id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5090708415391744e+18,2022-03-30 07:31:40+00:00,['1509070841539174401'],@sen_68kylie She thinks people who are bisexual should only be allowed to join in with LGB (no T as it’s her!) stuff if they are currently in a same-sex couple. But yeah it is poorly written. She’s trying to sound intelligent and not a bigot., she thinks people who are bisexual should only be allowed to join in with lgb no t as it’s her stuff if they are currently in a samesex couple but yeah it is poorly written she’s trying to sound intelligent and not a bigot,people stuff couple yeah bigot
1.5090637957459067e+18,2022-03-30 07:03:40+00:00,['1509063795745906688'],"I see someone has, among other things, forgotten that single people exist 🙄 https://t.co/9I0GfFwS42",i see someone has among other things forgotten that single people exist  ,someone thing people
1.5088737920257638e+18,2022-03-29 18:28:40+00:00,['1508873792025763847'],Recommend listening to this! Such a brilliant conversation and had a lot of “ah-ha” moments about shame ❤️ https://t.co/fZeAzqjoGr,recommend listening to this such a brilliant conversation and had a lot of ahha moments about shame  ,listening conversation moment shame
1.5087981964531057e+18,2022-03-29 13:28:16+00:00,['1508798196453105680'],@Farrah_Storr Sorry this happened but thank you for writing about it so beautifully. You helped articulate some thought processes I also had regarding my own trauma. Sending love, sorry this happened but thank you for writing about it so beautifully you helped articulate some thought processes i also had regarding my own trauma sending love,sorry process trauma love
1.508745313275814e+18,2022-03-29 09:58:08+00:00,['1508745313275813896'],Getting this changed my life!! Give me a shout if you want to ask any questions! Xx https://t.co/fYFnuciEKu,getting this changed my life give me a shout if you want to ask any questions xx ,life shout question
1.508469426252886e+18,2022-03-28 15:41:51+00:00,['1508469426252886026'],@DrFrancesRyan I don't know if you saw Nelle's follow up but she herself grew up in a DV household. She was talking about the words he used in his speech to defend his actions which a lot of DV survivors have found triggering (not the slapping itself necessarily). https://t.co/7P8DCs025w, i don't know if you saw nelle's follow up but she herself grew up in a dv household she was talking about the words he used in his speech to defend his actions which a lot of dv survivors have found triggering not the slapping itself necessarily ,household word speech action survivor
1.5084354071674388e+18,2022-03-28 13:26:41+00:00,['1508435407167438854'],@CantSwingACat Oh yes. That’s definitely reaching!! And inappropriate when none of us have any idea., oh yes that’s definitely reaching and inappropriate when none of us have any idea,none idea
1.5084327183081964e+18,2022-03-28 13:16:00+00:00,['1508432718308196361'],@CantSwingACat It’s not what he did. It’s what he said in the speech to justify it that reminded some people (incl. black women) of what abusers say., it’s not what he did it’s what he said in the speech to justify it that reminded some people incl black women of what abusers say,speech people woman abuser
1.5083589792017818e+18,2022-03-28 08:22:59+00:00,['1508358979201781761'],@rhiannonlucyc Awww! Congrats Rhiannon on the baby and the column!!, awww congrats rhiannon on the baby and the column,awww congrats baby column
1.507483511544066e+18,2022-03-25 22:24:11+00:00,['1507483511544066052'],@heatherrhian @theJeremyVine Ahh thanks so much!! I was gutted about that but luckily didn’t have to finish early because of it. And yes they have! And hundreds have joined the FB group. Some really beautiful posts from new members 🥰 The power of radio!!,  ahh thanks so much i was gutted about that but luckily didn’t have to finish early because of it and yes they have and hundreds have joined the fb group some really beautiful posts from new members  the power of radio,thanks hundred group post member power radio
1.5074370957820723e+18,2022-03-25 19:19:45+00:00,['1507437095782072320'],@JennSelby @theJeremyVine Thanks so much Jenn,  thanks so much jenn,thanks jenn
1.507437037602939e+18,2022-03-25 19:19:31+00:00,['1507437037602938880'],"@REWearmouth @theJeremyVine Thanks Rachel! It did, thanks",  thanks rachel it did thanks,thanks thanks
1.507435084315607e+18,2022-03-25 19:11:45+00:00,['1507435084315607040'],Someone once said to me: “I can’t believe you talk so openly about this. Aren’t you worried that all your ex-boyfriends know you’re still single?” This is why I do what I do 👇🏻❤️ https://t.co/1B9d0XVG0m,someone once said to me i can’t believe you talk so openly about this aren’t you worried that all your exboyfriends know you’re still single this is why i do what i do  ,someone exboyfriends
1.507434630571606e+18,2022-03-25 19:09:57+00:00,['1507434630571606023'],"@JacquieKayG @TheSingleSupp @theJeremyVine Ah Jacquie, this comment means everything to me ❤️",   ah jacquie this comment means everything to me ,jacquie comment everything
1.5074345092849132e+18,2022-03-25 19:09:28+00:00,['1507434509284913153'],@beth_sheehan7 @theJeremyVine https://t.co/6KxXaFL6Zd about 37 mins in after he plays Tiny Dancer by Elton John,   about mins in after he plays tiny dancer by elton john,dancer elton john
1.507375742887379e+18,2022-03-25 15:15:57+00:00,['1507375742887378944'],This gentleman was on just after me on the Jeremy Vine show. I haven’t had chance to listen to the whole segment yet as I was out when interviewed. This is so heartbreaking. I really hope some local people rally around ❤️❤️❤️ https://t.co/Sb6CfzmWhV,this gentleman was on just after me on the jeremy vine show i haven’t had chance to listen to the whole segment yet as i was out when interviewed this is so heartbreaking i really hope some local people rally around  ,gentleman jeremy vine show chance segment interviewed people
1.5073755058672517e+18,2022-03-25 15:15:00+00:00,['1507375505867251720'],@johnnyljenkins Thanks so much for tagging me. I haven’t had chance to listen to the whole segment yet. Heartbreaking 💔, thanks so much for tagging me i haven’t had chance to listen to the whole segment yet heartbreaking ,thanks chance segment
1.5073669404482847e+18,2022-03-25 14:40:58+00:00,['1507366940448284675'],@theadegallier Yes! I know people in that boat. Such a good point, yes i know people in that boat such a good point,people boat point
1.507365565807145e+18,2022-03-25 14:35:31+00:00,['1507365565807145012'],@theadegallier Damn I wish I had had that stat when I was on BBC Radio 2. I made that point but much much less eloquently!! Haha. Thanks for sharing, damn i wish i had had that stat when i was on bbc radio i made that point but much much less eloquently haha thanks for sharing,damn wish stat radio point thanks
