,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
13281,13281,351,351,351,ireland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@SirStevoTimothy @RisquePat Only in Ireland...,2020-05-04 06:03:45+00:00,None
13282,13282,42321,42321,42321,sertralinetramadolcaffeine shake,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,I’ve the got the sertraline/Tramadol/caffeine shakes,2020-05-04 07:03:01+00:00,None
13283,13283,86036,86036,86036,brilliant song froot,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0072706960228439,False,Just thinking about what a brilliant song Froot is. I still love it ❤️ @MarinaDiamandis,2020-05-04 07:36:32+00:00,None
13284,13284,90034,90034,90034,morning mile,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,True,Morning miles ✅ https://t.co/wyPCzXWtDh,2020-05-04 07:56:55+00:00,Life
13285,13285,86035,86035,86035,vegetable starter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@BlueLightAlarm @MarinaDiamandis Well that’s a vegetable for starters love 🤦🏻‍♂️😘,2020-05-04 07:57:52+00:00,None
13286,13286,350,350,350,course,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0796020724287349,False,@CorkCoypu Of course,2020-05-04 08:17:51+00:00,None
13287,13287,33175,33175,33175,fear path side fear anger hate lead,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9245402038853876,False,"""Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering"" #Yoda #WiseWords #VeryApt #StarWarsDay #ithastobedone #MayThe4thBeWithYou https://t.co/Q1oKOk1tUm",2020-05-04 08:26:49+00:00,None
13288,13288,90033,90033,90033,radio morning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2703015415434497,False,Radio 1 this morning though 👌🏻 @gregjames @BBCR1,2020-05-04 09:50:27+00:00,None
13289,13289,90032,90032,90032,comment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,🥳🥳🥳🥳🥳🥳 (for the first comment) https://t.co/H4eYDH62nv,2020-05-04 09:50:50+00:00,None
13290,13290,86034,86034,86034,show fame wannabe love thing mind year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@IsMiseAaron @thewhitmore It’s an awful show. Fame hungry wannabes - finding love is the last thing on their minds. It should’ve been scrapped years ago,2020-05-04 10:42:10+00:00,None
13291,13291,86033,86033,86033,show factor conveyor public producer contestant sack shit series,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@IsMiseAaron @thewhitmore Yep - it’s why I’m surprised it’s still on. All these shows, X factor is another one. It’s like a conveyor belt, the public and producers only care about current contestants, you’re dropped like a sack of shit when the next series starts! :/",2020-05-04 10:51:15+00:00,None
13292,13292,86032,86032,86032,thing celebrity culture,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@CaptainFisk Yep, I think this whole thing has shown how awful the celebrity and ‘influencer’ culture is",2020-05-04 10:53:03+00:00,None
13293,13293,77835,77835,77835,correlate american ethnicity region birth,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Correlates of single vs. multiple functional #disabilities among aging Americans including ethnicity and region of birth https://t.co/XdEq4I3QSs,2020-05-04 11:45:13+00:00,None
13294,13294,77834,77834,77834,analysis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Do you know about politico-critical analysis? @theIIQM #mentalhealth https://t.co/tHAv5fgVt0,2020-05-04 12:01:20+00:00,None
13295,13295,33174,33174,33174,morning,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2547882395672434,True,Beautiful morning for cycling @phoenixparkopw with @Lilymagcasey1 https://t.co/s9Pwjbt560,2020-05-04 12:11:46+00:00,Life
13296,13296,10474,10474,10474,night afterwards,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7561827781224556,False,@lauragwales @ollymurs Best night ever! May have been made better by drinking afterwards 😂,2020-05-04 12:32:13+00:00,Work
13297,13297,10473,10473,10473,awww sunburn photo,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,@lauragwales @ollymurs Awww this was fun. You and your sunburn lol. I still hate this photo though 🙈😂,2020-05-04 12:32:50+00:00,Life
13298,13298,105593,105593,105593,snake,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2070976861922148,False,@SamHeughan I think it was a large snake 🐍!! 🤣🤣🤣🤣,2020-05-04 16:00:14+00:00,None
13299,13299,91683,91683,91683,meeting decision,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7532322737191536,False,Cancelling a Major Meeting is never an Easy Decision https://t.co/GN4WazkPOi,2020-05-04 16:22:23+00:00,None
13300,13300,39383,39383,39383,help friend hero hero,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.0159674995075423,False,Any help would be much appreciated! Myself and my two best friends will be walking for our big heroes and little heroes ! https://t.co/tGMXQPNpFn,2020-05-04 16:30:00+00:00,Life
13301,13301,130789,130789,130789,time lockdown,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3712005173065886,False,@GMB I have been to work to whole time. I worry about lockdown lifted,2020-05-04 16:52:15+00:00,None
13302,13302,77833,77833,77833,waste production microbiology insight article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"If you want to learn more about microbial #bioremediation of feather waste for #keratinase production, read this Microbiology Insights article https://t.co/yWkFdkVuEb",2020-05-04 17:01:44+00:00,None
13303,13303,93395,93395,93395,nope,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6543998686231128,False,@Poles72 @OpenUniversity Nope never too old,2020-05-04 17:16:26+00:00,None
13304,13304,93394,93394,93394,bunch,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,@WSHTPGME @westernsussex What a lovely bunch they look 🥰,2020-05-04 17:19:24+00:00,Life
13305,13305,40505,40505,40505,insult patient health illness dementia time diagnosis coronavirus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6954559834119186,False,This is beyond an insult. WE never closed. WE did continue to nurse patients with mental health illness including dementia at a time when they also have a diagnosis of Coronavirus!! (1/2) https://t.co/CCz1MTQVsM,2020-05-04 19:01:11+00:00,None
13306,13306,40504,40504,40504,frontline patient condition breath,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.8480401715528008,False,"(2/2) WE are on the frontline, WE always have been WE always will be. WE have nursed our patients with MH conditions until their very last breath. WE NEVER STOP CARING. #mentalhealthnurses",2020-05-04 19:01:57+00:00,Work
13307,13307,349,349,349,royal mail staff duty coronavirus petition,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7100277414286711,False,Stop Royal Mail staff having to continue their duties without PPE for Coronavirus. - Sign the Petition! https://t.co/IqYGQoSVRu via @UKChange,2020-05-04 19:03:06+00:00,None
13308,13308,40503,40503,40503,thankyou,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@SuterStacey @GerJDav Yes Thankyou! It does 😂😂❤️❤️,2020-05-04 19:04:38+00:00,Life
13309,13309,348,348,348,news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8795852806465224,False,@piersmorgan @GMB Great news,2020-05-04 19:14:45+00:00,None
13310,13310,96921,96921,96921,year king arrival mate,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,Wishing it was 6 years ago just finding out I got into kings and awaiting the arrival of my lesbian flat mate in LDN @nataliehay04,2020-05-04 19:25:28+00:00,Life
13311,13311,96920,96920,96920,jean jogger trouser,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@nataliehay04 “Omg i never wear skinny jeans OR joggers just trousers” ok lez,2020-05-04 19:36:22+00:00,None
13312,13312,96919,96919,96919,sport science howlin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@nataliehay04 Do you study sports science Im howlin,2020-05-04 19:37:49+00:00,None
13313,13313,40502,40502,40502,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.5284460810973887,True,@martinson5760 Apparently we closed had some time off 🤣🤣,2020-05-04 19:38:35+00:00,Life
13314,13314,77832,77832,77832,outbreak coronavirus covid symptom bronchitis chest infection need diagnosis disease spread article jdms,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"""The outbreak of a novel coronavirus (COVID-19) with symptoms that mimic bronchitis and other chest infections has created a need for quick diagnosis to prevent disease spread."" Read the latest #COVID19 article from JDMS https://t.co/VeN4CI1Q92",2020-05-04 19:45:15+00:00,None
13315,13315,39382,39382,39382,collection,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@stevescappy1965 @kittycat542 Can second this! Got a nice little collection now ☺️☺️,2020-05-04 20:20:30+00:00,None
13316,13316,40501,40501,40501,birthday hope,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.9174466880190628,True,@GerJDav happy birthday!!! You sneaky devil keeping it quiet! Hope it’s been a good day,2020-05-04 20:39:30+00:00,Life
13317,13317,347,347,347,birthday james,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.4701653487867658,False,@ElRubio73698045 Happy Birthday James🎂🍰😍,2020-05-04 20:40:17+00:00,Life
13318,13318,39381,39381,39381,tiger watch,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.242529143196102,False,Tiger king...worth a watch?,2020-05-04 21:40:52+00:00,None
13319,13319,39380,39380,39380,number figure people family death lock,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5384277906347228,False,@silv24 Totally agree. Behind these numbers and figures are people and families and it’s still over 200 more deaths than needed to happen 😢 I’m petrified of lock down being lifted 😩 hope you’re doing ok now.,2020-05-04 22:05:59+00:00,None
13320,13320,6231,6231,6231,battery issue continent,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@allieburnsmusic I have some of these batteries that i could post to you but the issue of us being on different continents is a lil problematic 🥴,2020-05-04 22:42:42+00:00,None
13321,13321,77831,77831,77831,treatment outcome child fever source thailand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"#Etiology, treatment, and outcome of young children with fevers without a source in Thailand https://t.co/0qxu79US4E",2020-05-04 23:01:07+00:00,None
13322,13322,42320,42320,42320,sure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7901815269567932,False,"Noooooooo. I’m going to throw up, I’m pretty sure of it.",2020-05-05 01:55:09+00:00,None
13323,13323,42319,42319,42319,breathing,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.1075162347882054,False,Currently deep breathing and trying not to.,2020-05-05 01:55:24+00:00,Work
13324,13324,42318,42318,42318,issue gastroenterologist,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,I know there are more pressing issue but I really need to see my gastroenterologist 🤢,2020-05-05 02:22:40+00:00,None
13325,13325,33173,33173,33173,bond ireland tribe year fund famine drive nation death,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,A bond between Ireland and Native American tribes forged 173 years ago when they sent funds to Ireland during the famine led to this inspirational drive to help the Navajo Nation where more than 70 deaths linked to #COVID19 have been reported https://t.co/LiIeXavrs7,2020-05-05 04:07:46+00:00,None
13326,13326,74118,74118,74118,daphne sleep tonight night sleep,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Me: “I’ll keep Daphne up late so she’ll sleep good tonight.” Also me: a worried dog mom that winds up staying up all night watching her sleep 😩,2020-05-05 05:48:39+00:00,None
13327,13327,5301,5301,5301,support dissertation research relation professional child offender nikki part research,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4024826566380678,False,!SUPPORT NEEDED! MSc dissertation research in relation to professionals and children of offenders. Please contact Nikki to take part in this innovative research https://t.co/tZ6CLI3EAT,2020-05-05 07:38:08+00:00,None
13328,13328,5300,5300,5300,everyone attachment hope,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3857305284481584,False,"Just realised not everyone will be able to open the attachment, hope this helps https://t.co/keCNgV1PKj",2020-05-05 07:43:44+00:00,Life
13329,13329,97777,97777,97777,badge,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Got my badge.... @WeNursingAssocs 👍😁 https://t.co/uHHvInzXDH,2020-05-05 07:43:57+00:00,None
13330,13330,346,346,346,morning matt jamie,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.3236396694313265,False,@RealMattLucas Good morning Matt and Jamie😊,2020-05-05 07:44:07+00:00,Work
13331,13331,91682,91682,91682,coronavirus yorker,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,What We Don’t Know About the Coronavirus | The New Yorker https://t.co/2EJZaGLYVH,2020-05-05 07:45:08+00:00,None
13332,13332,345,345,345,love,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6518967568659633,False,@CraigShitpeas @RealMattLucas Love this💙,2020-05-05 07:54:51+00:00,None
13333,13333,77830,77830,77830,validation freiburg inventory patient illness,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9776000304831842,False,"""Validation of the Dutch Freiburg #Mindfulness Inventory in Patients With Medical Illness"" is available to browse now! @sageopenjournal https://t.co/7v2szALaLM",2020-05-05 08:00:30+00:00,None
13334,13334,108321,108321,108321,thank teacher child food climate lesson food health planet child future,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Its #TeacherAppreciationDay 🙌🙌 Thank you to all the teachers who teaching children about food, climate and nature. Your amazing lessons about food, health and the planet are equipping children for the future! https://t.co/wpM7RgStz0",2020-05-05 08:30:20+00:00,None
13335,13335,90031,90031,90031,tonight,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7389965847295373,True,@karenvernon8 I agree! Hope you sleep better tonight!,2020-05-05 08:33:00+00:00,Work
13336,13336,39379,39379,39379,help,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.984312614316348,True,Some help from my #LFC would be amazing!! #YNWA https://t.co/xQ9HGk5Dxn,2020-05-05 09:03:48+00:00,Life
13337,13337,39378,39378,39378,bendy hope dear,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4074108063096446,False,@kittycat542 😂😂😂 we will nickname your bendy Wendy!! Hope you’re doing ok my dear,2020-05-05 09:05:05+00:00,Life
13338,13338,108320,108320,108320,well teacher alfreton park community school silver food life award crisis,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.9200147684230512,False,As it is #TeacherAppreciationDay we want to say a huge well done to all the teachers at Alfreton Park Community Special School who achieved their Silver Food for Life Award during Covid-19 crisis 👏👏👏 https://t.co/PJRHIMM0Kn,2020-05-05 09:30:24+00:00,Life
13339,13339,101014,101014,101014,government increase healthcare worker work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The government responded... at least we tried. Petition: Increase pay for NHS healthcare workers and recognise their work https://t.co/VMMCtZcDfD,2020-05-05 09:54:17+00:00,None
13340,13340,108319,108319,108319,thank team cook teacher parent george community school work food plate community,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"We want to say a huge thank you to @StG_MrsBarry and her fantastic team of cooks, teachers parents at St George CE Community School for all their hard work putting food on the plates of those that need it in their community 🙌 🙌 #TeacherAppreciationDay https://t.co/ij9sNfu0fZ https://t.co/MXGuN7Yx9k",2020-05-05 10:30:22+00:00,None
13341,13341,14037,14037,14037,touch garden entrance work collins,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2911616841324595,False,"@johngre31635007 @StGeorgesTrust Hi, we must get in touch with you post lockdown! @PCollinsDesign is keen to revamp the First Touch Garden by the main entrance. It got postponed under Bob as P’s mum died and then paid work had to be completed. Look forward to meeting you, Sarah Collins",2020-05-05 10:39:42+00:00,None
13342,13342,33172,33172,33172,today midwife time thank midwifery officer country,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Today is the day we celebrate midwives everywhere 👏 especially during these difficult times - thank you for all you do - #Flashback @MidwiferyForum #maternityandmidwiferyfestival @CrokePark calling for a Chief Midwifery Officer in every country #InternationalDayOfTheMidwife https://t.co/sxMcvHOVjE,2020-05-05 11:43:23+00:00,None
13343,13343,77829,77829,77829,care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,What is the optimal care for locally advanced #oralcavity #cancer? @CancerControl_ https://t.co/QBSmot43SY,2020-05-05 12:01:02+00:00,None
13344,13344,91681,91681,91681,factor preparedness result survey aone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.352938163818492,False,Factors Associated With Perceived Job Preparedness Among RNs: Results From a National Survey https://t.co/n29HczV6VR -AONE,2020-05-05 12:17:29+00:00,None
13345,13345,101013,101013,101013,government plssss,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Sad... but I hope when they get back on air, they will not be biased and fearful of the government. #protectdemocracy #newwaveofyoungnoblepoliticians plssss https://t.co/oqbOncPMHZ",2020-05-05 12:17:58+00:00,None
13346,13346,36073,36073,36073,info flight happening,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.162041047848422,False,@easyJet How can I see info on a flight happening 10th may,2020-05-05 12:46:49+00:00,None
13347,13347,91680,91680,91680,factor preparedness result survey,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Factors Associated With Perceived Job Preparedness Among RNs: Results From a National Survey https://t.co/n29HczV6VR,2020-05-05 12:58:14+00:00,None
13348,13348,77828,77828,77828,research article profile brain,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Keep up on ASN Neuro research including this article on pathobiological profiles in the brains of those with repetitive mild traumatic #braininjury @ASNeurochem #neurodegeneration https://t.co/nm9shWXHcg,2020-05-05 13:02:48+00:00,None
13349,13349,86031,86031,86031,time cwtch,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@lolrelaxok @Amy_Claire_x Especially cats, who are most of the time anti-social. They always know when you need a cwtch ❤️",2020-05-05 13:08:13+00:00,None
13350,13350,86030,86030,86030,series,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@OladapoAisha I’ve been rewatching the series, it has not aged well 😬",2020-05-05 13:09:30+00:00,None
13351,13351,86029,86029,86029,thing country pissing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@cunning_chops Crazy how bad things have got before the app is even trailed. Other countries had it out straight away no pissing about!,2020-05-05 13:16:25+00:00,None
13352,13352,86028,86028,86028,email reopening london,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@ItsRichJames I had an email about Pret reopening, again all in London 🙃",2020-05-05 13:17:01+00:00,None
13353,13353,108318,108318,108318,food life membership access range resource food school parent,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.8629036759239919,False,"Food for Life membership allows you access to a huge range of fantastic resources to get you cooking, growing eating amazing food in your school. Plus, they can also be shared with parents that are currently home educating. Find out more 👉 https://t.co/kqxA6xhQQa https://t.co/RBRyL0XKoH",2020-05-05 13:31:00+00:00,Life
13354,13354,91679,91679,91679,burnout covid crisis psychology today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2507747727797226,False,Physician Burnout Before and After the COVID-19 Crisis | Psychology Today Canada https://t.co/ZfERlcLRsr,2020-05-05 13:45:00+00:00,None
13355,13355,136946,136946,136946,talk,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9899882658249356,True,@KhaledAlwaleed @GlobalClassRM @WHO @DrTedros @unicefchief @UNICEF_uk بالتوفيق سمو الأمير Wish you all a wonderful talk,2020-05-05 14:11:54+00:00,Life
13356,13356,101012,101012,101012,delivery place,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2403123810847093,False,All I want is Jollibee delivery to my place. 😔,2020-05-05 14:13:26+00:00,None
13357,13357,36072,36072,36072,hotel july easyjet flight travel holiday sunday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Contacted the hotel in Italy directly who informed me they are closed until late July Easyjet have grounded all flights The FCO have stopped all but essential travel But https://t.co/Gv9DoUCOlR are still determined my holiday will be going ahead on Sunday.,2020-05-05 14:18:55+00:00,None
13358,13358,77827,77827,77827,research covid community,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Submit your research to this #specialcollection on COVID-19 in the orthopaedic community https://t.co/WReNJ3QMjP,2020-05-05 15:01:31+00:00,None
13359,13359,90030,90030,90030,northumberland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6399387180641861,False,Northumberland... https://t.co/kfFfp2G5qg,2020-05-05 15:48:46+00:00,None
13360,13360,86027,86027,86027,girl comeback wife,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0424622249020616,False,"@Tweet_Dec Def the golden girls, the comeback, footballers wives 😍",2020-05-05 15:53:18+00:00,Life
13361,13361,90029,90029,90029,feeling,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6688835729854206,True,@karenvernon8 I know the feeling all too well!,2020-05-05 16:25:20+00:00,Life
13362,13362,90028,90028,90028,point hospital alert,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Is there any point in having this tracking app if you work in a hospital, and therefore will cause many alerts?!",2020-05-05 16:30:00+00:00,None
13363,13363,77826,77826,77826,doctor community face,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,What inequities do female doctors serving communities in need face? #medicaleducation https://t.co/GDBrsyA0Ts,2020-05-05 16:30:42+00:00,None
13364,13364,101011,101011,101011,time gipa resolve issue,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@emceezkin I hope so too. They’re needed during this time. Wla nlng sa unta cla gipa close oi.. ma resolve ra man na ilang issues. Sad,2020-05-05 17:26:11+00:00,None
13365,13365,101010,101010,101010,reality death ambulance advice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2325935949557705,False,Very sad reality. A lot of death could have been prevented if we had much more ambulance and timely advice. 😔 #ripken https://t.co/MoXIedjybo,2020-05-05 17:29:20+00:00,None
13366,13366,101009,101009,101009,side thing lockdown effect heart battle,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,On the brighter side of things in UK: the lockdown is showing its effect... ☺️ my hearts goes to those we lost in this battle. 🙏 https://t.co/ivjKFq7uvF,2020-05-05 17:31:02+00:00,None
13367,13367,101008,101008,101008,timing timeline history world crisis plenty problem pinas closing news world politics,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"The timing is really wrong. This is another timeline in Pinas history. During the COVID 19 World Crisis, amidst the plenty problems of the Pinas govt, they chose to focus on closing @ABscbnn where news is very much essential these days. The world has stopped but politics didn’t. https://t.co/9NeoSs4qOi",2020-05-05 17:35:23+00:00,None
13368,13368,101007,101007,101007,knsa head gipangbutang ilang pwede consoderation leader election government personnel follower,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Knsa ba ning mga head sa NTC ug @teamphilhealth ?!! Aha man ni gipangbutang ilang utok oi. Ga pandemic man gud ta ron! Pwede consoderation sa tnan?? We need young leaders next election and young government personnels on top na noble pa dli pud tong young na followers lng!,2020-05-05 17:42:08+00:00,None
13369,13369,39377,39377,39377,practice walk,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8995247887335536,False,First practice walk done 😳 can’t actually move now 😂 https://t.co/vSKNUHaIMb,2020-05-05 18:27:56+00:00,None
13370,13370,39376,39376,39376,steroid inhaler risk asthma letter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8251950503096687,False,@Walker277 If you take a regular steroid inhaler either red or brown and then take the blue one too that would be classed as at risk. It’s only if you’ve got severe asthma you would get a letter.,2020-05-05 18:29:04+00:00,None
13371,13371,344,344,344,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@RealMattLucas Thank you Matt💙,2020-05-05 19:25:06+00:00,Life
13372,13372,6230,6230,6230,thanks tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@toxic_harpy Thanks Sarah, will start this tomorrow! ☺️🥳",2020-05-05 19:57:42+00:00,None
13373,13373,93393,93393,93393,layer face mask home,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.883248525344098,False,Triple layer face masks ready for new homes https://t.co/SeqnK5fw8u,2020-05-05 20:02:52+00:00,None
13374,13374,23249,23249,23249,maximustitus portion rank advance today maximus titus kata rank shuriryu karatedo,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0268560478841697,False,"Maximus,Titus, and I completed the final portion of the next rank advance today. And we’re PUMPED UP! Here is both Maximus and Titus completing their Kata required for the next rank in Okinawan Shuri-Ryu Karate-Do.… https://t.co/vYJhyxhIji",2020-05-05 20:04:41+00:00,None
13375,13375,74117,74117,74117,proposal capstone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Y’all I JUST SUBMITTED MY PROPOSAL FOR MY DOCTORAL CAPSTONE YEE YEE,2020-05-05 20:09:42+00:00,None
