,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
25410,25410,25410,firework sign drug delivery,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7714425829755539,False,@banabbie If it’s a single firework it’s a sure sign they’ve just had a drugs delivery 🤷🏼‍♀️😂, if it’s a single firework it’s a sure sign they’ve just had a drugs delivery ,2020-11-04 09:54:07+00:00,None,1,Positive
25411,25411,25411,election morning politics,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4796267399348627,False,"@Dubs1Koukla hey how you doing!? Been watching the election this morning, slightly confusing as I'm not very clued up with politics 🤔", hey how you doing been watching the election this morning slightly confusing as i'm not very clued up with politics ,2020-11-04 09:54:44+00:00,None,2,Negative
25412,25412,25412,bring buffy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.949149517669342,False,@drjanaway 😂😂😂 bring back buffy??,  bring back buffy,2020-11-04 09:56:35+00:00,None,0,None
25413,25413,25413,please wire,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@CelineSoprano Oh please God not... I still have faith but it will go down to the wire, oh please god not i still have faith but it will go down to the wire,2020-11-04 10:11:04+00:00,None,1,Positive
25414,25414,25414,year reason,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0976976440426382,False,@Dubs1Koukla I'm good... Been a stressful year for various reasons! It's definitely going to be close from what I understand!, i'm good been a stressful year for various reasons it's definitely going to be close from what i understand,2020-11-04 10:11:55+00:00,None,1,Positive
25415,25415,25415,human,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Why do humans have to be so damn human?,why do humans have to be so damn human,2020-11-04 11:07:41+00:00,None,2,Negative
25416,25416,25416,morning freddie,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.5970079388424695,False,@barss_freddie Good Morning Freddie😀 https://t.co/iSbDHIPKME, good morning freddie ,2020-11-04 11:14:29+00:00,Life,1,Positive
25417,25417,25417,michigan mailin vote margin play,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Michigan going Blue as urban mail-in votes are coming in, margin narrowing fast, in play and here's hoping #nailbiting #havefaith #USElection2020",michigan going blue as urban mailin votes are coming in margin narrowing fast in play and here's hoping   ,2020-11-04 11:38:07+00:00,None,1,Positive
25418,25418,25418,morning spin class watt speed session strength work swim,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"This morning - 50 min spin class (watts &gt;200 throughout), 10.75 mi run (speed session) in 75 mins, strength work. Looking forward to a swim later! https://t.co/HQav2ruuCQ",this morning  min spin class watts gt throughout mi run speed session in mins strength work looking forward to a swim later ,2020-11-04 11:40:01+00:00,None,1,Positive
25419,25419,25419,insight sheer volume mailin vote mailin half vote side person,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8797257277616956,False,"Great insight into sheer volume of mail-in votes in Philadelphia @commish_schmidt with over 200k still to be counted, that could take until Friday. Unprecedented mail-in votes, half of the votes cast, being processed along side in person voting #nostops #havefaith #USElection2020 https://t.co/vr792TplKm",great insight into sheer volume of mailin votes in philadelphia  with over still to be counted that could take until friday unprecedented mailin votes half of the votes cast being processed along side in person voting    ,2020-11-04 11:47:29+00:00,None,1,Positive
25420,25420,25420,zoom coffee,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@jamesmorrisse13 I'm back... in between zooms - more coffee 😅, i'm back in between zooms  more coffee ,2020-11-04 11:48:13+00:00,None,0,None
25421,25421,25421,vote statement president counting,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9217920102902756,False,These votes are legitimate and they cannot be stopped despite the reckless statement by the president - he cannot shut down the counting #USElection2020,these votes are legitimate and they cannot be stopped despite the reckless statement by the president  he cannot shut down the counting ,2020-11-04 11:49:37+00:00,None,0,None
25422,25422,25422,time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8751184860366638,True,We appreciate you taking time to present to us and are keen to hear your perspective @WendyJNicholson https://t.co/r82ORskh11,we appreciate you taking time to present to us and are keen to hear your perspective  ,2020-11-04 11:49:54+00:00,None,1,Positive
25423,25423,25423,glad share conference year morning speaker,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5030558920967743,False,@jenjensmith84 @CoventryFHLS @nhsswft @JoeCullen__ @tinyhappypeople Welcome Jen glad to have you share in our conference this year. We hope you are enjoying this mornings speakers.,     welcome jen glad to have you share in our conference this year we hope you are enjoying this mornings speakers,2020-11-04 11:51:12+00:00,None,1,Positive
25424,25424,25424,service quality enhances,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Absolutely- this is why we need our HV and SN services to be consistent quality enhances and expanded @first1001days https://t.co/1h0mP5HfOt,absolutely this is why we need our hv and sn services to be consistent quality enhances and expanded  ,2020-11-04 11:52:06+00:00,None,0,None
25425,25425,25425,prayer baby family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@LTEMurphy Continued prayers for this sweet baby and her family! 🙏🙏🙏🙏🙏, continued prayers for this sweet baby and her family ,2020-11-04 11:54:13+00:00,None,1,Positive
25426,25426,25426,thanks conference,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3229843228955668,False,@Debbief108 Thanks Debbie we are glad you are enjoying the conference., thanks debbie we are glad you are enjoying the conference,2020-11-04 11:58:04+00:00,None,1,Positive
25427,25427,25427,claim election process fraud people vote fraud authority court court basis action,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9921803320726162,False,Interesting to listen to @maggieNYT on Trump's claims election process is a fraud - 'not counting peoples votes is a fraud' He has no authority to bypass lower courts and go straight to Supreme Court even if he did have a basis for legal action #gameplaying #USElection2020,interesting to listen to  on trump's claims election process is a fraud  not counting peoples votes is a fraud he has no authority to bypass lower courts and go straight to supreme court even if he did have a basis for legal action  ,2020-11-04 11:59:33+00:00,None,1,Positive
25428,25428,25428,county county county clerk garrett vote circa mailin lead,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"All eyes on Wayne County, biggest county in Michigan, county clerk Cathy Garrett confirms that only 55% of vote has been counted so far with circa 200k still to be counted, mail-in is skewing democratic so Trump lead is getting eroded #FingersCrossed #keepingfaith #USElections",all eyes on wayne county biggest county in michigan county clerk cathy garrett confirms that only of vote has been counted so far with circa still to be counted mailin is skewing democratic so trump lead is getting eroded   ,2020-11-04 12:19:08+00:00,None,0,None
25429,25429,25429,channel follow news research,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6768524650085164,False,🚨 Did you hear about our new channel @SAGELifeScience? Follow for the latest news research in #LifeSciences ⬇️ https://t.co/VYOeXLLAap https://t.co/HkfuBR5kLt, did you hear about our new channel  follow for the latest news research in    ,2020-11-04 12:20:03+00:00,None,0,None
25430,25430,25430,biden vote pennsylvania lead wisconsin margin lead lead nevada neck neck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7625872113150931,False,Biden on 224 electoral votes Here's how he could get to 271 -without Pennsylvania Maine 4 (not entirely decided Biden lead) Wisconsin 10 (Biden +20k margin) Michigan 16 (Trump lead but eroding-at +26k) Arizona 11 (strong lead for Biden) Nevada 6 (neck and neck) #USElections,biden on electoral votes here's how he could get to without pennsylvania maine not entirely decided biden lead wisconsin biden k margin michigan trump lead but erodingat k arizona strong lead for biden nevada neck and neck ,2020-11-04 12:36:32+00:00,None,1,Positive
25431,25431,25431,vote time number mailin ballot blue area population size,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,It's not over until ALL votes are counted and that might take some time with large numbers of mail-in ballots still to be counted... but they are leaning blue in urban areas where the population sizes are higher #fingerscrossed #USElections,it's not over until all votes are counted and that might take some time with large numbers of mailin ballots still to be counted but they are leaning blue in urban areas where the population sizes are higher  ,2020-11-04 12:38:57+00:00,None,2,Negative
25432,25432,25432,state,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@BashfordDee weird - nine states still be to called, weird  nine states still be to called,2020-11-04 12:43:06+00:00,None,2,Negative
25433,25433,25433,[podcast] interview karen fache president justice racism health crisis leadership student success model evidence sphere influence,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3683697626593603,False,"[PODCAST] Interview with Karen Cox, PhD, RN, FACHE, FAAN, President of @chamberlainedu *Social justice racism as a public health crisis *Servant leadership *Student success models *Using the evidence within ones’ spheres of influence https://t.co/jTZFq8bjqz https://t.co/y1u9z0M4RQ",[podcast] interview with karen cox phd rn fache faan president of  social justice racism as a public health crisis servant leadership student success models using the evidence within ones spheres of influence  ,2020-11-04 12:45:13+00:00,None,1,Positive
25434,25434,25434,candidate victory michigan hundred thousand vote voice citizen secretary state,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7187643216153196,False,Any candidate who declares victory in Michigan when hundreds of thousands of votes are still to be counted is silencing the voices of the citizens who have legally voted says @JocelynBenson Secretary of State #respecttheprocess #USAElections2020,any candidate who declares victory in michigan when hundreds of thousands of votes are still to be counted is silencing the voices of the citizens who have legally voted says  secretary of state  ,2020-11-04 12:51:53+00:00,None,0,None
25435,25435,25435,sheer exhaustion wait result,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@eskerboxingclub I hope not - it's very polarising but i'm staying optimistic that sheer exhaustion might set in with a long wait for results 🙏, i hope not  it's very polarising but i'm staying optimistic that sheer exhaustion might set in with a long wait for results ,2020-11-04 12:56:35+00:00,None,1,Positive
25436,25436,25436,argument vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5091708473720432,False,@EdelHyland Not yet but he's leading... the argument about waiting until all votes are counted works both ways - but it looks likely 🤞, not yet but he's leading the argument about waiting until all votes are counted works both ways  but it looks likely ,2020-11-04 13:16:26+00:00,None,2,Negative
25437,25437,25437,wisconsin pandemic margin trump biden,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Wisconsin, hit very hard by the pandemic, was won by a narrow margin by Donald Trump in 2016 - Biden is leading but it's very close #alltoplayfor #USElection2020",wisconsin hit very hard by the pandemic was won by a narrow margin by donald trump in  biden is leading but it's very close  ,2020-11-04 13:20:50+00:00,None,0,None
25438,25438,25438,situation help,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1816729883194881,False,"@drkeithsiau It is terrible she’s in the situation. If it can’t be changed, this might be a help (although I sincerely hope it can) https://t.co/NmfhxCY9Tx", it is terrible she’s in the situation if it can’t be changed this might be a help although i sincerely hope it can ,2020-11-04 13:31:15+00:00,None,1,Positive
25439,25439,25439,zoom stuff home,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5709808220961574,False,@ApmNeill i'm jumping on in between zooms and stuff - the joy of working from home 🙏, i'm jumping on in between zooms and stuff  the joy of working from home ,2020-11-04 13:40:01+00:00,None,1,Positive
25440,25440,25440,vote pennsylvania result mailin absentee vote blue area philadelphia pittsburg play,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@CoachPalmer3 @Commish_Schmidt Some 25% of votes still to be counted in Pennsylvania and it might well be Friday before we get the final results - the mail-in or absentee votes have been leaning Blue and are higher in bigger urban areas like Philadelphia and Pittsburg - so it's still in play #USElections,  some of votes still to be counted in pennsylvania and it might well be friday before we get the final results  the mailin or absentee votes have been leaning blue and are higher in bigger urban areas like philadelphia and pittsburg  so it's still in play ,2020-11-04 13:56:47+00:00,None,1,Positive
25441,25441,25441,luck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4682697230456796,True,@ciarale01 @jimgblair @mencap_charity Good luck 💕💕,   good luck ,2020-11-04 14:03:26+00:00,None,1,Positive
25442,25442,25442,georgia play biden vote vote vote counting mailin vote time area,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Georgia is still in play also although Biden is trailing by 102k votes - 8% votes to be counted but it's where those votes are concentrated that might make this interesting, counting of mail-in votes just resumed a short time ago in the larger urban areas",georgia is still in play also although biden is trailing by votes  votes to be counted but it's where those votes are concentrated that might make this interesting counting of mailin votes just resumed a short time ago in the larger urban areas,2020-11-04 14:15:06+00:00,None,1,Positive
25443,25443,25443,news biden vote michigan lead mailin vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Great news - Biden is up by 6k votes in Michigan as he takes the lead from Trump - mail-in votes skewed blue #uselections,great news  biden is up by votes in michigan as he takes the lead from trump  mailin votes skewed blue ,2020-11-04 14:16:28+00:00,None,1,Positive
25444,25444,25444,possibility pathway georgia pennsylvania,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7739699848289163,False,@fin_ruane There is real possibility that will be the pathway for Biden - without Georgia or Pennsylvania, there is real possibility that will be the pathway for biden  without georgia or pennsylvania,2020-11-04 14:18:36+00:00,None,0,None
25445,25445,25445,update pathway president vote lead wisconsin margin biden lead nevada neck neck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Update on Biden pathway to President Biden on 224 electoral votes Maine 4 (not entirely decided Biden lead) Wisconsin 10 (Biden +20k margin) Michigan 16 (Biden now leads - still close) Arizona 11 (strong lead for Biden) Nevada 6 (neck and neck) #USElections https://t.co/OUMrwycWHs,update on biden pathway to president biden on electoral votes maine not entirely decided biden lead wisconsin biden k margin michigan biden now leads  still close arizona strong lead for biden nevada neck and neck  ,2020-11-04 14:22:59+00:00,None,1,Positive
25446,25446,25446,influx mail voting theory opinion system show evidence,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@yoe33 @JNplusplus The influx in mail voting has led to countless myths, theories and other misleading opinions on the system - including this one - show us the evidence",  the influx in mail voting has led to countless myths theories and other misleading opinions on the system  including this one  show us the evidence,2020-11-04 14:29:36+00:00,None,0,None
25447,25447,25447,part part reason roast celebrate school meal,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0748394507522807,False,"By taking in part in #RoastDinnerDay on 11 Nov, you're also taking part in #NationalSchoolMealsWeek ! Another great reason to come together, enjoy a delicious roast and celebrate hot school meals. Find out more: https://t.co/PLySTZGOkZ @NSMW @LACA_UK https://t.co/BE6GPRYS8p",by taking in part in  on nov you're also taking part in   another great reason to come together enjoy a delicious roast and celebrate hot school meals find out more    ,2020-11-04 14:30:35+00:00,Life,1,Positive
25448,25448,25448,lexicon term,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,False,The New COVID-19 Lexicon: Terms You Should Know | NursingCenter https://t.co/vGXNdrU68J via @NursingCenter,the new covid lexicon terms you should know  nursingcenter  via ,2020-11-04 14:38:00+00:00,Life,0,None
25449,25449,25449,georgia pennsylvania pathway,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1920777408069546,False,@K_interarma @fdelond He wont need Georgia or Pennsylvania if he takes the pathway i tweeted earlier 🤞,  he wont need georgia or pennsylvania if he takes the pathway i tweeted earlier ,2020-11-04 14:48:55+00:00,None,0,None
25450,25450,25450,people pennsylvania state attorney vote trump thing vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"'The will of the people of Pennsylvania will be respected' says state Attorney General @JoshShapiroPA where some 1 million votes are outstanding and Trump has 600k lead. Things change, as in Michigan - but all votes will be counted #BattlegroundState #USElection2020",the will of the people of pennsylvania will be respected says state attorney general  where some million votes are outstanding and trump has lead things change as in michigan  but all votes will be counted  ,2020-11-04 14:56:46+00:00,None,0,None
25451,25451,25451,biden vote biden vote trump vote trump vote biden count pause trump vote lead vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"WI - Biden +20k lead, 97% votes in, EV10 MI - Biden +10k lead, 90% vote in, EV16 Pa. -Trump +587k lead, 76% vote in, EV20 Ga. -Trump +103k Lead, 92% vote, in EV16 Nev -Biden +7k lead, count pause, EV6 NC - Trump +76k lead 95%, vote in, EV15 AZ - Biden lead +93k 86%, vote in, EV11",wi  biden k lead votes in ev mi  biden k lead vote in ev pa trump k lead vote in ev ga trump k lead vote in ev nev biden k lead count pause ev nc  trump k lead vote in ev az  biden lead k vote in ev,2020-11-04 15:21:50+00:00,None,0,None
25452,25452,25452,trump camp recount vote wisconsin vote lead margin trump wisconsin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Trump camp already briefing on possible recount of the vote in Wisconsin - too early to say, votes have not been counted and current Biden lead is similar to the margin Trump won Wisconsin by in 2016 #USElection2020",trump camp already briefing on possible recount of the vote in wisconsin  too early to say votes have not been counted and current biden lead is similar to the margin trump won wisconsin by in ,2020-11-04 15:26:34+00:00,None,1,Positive
25453,25453,25453,work swimming pool wait tomorrow soooo,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Vanillapilotlhr I mean there’s definitely work I should have been doing buttttt gyms and swimming pools cant wait til tomorrow soooo 🤭🙄😂 hope you guys are ok!, i mean there’s definitely work i should have been doing buttttt gyms and swimming pools cant wait til tomorrow soooo  hope you guys are ok,2020-11-04 15:37:01+00:00,None,1,Positive
25454,25454,25454,dems difference head name school treat others,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2526850104387224,False,@AndrewYang Maybe the Dems and Reps need to look past their differences and unify America instead of ripping each other’s heads off and calling each other stupid names like you’re in primary school!!! Treat others how you wish to be treated even if they do not reciprocate! Be better!, maybe the dems and reps need to look past their differences and unify america instead of ripping each other’s heads off and calling each other stupid names like you’re in primary school treat others how you wish to be treated even if they do not reciprocate be better,2020-11-04 15:56:24+00:00,None,1,Positive
25455,25455,25455,stop supporter racist table love support,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6392059305971705,False,"@AndrewYang Stop calling Trump supporters “deplorable”, “uneducated”, “racists”... maybe come to the table with love and support...", stop calling trump supporters deplorable uneducated racists maybe come to the table with love and support,2020-11-04 15:57:31+00:00,None,1,Positive
25456,25456,25456,quiz,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7418179678044998,False,Quick Quiz! https://t.co/tG8GGmFaRc #nursingquiz #NCLEX #nurses https://t.co/Q28HiQ3L7r,quick quiz     ,2020-11-04 16:19:26+00:00,None,0,None
25457,25457,25457,issue tomorrow link sorry didnt tomrorow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0637300835583887,False,"@Michell66797815 Hi Michelle, very sorry we had a lot of tech issues and all has been amended for tomorrow. We had to change the link sorry if this didnt get to you. We are all set for tomrorow.", hi michelle very sorry we had a lot of tech issues and all has been amended for tomorrow we had to change the link sorry if this didnt get to you we are all set for tomrorow,2020-11-04 17:05:14+00:00,None,2,Negative
25458,25458,25458,update pathway president vote margin biden lead nevada neck neck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Update on Biden pathway to President Biden on 227 electoral votes Wisconsin 10 (Biden +20k margin) Michigan 16 (Biden now leads - still close) Arizona 11 (strong lead for Biden) Nevada 6 (neck and neck) #USElections,update on biden pathway to president biden on electoral votes wisconsin biden k margin michigan biden now leads  still close arizona strong lead for biden nevada neck and neck ,2020-11-04 17:37:36+00:00,None,1,Positive
25459,25459,25459,chance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Patty_Burse Not a chance, not a chance,2020-11-04 17:41:09+00:00,None,0,None
25460,25460,25460,everyone child,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Great to see everyone pulling together to keep our children safe and well https://t.co/1bWz2T7m3R,great to see everyone pulling together to keep our children safe and well ,2020-11-04 17:43:38+00:00,None,1,Positive
25461,25461,25461,news need child family school,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"@claireozz @WeCYPnurses That is good news. SNs and HVs need to be there for our children, families and schools",  that is good news sns and hvs need to be there for our children families and schools,2020-11-04 17:44:52+00:00,Life,1,Positive
25462,25462,25462,event team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Shenriques3 @MaleboMalope @ThinkSpeakMavis @drsarahdewell missed the event but would be great for you to follow this team,    missed the event but would be great for you to follow this team,2020-11-04 17:45:58+00:00,None,0,None
25463,25463,25463,fluent campaign spreader risk population death campaign,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@CharleneCapers1 At worst... Think about the fluent campaign and our little super spreaders, if this is not delivered there is an increased risk for the vulnerable population, deaths are prevented by this campaign", at worst think about the fluent campaign and our little super spreaders if this is not delivered there is an increased risk for the vulnerable population deaths are prevented by this campaign,2020-11-04 17:47:39+00:00,None,2,Negative
25464,25464,25464,washington post medium outlet result vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2583651037563298,False,"@HelpNeededUK I’m trawling across most major US sites - CNN, CBS, Washington Post, NY Times Some media outlets declaring results prematurely when there are still postal votes left to be counted", i’m trawling across most major us sites  cnn cbs washington post ny times some media outlets declaring results prematurely when there are still postal votes left to be counted,2020-11-04 17:55:11+00:00,None,0,None
25465,25465,25465,biden michigan vote counting vote table right track presidency,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Biden now leading in Michigan with +45k and 93% of the votes in - counting still continues but this is looking good - 16 electoral votes on the table and right on track for #BidenPathway to the Presidency #USElection2020,biden now leading in michigan with k and of the votes in  counting still continues but this is looking good  electoral votes on the table and right on track for  to the presidency ,2020-11-04 18:40:57+00:00,None,1,Positive
25466,25466,25466,update pathway president vote biden margin biden biden vote biden vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8011592641305345,False,Update on Biden pathway to President Biden - 227 electoral votes Wisconsin 10 - Biden leads +20k margin - 99% votes in Michigan 16 - Biden now leads +45K - 93% votes in Arizona 11 - Biden leads +93k - 86% votes in Nevada 6 - Biden leads +7k - vote est. TF = 270 🙌 #USElections https://t.co/ohB3Ie5I0i,update on biden pathway to president biden  electoral votes wisconsin  biden leads k margin  votes in michigan  biden now leads k  votes in arizona  biden leads k  votes in nevada  biden leads k  vote est tf    ,2020-11-04 19:01:25+00:00,None,0,None
25467,25467,25467,biden winner wisconsin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Joe Biden declared winner in Wisconsin 🙌🙌🙌🙌🙌 @CNN #USelection #ontrack #Biden2020,joe biden declared winner in wisconsin     ,2020-11-04 19:03:05+00:00,None,1,Positive
25468,25468,25468,inperson vote pause postin ballot tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@stopitjahn to follow 😅 they've counted all in-person votes and postal votes up to November 2 but Nevada has called a pause and won't be reporting further post-in ballots until tomorrow, to follow  they've counted all inperson votes and postal votes up to november but nevada has called a pause and won't be reporting further postin ballots until tomorrow,2020-11-04 19:04:27+00:00,None,1,Positive
25469,25469,25469,battleground commit vote state pennsylvania movement hour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@zubeenraj_ @CNN Key battleground states won't commit to timescale - they repeat that the votes need to be counted until it is done - states like Pennsylvania take postal votes up to Friday - but I think we will see movement in next 12 hours,  key battleground states won't commit to timescale  they repeat that the votes need to be counted until it is done  states like pennsylvania take postal votes up to friday  but i think we will see movement in next hours,2020-11-04 19:05:53+00:00,None,0,None
25470,25470,25470,update pathway president vote winner wisconsin michigan biden biden vote biden vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7603161411538989,False,Update on Biden pathway to President Biden - 237 electoral votes (declared winner in Wisconsin) Michigan 16 - Biden now leads +45K - 93% votes in Arizona 11 - Biden leads +93k - 86% votes in Nevada 6 - Biden leads +7k - votes in 84% = 270 🙌😅 #USElection2020Live,update on biden pathway to president biden  electoral votes declared winner in wisconsin michigan  biden now leads k  votes in arizona  biden leads k  votes in nevada  biden leads k  votes in   ,2020-11-04 19:12:10+00:00,None,1,Positive
25471,25471,25471,anyone medium laugh cause none social,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Anyone else PURELY have social media for the laughs? I feel like I’m the only one cause NONE of my socials are funny right now,anyone else purely have social media for the laughs i feel like i’m the only one cause none of my socials are funny right now,2020-11-04 19:19:20+00:00,None,1,Positive
25472,25472,25472,administration science nurse voter turnout majority support patient process,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"An administration that believes in science is within sight! Nurses are happy to see record voter turnout, and a majority that support #BidenHarris2020. Just as RNs advocate for each patient, we advocate to #CountEveryVote to ensure the democratic process is upheld. https://t.co/bv8O1RbsOW",an administration that believes in science is within sight nurses are happy to see record voter turnout and a majority that support  just as rns advocate for each patient we advocate to  to ensure the democratic process is upheld ,2020-11-04 19:21:48+00:00,None,1,Positive
25473,25473,25473,fyba,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@k9sofvalor @Love4PoliceDogs @k9_valor @K9__Evo @thebingoman21 @K9Apart @FCSOTherapyK9 @K9s4COPs @K9Garm @K9Finn @EmmaLovesDogs7 Praying for beautiful Fyba. 🙏🙏🙏🙏🙏,           praying for beautiful fyba ,2020-11-04 19:24:03+00:00,None,1,Positive
25474,25474,25474,drug administration,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Gpnsnn Excellent top tip for drug administration 🙌🏻, excellent top tip for drug administration ,2020-11-04 19:25:54+00:00,None,1,Positive
25475,25475,25475,dear lord right family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2533924413104702,False,@rightsforresid2 Dear lord. What happened to the human right to family. 😢, dear lord what happened to the human right to family ,2020-11-04 19:26:49+00:00,None,1,Positive
25476,25476,25476,sasha,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@countyk9guy There is that beautiful Sasha!! 🥰🥰🥰🥰🥰, there is that beautiful sasha ,2020-11-04 19:27:26+00:00,None,1,Positive
25477,25477,25477,diabetes diabetes association diabetes standard year standard peer review process,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,NEW! Diabetes Guideline Summary https://t.co/zYWFqIYJVl #DiabetesMonth The American Diabetes Association (ADA) has developed diabetes care standards for more than 25 years. The standards are evidence-based and undergo a formal peer review process. https://t.co/UQ3uPa21bo,new diabetes guideline summary   the american diabetes association ada has developed diabetes care standards for more than years the standards are evidencebased and undergo a formal peer review process ,2020-11-04 19:28:30+00:00,None,1,Positive
