,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
1116,1116,1116,1.404842311650001e+18,2021-06-15 16:44:42+00:00,['1404842311650000901'],https://t.co/iH7dl2KymH https://t.co/WLCQ3pJjtJ
1119,1119,1119,1.4040490313750323e+18,2021-06-13 12:12:29+00:00,['1404049031375032321'],@JesuisChancy ♥️
1120,1120,1120,1.4040330658701107e+18,2021-06-13 11:09:03+00:00,['1404033065870110720'],@JesuisChancy People take news so differently - it’s always best to know the patient first / prepare them because you get a sense of it but the variation of responses to bad news is pretty incredible
1121,1121,1121,1.4040079263318426e+18,2021-06-13 09:29:09+00:00,['1404007926331842563'],https://t.co/l03YjKhnFC https://t.co/D65e5x7IRR
1122,1122,1122,1.4040014242630615e+18,2021-06-13 09:03:19+00:00,['1404001424263061504'],"Some patients are just so grateful for every minute of life &amp; infectiously positive. 

Told a patient this week they likely had cancer on top of everything and in the same convo they tried to give me money as they were so grateful for the care they had received. 🥺"
1126,1126,1126,1.4037923148841492e+18,2021-06-12 19:12:23+00:00,['1403792314884149249'],👇 ♥️  https://t.co/SntWXJPPWP
1129,1129,1129,1.4033329609972283e+18,2021-06-11 12:47:05+00:00,['1403332960997228545'],@jamiewahyu Well done!!
1130,1130,1130,1.4023787435412726e+18,2021-06-08 21:35:22+00:00,['1402378743541272577'],@AshtonLamont @aneesa_akbar
1136,1136,1136,1.401578860685181e+18,2021-06-06 16:36:55+00:00,['1401578860685180933'],@francesleach_ 😍
1137,1137,1137,1.4009410128984883e+18,2021-06-04 22:22:20+00:00,['1400941012898488322'],"@DawnHFoster Thank you for this, great read from start to finish"
1138,1138,1138,1.400932273357312e+18,2021-06-04 21:47:36+00:00,['1400932273357312006'],@dylanww25 @BristolStuCoop @OwenJones84 @JessicaLBarnard @YoungLabourUK @Scott_Jennings1 @Cooperator1 @ronanburtenshaw @bencsmoke @michaeljswalker @graceblakeley @LabourTenants @comradefraz @marcusbarnett_ Good luck!
1149,1149,1149,1.3994996132629873e+18,2021-05-31 22:54:43+00:00,['1399499613262987267'],This. Just got a fucking £65 fine for going to work despite having a permit request pending for months 🙃 https://t.co/HrCTI34thI
1152,1152,1152,1.3987824526094746e+18,2021-05-29 23:24:59+00:00,['1398782452609474560'],@dan_o_1989 😂😂😂😂😂
1153,1153,1153,1.3987818230193275e+18,2021-05-29 23:22:29+00:00,['1398781823019327493'],@dan_o_1989 Not recommended but an unconventional way to achieve haemostasis
1154,1154,1154,1.3987678571026885e+18,2021-05-29 22:26:59+00:00,['1398767857102688258'],Live footage of me this week doing one (1) suture https://t.co/YAO4JlmPhP
1155,1155,1155,1.398672490847785e+18,2021-05-29 16:08:02+00:00,['1398672490847784962'],@dan_o_1989 That tee though! 🤩
1157,1157,1157,1.398610361436328e+18,2021-05-29 12:01:09+00:00,['1398610361436327943'],"A fantastic group of talented, positive individuals

It was refreshing to see many of them support @YoungLabourUK and young people more widely &amp; shake up the Party’s way of working

Real shame to see them go but we continue to fight for a party with a community organising vision https://t.co/PIvDsWXKcO"
1161,1161,1161,1.3983969794037023e+18,2021-05-28 21:53:15+00:00,['1398396979403702277'],@k_d85 @tariqjenner @ronansetron Not to be a nerd but I emailed tons of centres for ATLS and a few had drop outs like four months ahead so worth keepin on trying
1165,1165,1165,1.3981620948732682e+18,2021-05-28 06:19:54+00:00,['1398162094873268224'],@mevparekh I was actually free and having to pay £157 for the privilege is now a massive bummer 🥺
1168,1168,1168,1.3978983139538575e+18,2021-05-27 12:51:44+00:00,['1397898313953857547'],@fsrtweet I’m just disappointed x
1169,1169,1169,1.3978920473533522e+18,2021-05-27 12:26:50+00:00,['1397892047353352193'],@fsrtweet Sad and wrong
1183,1183,1183,1.396170629905326e+18,2021-05-22 18:26:32+00:00,['1396170629905326080'],@fsrtweet @tribunemagazine Phwoar don’t miss out ladies
1185,1185,1185,1.3961656567065354e+18,2021-05-22 18:06:46+00:00,['1396165656706535425'],@fsrtweet @tribunemagazine AHHHHHHHH
1188,1188,1188,1.3961458860870656e+18,2021-05-22 16:48:13+00:00,['1396145886087065602'],@eithne_s @Streitapfel ✊
1190,1190,1190,1.3960783597513114e+18,2021-05-22 12:19:53+00:00,['1396078359751311363'],🇵🇸 https://t.co/g8toDlfem5
1191,1191,1191,1.396068095702274e+18,2021-05-22 11:39:06+00:00,['1396068095702274050'],.@aneesa_akbar 🔥 https://t.co/LKz5uUPxpz
1192,1192,1192,1.3960677176738488e+18,2021-05-22 11:37:36+00:00,['1396067717673848832'],Hull says Free Palestine! 🇵🇸 https://t.co/nFb99bGmNw
1194,1194,1194,1.395870066105856e+18,2021-05-21 22:32:12+00:00,['1395870066105856000'],@DawnHFoster Hope it goes okay ♥️
1199,1199,1199,1.3954150519227064e+18,2021-05-20 16:24:08+00:00,['1395415051922706436'],Number 3 🤪🧐 https://t.co/wYCcX7bJ3I
1200,1200,1200,1.3951178884372111e+18,2021-05-19 20:43:19+00:00,['1395117888437211151'],A privilege yesterday to join the APPG on Cuba with Dr Miriam Palacios-Callender to discuss Cuban healthcare &amp; response to the pandemic. Lovely to see friends &amp; strong supporters of the Cuban people @jeremycorbyn @grahamemorris @IanLaveryMP @NavPMishra @PaulaBarkerMP and more 🇨🇺
1209,1209,1209,1.3945700641170924e+18,2021-05-18 08:26:27+00:00,['1394570064117092353'],@SusanMichie 😍
1220,1220,1220,1.3935810958373888e+18,2021-05-15 14:56:39+00:00,['1393581095837388801'],@michaeljswalker Fucking hell
1222,1222,1222,1.3935734012524667e+18,2021-05-15 14:26:04+00:00,['1393573401252466688'],@MatthewBrownLab @prestonlabour Congratulations 🤝
1224,1224,1224,1.3933238790541558e+18,2021-05-14 21:54:34+00:00,['1393323879054155777'],@wesstreeting Wishing you a quick recovery Wes
1226,1226,1226,1.3930456198292685e+18,2021-05-14 03:28:51+00:00,['1393045619829268483'],@DanFaehndrich Yorkshire’s great!
1236,1236,1236,1.3925682969653494e+18,2021-05-12 19:52:09+00:00,['1392568296965349380'],@tariqjenner @Lostpierbrewing 💻 👀
1246,1246,1246,1.3914886685362954e+18,2021-05-09 20:22:05+00:00,['1391488668536295426'],@AaronBastani @char_gerada ❤️😍
1250,1250,1250,1.3913455294901862e+18,2021-05-09 10:53:18+00:00,['1391345529490186247'],Tory https://t.co/gXS5mdbH7b
1252,1252,1252,1.39113080717201e+18,2021-05-08 20:40:05+00:00,['1391130807172009986'],🌈 https://t.co/ZRILnsSe6e
1254,1254,1254,1.391105985675207e+18,2021-05-08 19:01:27+00:00,['1391105985675206662'],@becs_lou @ClaireJ_Morris 😂
1255,1255,1255,1.3910998686770872e+18,2021-05-08 18:37:08+00:00,['1391099868677087237'],@tariqjenner @DawnHFoster @DawnHFoster @tariqjenner ♥️❤️
1256,1256,1256,1.3910963114919895e+18,2021-05-08 18:23:00+00:00,['1391096311491989510'],@tariqjenner Tariq that isn’t the line. 😤
1257,1257,1257,1.3910961913672376e+18,2021-05-08 18:22:31+00:00,['1391096191367237632'],@srcdoyle @Joanne4Mayor @TomLogan00 @M_Charters @Patrici38566037 @Lucille4PP 🔥
1258,1258,1258,1.3910923446241444e+18,2021-05-08 18:07:14+00:00,['1391092344624144391'],@ted_pen RIP
1278,1278,1278,1.3901899917630628e+18,2021-05-06 06:21:37+00:00,['1390189991763062785'],#VoteLabour today - there are strong socialist candidates running throughout the UK who can make a genuine impact on people’s lives. This is our collective movement &amp; I’m proud to be a part of it🗳 https://t.co/VODDAyACWN
1283,1283,1283,1.3888478002642985e+18,2021-05-02 13:28:13+00:00,['1388847800264298496'],@WillSheret RIP
1286,1286,1286,1.3885532676684677e+18,2021-05-01 17:57:51+00:00,['1388553267668467712'],@NotNihal 🔥
1289,1289,1289,1.3885326718742075e+18,2021-05-01 16:36:01+00:00,['1388532671874207744'],@tariqjenner Thanks for brightening up the tl 😭😍
1293,1293,1293,1.3881485122658427e+18,2021-04-30 15:09:30+00:00,['1388148512265842693'],@lukeakehurst Really sorry for your loss Luke.
1296,1296,1296,1.387857542072656e+18,2021-04-29 19:53:17+00:00,['1387857542072655879'],@jackyoud90 @ForHousing @henry_terefenko @insidehousing @RLong_Bailey @ULnational @SalfordUnison @salford_mayor @TUCNorthWest Solidarity - this is sinister stuff
1297,1297,1297,1.387829466051846e+18,2021-04-29 18:01:43+00:00,['1387829466051846149'],"TOMORROW ✨ 

RALLY: Socialism, Unity &amp; Internationalism 🚩 
This Friday April 30, 6.30pm. 
Join me &amp; an amazing line-up of socialist speakers from around the world at this joint @tribunemagazine &amp; @arise_festival event. 
RT and register - https://t.co/QBsHHLE6bE"
1299,1299,1299,1.387127462962815e+18,2021-04-27 19:32:13+00:00,['1387127462962814980'],@mrpetenorth @TerenceSmith14 @LouisGraves_LG @JessicaRaspin 👀 whoops
1300,1300,1300,1.3871241846529595e+18,2021-04-27 19:19:11+00:00,['1387124184652959745'],@STWuk @ShellyAsquith 👏🏼
1318,1318,1318,1.3842626810796646e+18,2021-04-19 21:48:36+00:00,['1384262681079664646'],@kathxrineharlow ♥️♥️
1319,1319,1319,1.384261911106048e+18,2021-04-19 21:45:32+00:00,['1384261911106048004'],Missing my dad this past weekend  ♥️ https://t.co/E0hk0KqJEf
1324,1324,1324,1.3839042700853535e+18,2021-04-18 22:04:24+00:00,['1383904270085353473'],@dgrog https://t.co/trCnFO4LSA
1329,1329,1329,1.3837942968730542e+18,2021-04-18 14:47:24+00:00,['1383794296873054215'],@dan_o_1989 Her hair 😭😭🥺
1333,1333,1333,1.3833937806702223e+18,2021-04-17 12:15:54+00:00,['1383393780670222336'],Incredible @fsrtweet https://t.co/C4IhxGHiIN
1334,1334,1334,1.3833932783771525e+18,2021-04-17 12:13:54+00:00,['1383393278377152514'],@ronanburtenshaw @Rossaholden @TomLogan00 Fresh trim @Rossaholden
1345,1345,1345,1.381989992084484e+18,2021-04-13 15:17:44+00:00,['1381989992084484098'],@tariqjenner Majestic
1347,1347,1347,1.3818699197473137e+18,2021-04-13 07:20:37+00:00,['1381869919747313664'],@Medic_Russell ... just me who does not say rami like that?
1348,1348,1348,1.381549598192337e+18,2021-04-12 10:07:46+00:00,['1381549598192336896'],@sam_jja Blackmail innit 🤷🏼‍♀️
1349,1349,1349,1.381549428767654e+18,2021-04-12 10:07:06+00:00,['1381549428767653891'],@sam_jja I heard people say Gates had a daughter called Chloe abs the ages match 😓
1355,1355,1355,1.380981336249401e+18,2021-04-10 20:29:42+00:00,['1380981336249401354'],@kieransofar @fsrtweet
1360,1360,1360,1.3808396795248108e+18,2021-04-10 11:06:49+00:00,['1380839679524810753'],Can’t believe this needs to be said but the Queen / royal family are not feminist icons my dude https://t.co/m4wOAGsBTr
1362,1362,1362,1.380624587482878e+18,2021-04-09 20:52:07+00:00,['1380624587482877959'],"‘ Amazon said in a statement, “The union will say that Amazon won this election because we intimidated employees, but that’s not true.”  ‘

Really shouldn’t have to say that then... solidarity to Amazon workers everywhere - you will win https://t.co/pvoDDh0AXr"
1363,1363,1363,1.3805940561836196e+18,2021-04-09 18:50:47+00:00,['1380594056183619587'],@annie_etc_ @BarnabyRaine Oh my god 🥺😭😭😭
1365,1365,1365,1.3804651724988047e+18,2021-04-09 10:18:39+00:00,['1380465172498804736'],Happy birthday to the wonderful @marcusbarnett_ There’s no one I’d rather be having a gin with right now!!! ❤️ https://t.co/LlNzwcoGKo
1366,1366,1366,1.380440269368263e+18,2021-04-09 08:39:42+00:00,['1380440269368262658'],@toates_19 Hastings is the best!!
1369,1369,1369,1.379860256235393e+18,2021-04-07 18:14:56+00:00,['1379860256235393031'],@rory_maclean Good luck!
1370,1370,1370,1.3797180860692603e+18,2021-04-07 08:50:00+00:00,['1379718086069260288'],@fsrtweet ❤️😍
1372,1372,1372,1.3795092293342003e+18,2021-04-06 19:00:04+00:00,['1379509229334200321'],@DaveWardGS Keep up the good fight
1374,1374,1374,1.3794794687005368e+18,2021-04-06 17:01:49+00:00,['1379479468700536838'],@reece_mtsm Lol
1375,1375,1375,1.3794387687766917e+18,2021-04-06 14:20:05+00:00,['1379438768776691715'],"🤦🏼‍♀️ when young people are getting undemocratically kicked off shortlists for tweeting about Keir Starmer negatively, how does Stephen Timms fit this “high quality” criteria for our representatives?"
1376,1376,1376,1.3794385027277988e+18,2021-04-06 14:19:02+00:00,['1379438502727798788'],"Fire an email if you’ve got a minute 

Complaints@labour.org.uk https://t.co/5nrG3a06my"
1378,1378,1378,1.3793418291166904e+18,2021-04-06 07:54:53+00:00,['1379341829116690438'],Some good news 🥰 Viva Lula https://t.co/Epc0kKmuUZ
1380,1380,1380,1.3792039327953388e+18,2021-04-05 22:46:56+00:00,['1379203932795338752'],Heartbreaking https://t.co/VuhfZgLfSI
1381,1381,1381,1.3791880870546063e+18,2021-04-05 21:43:58+00:00,['1379188087054606347'],@tariqjenner 🤨
1383,1383,1383,1.3788121043256607e+18,2021-04-04 20:49:57+00:00,['1378812104325660675'],😍🥰 https://t.co/4S4Zdp7uZ3
1386,1386,1386,1.3787300838636997e+18,2021-04-04 15:24:02+00:00,['1378730083863699456'],@tariqjenner @EmergencyBod @OmgItsTania @Medic_Russell @techpriest @zackferguson @MichaelJAllcock It’s called having good politics 🤷🏼‍♀️
1387,1387,1387,1.3786255753345925e+18,2021-04-04 08:28:45+00:00,['1378625575334592513'],When they’re about 90 and they come back from end of life care - yeah I was looking after that one
1388,1388,1388,1.378624469309264e+18,2021-04-04 08:24:21+00:00,['1378624469309263872'],"I will be taking full credit for reviewing a sick patient, changing nothing in the plan and then the next day they’ve improved on their own"
1393,1393,1393,1.377958327532073e+18,2021-04-02 12:17:21+00:00,['1377958327532072965'],@DurstApologist @KS4P45 @Morgan_Tarr @charlotte2153 Lol https://t.co/lIHTUCarqA
1400,1400,1400,1.3773068176136847e+18,2021-03-31 17:08:29+00:00,['1377306817613684738'],Last day of my psychiatry job today - patients with mental illness are the some of the most wonderful and resilient people I have ever met. They deserve so much more from our government. I’m very sad to leave my ward 🥲 https://t.co/rhP25TnRil
1401,1401,1401,1.3772932224861594e+18,2021-03-31 16:14:27+00:00,['1377293222486159365'],@dan_o_1989 Congrats!
1405,1405,1405,1.3769679329751982e+18,2021-03-30 18:41:52+00:00,['1376967932975198217'],@chloelou_k ❤️
1411,1411,1411,1.3762637942053317e+18,2021-03-28 20:03:52+00:00,['1376263794205331458'],https://t.co/GU3MjwuqnR
1414,1414,1414,1.3758798842921615e+18,2021-03-27 18:38:21+00:00,['1375879884292161539'],@MattColeWorks @broseph_stalin This
1418,1418,1418,1.3752087001436037e+18,2021-03-25 22:11:18+00:00,['1375208700143603719'],Big mood https://t.co/wN4vualhQD
1420,1420,1420,1.375149150787015e+18,2021-03-25 18:14:41+00:00,['1375149150787014660'],@francesleach_ Ok that’s scary
1421,1421,1421,1.3751487261472973e+18,2021-03-25 18:12:59+00:00,['1375148726147297282'],@JessicaLBarnard Well done Jess what a hero xx
1429,1429,1429,1.3743086749996114e+18,2021-03-23 10:34:56+00:00,['1374308674999611392'],@indiathorogood @jeremycorbyn @KimJohnsonMP @CalCorkery @JessicaLBarnard @rohankon @YoungLabourUK Miss you 😪
1430,1430,1430,1.3737476171931648e+18,2021-03-21 21:25:29+00:00,['1373747617193164809'],@DawnHFoster I’ve never seen you have a seizure but I know you would feel the aura and be like “it’s happening do this this and this please”
1431,1431,1431,1.373745292810535e+18,2021-03-21 21:16:15+00:00,['1373745292810534913'],Might as well just hold his hand
1432,1432,1432,1.3737451489375642e+18,2021-03-21 21:15:41+00:00,['1373745148937564168'],That CPR though 😶 #LineofDuty
1436,1436,1436,1.373390423473918e+18,2021-03-20 21:46:07+00:00,['1373390423473917952'],@jamiewahyu Aww this is sad 😞 hope you’re okay
1437,1437,1437,1.3733901972038656e+18,2021-03-20 21:45:14+00:00,['1373390197203865603'],"Counted 5 of these today, all in a days work https://t.co/wiGObCjj1v"
1439,1439,1439,1.373206025742979e+18,2021-03-20 09:33:24+00:00,['1373206025742979072'],#MedTwitter if sixth forms / colleges don’t offer bursaries for applying to med school / open days / travel to interviews / UKAT costs is there anything central they can apply to for 💰?
1441,1441,1441,1.3729595552866714e+18,2021-03-19 17:14:00+00:00,['1372959555286671370'],@AaronBastani 💉😀👍🏼
1444,1444,1444,1.3726639866599342e+18,2021-03-18 21:39:31+00:00,['1372663986659934210'],@veritynevitt In my experience majority of people I speak to think it is giving up on a patient / withdrawing care. I don’t think escalation planning is well understood in general no
1445,1445,1445,1.3726627840649462e+18,2021-03-18 21:34:45+00:00,['1372662784064946183'],@ElspethOakley ultimately just shared my thoughts / info on DNRs - an issue I have cared about for a while before covid and you’re right of course disabled people are upset about the issues currently. I’m not sure what is disagreeable in the points I wrote in the thread tho
