,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
1207,1207,1207,1.5359050931654984e+18,2022-06-12 08:41:24+00:00,['1535905093165498369'],"@monisha_rajesh @jayneyb808 Thanks Monisha, I don't mind attending but as you say, first appt weeks away and I can't even access the site for the forms to complete in advance, it seems to be down. Hopefully will get rectified during business hours tomorrow."
1208,1208,1208,1.535899042298876e+18,2022-06-12 08:17:21+00:00,['1535899042298875905'],@ShivaniM_KC Never heard of the guy before but took a few seconds scrolling through his tweets to know it’s yet another carbs bad fat good book. At some point the number of accounts and books saying this same thing will outnumber cholesterol molecules in the universe
1209,1209,1209,1.5358973244882125e+18,2022-06-12 08:10:32+00:00,['1535897324488212488'],Umm…who is ‘we’? Has anyone said this? https://t.co/C2lItXEeCN
1210,1210,1210,1.535893657861202e+18,2022-06-12 07:55:58+00:00,['1535893657861201920'],"@shalakakurup Thanks Shalaka. Do you know how he even printed out the application form? I will go along in person, but I can’t even fill out the pre-requisite forms. Site keeps timing out!"
1211,1211,1211,1.5358924442937836e+18,2022-06-12 07:51:08+00:00,['1535892444293783557'],"Have any UK passport holders successfully applied for an Indian visa in the last few months? e-visa system seems completely down, some websites say suspended, others say not. Some say UK off scheme, others say not. Thanks"
1212,1212,1212,1.5358920927691653e+18,2022-06-12 07:49:45+00:00,['1535892092769165313'],"@HCI_London The website for Indian visa application is unresponsive for 24+ hours, how can UK passport holders apply for Indian visa for family visit? Please help, thank you. Non-functioning link: https://t.co/m8ZgAFC7SW"
1213,1213,1213,1.53589185588745e+18,2022-06-12 07:48:48+00:00,['1535891855887450113'],"@PIBHomeAffairs Link for Indian visa application is unresponsive for 24+ hours, how can UK passport holders apply for Indian visa for family visit? Please help. Non-functioning link: https://t.co/DapRZrF75W"
1214,1214,1214,1.535866443811758e+18,2022-06-12 06:07:49+00:00,['1535866443811758080'],@jfclifford Hey Siri what about if you were already a clown before you started boxing
1215,1215,1215,1.5358567297826406e+18,2022-06-12 05:29:13+00:00,['1535856729782640641'],"FYI - the USD has been the international currency for decades. Asian, African etc countries trade with each other in USD, which has benefited the US. Everyone wants🇺🇸dollars. You could argue the biggest loser from crypto becoming an international currency is the US."
1216,1216,1216,1.535856727794516e+18,2022-06-12 05:29:13+00:00,['1535856727794515968'],"Galaxy brain here thinks Biden controls crypto prices. So much for being free of government control! 😂

If he's saying Biden voters should regret their choice, I guess he's saying you should've voted Trump back in? https://t.co/7vgKrJmCKT"
1218,1218,1218,1.53553133392939e+18,2022-06-11 07:56:13+00:00,['1535531333929390081'],"@roseroserosetta @enros___ Exactly my point, they should thus spell anaesthesia properly too. Consistency!"
1219,1219,1219,1.535529442998616e+18,2022-06-11 07:48:42+00:00,['1535529442998616064'],"@jhfrudd @TharushaGunawa4 He says the vitamin B tablets in his Amazon store *prevent heart disease*, kind of surprised you guys don’t know about this"
1221,1221,1221,1.535525086228267e+18,2022-06-11 07:31:23+00:00,['1535525086228267008'],Except the British https://t.co/15HtUH1Amg
1222,1222,1222,1.5355236551317258e+18,2022-06-11 07:25:42+00:00,['1535523655131725824'],@enros___ Hang on why has he spelt it anesthesia but not esthetic
1223,1223,1223,1.5355233163452252e+18,2022-06-11 07:24:21+00:00,['1535523316345225216'],@TharushaGunawa4 If I had a body like that I’d do ward rounds topless
1224,1224,1224,1.535521370397868e+18,2022-06-11 07:16:37+00:00,['1535521370397868033'],@iamcurious4 It gets much worse
1225,1225,1225,1.5355212123691868e+18,2022-06-11 07:16:00+00:00,['1535521212369186816'],Ah this makes more sense 😆 https://t.co/eeJFYuTro8
1226,1226,1226,1.535521206165807e+18,2022-06-11 07:15:58+00:00,['1535521206165807104'],Because you might’ve had your doubts https://t.co/VwBjAi5xIF
1227,1227,1227,1.535521199383511e+18,2022-06-11 07:15:57+00:00,['1535521199383511040'],"Medfluencers get criticised for making reels hawking supplements while wearing scrubs at home

This guy: I’ve got a solution https://t.co/5dEU5o3yKl"
1228,1228,1228,1.5355181127280968e+18,2022-06-11 07:03:41+00:00,['1535518112728096768'],Now all I can think about is how I really really hope HRH Queen Elizabeth’s physicians say yass queeen during consultations
1229,1229,1229,1.5355181105344676e+18,2022-06-11 07:03:40+00:00,['1535518110534467584'],"“Thank you for trusting me with your virgin face” 🤢

Might adopt the “nothing but first class for this queen” line after my next 88 year old PCI though that’s fire https://t.co/rRNATmY8nh"
1233,1233,1233,1.5355133183785697e+18,2022-06-11 06:44:38+00:00,['1535513318378569731'],"@ercowboy Sure, but it’s considerably more worrying when it’s doctors!"
1234,1234,1234,1.5353706189375283e+18,2022-06-10 21:17:36+00:00,['1535370618937528322'],@jdrwilcox Wow some real shocking responses there
1235,1235,1235,1.535340186325893e+18,2022-06-10 19:16:40+00:00,['1535340186325893120'],@TamaraStein I like the way you think
1236,1236,1236,1.5353310368502702e+18,2022-06-10 18:40:18+00:00,['1535331036850270210'],@FuriousG881 I use it at every possible opportunity 🙃
1237,1237,1237,1.535330709610578e+18,2022-06-10 18:39:00+00:00,['1535330709610577920'],ffs 😭 https://t.co/3TiFyD8B1b
1238,1238,1238,1.5353223087553044e+18,2022-06-10 18:05:37+00:00,['1535322308755304448'],"Today is a classic, one I definitely get far less than other creators - but no one is immune. Mobile games. The notable thing here is the relentless and infuriating proliferation of tech startups that end in -ly. Audiencly?! How do you even pronounce that? https://t.co/rpw1TEBioN"
1239,1239,1239,1.5352725676190843e+18,2022-06-10 14:47:58+00:00,['1535272567619084288'],@AdsReally Agreed
1240,1240,1240,1.5352083553917338e+18,2022-06-10 10:32:49+00:00,['1535208355391733761'],@tanfeb777 😜😂
1242,1242,1242,1.5351867274002678e+18,2022-06-10 09:06:52+00:00,['1535186727400267776'],@Ricky28981905 @RogueRad I’ve read it! I enjoy Anand’s writing a lot. (this is where I show off that we follow each other 😉😇)
1243,1243,1243,1.5351761502589624e+18,2022-06-10 08:24:51+00:00,['1535176150258962432'],"Hehe it’s been so long since the previous issue that a whole bunch of people got the email and were like “wtf is this, UNSUBSCRIBE” 😅 https://t.co/ovTb9B8wdD"
1244,1244,1244,1.5351632908711117e+18,2022-06-10 07:33:45+00:00,['1535163290871111681'],"Here is a representative* comment from this issue

*𝚒𝚝 𝚒𝚜 𝚊𝚕𝚜𝚘 𝚝𝚑𝚎 𝚘𝚗𝚕𝚢 𝚌𝚘𝚖𝚖𝚎𝚗𝚝 https://t.co/g7kEwGX1cl"
1245,1245,1245,1.5351632871885169e+18,2022-06-10 07:33:44+00:00,['1535163287188516864'],"Have you subscribed to my very occasional newsletter? It was shown to offer a 50% risk reduction* for all-cause boredom!!

*𝚗 = 𝟸, 𝚗𝚘𝚗-𝚛𝚊𝚗𝚍𝚘𝚖𝚒𝚜𝚎𝚍 𝚘𝚋𝚜𝚎𝚛𝚟𝚊𝚝𝚒𝚘𝚗𝚊𝚕 𝚜𝚝𝚞𝚍𝚢. 𝙰𝚌𝚝𝚞𝚊𝚕 𝚛𝚒𝚜𝚔 𝚛𝚎𝚍𝚞𝚌𝚝𝚒𝚘𝚗 𝟶.𝟶𝟷%

https://t.co/qtqOgUjFmh"
1246,1246,1246,1.5351553420190228e+18,2022-06-10 07:02:10+00:00,['1535155342019022848'],@jamesheathers At this point I feel that could be my channel tag line.
1247,1247,1247,1.5351551587279176e+18,2022-06-10 07:01:26+00:00,['1535155158727917569'],@RogueRad You’ve always got a Yes Prime Minister clip 😂 And each time I remember how good the performances and writing were.
1248,1248,1248,1.5351547329390715e+18,2022-06-10 06:59:44+00:00,['1535154732939071488'],An interesting thought experiment. I was going to append my own ideas but let’s see what people think first. https://t.co/xcAdGBJW59
1249,1249,1249,1.5351477317438095e+18,2022-06-10 06:31:55+00:00,['1535147731743809537'],@BenHumbleknow 😂 😂
1250,1250,1250,1.535067907897852e+18,2022-06-10 01:14:44+00:00,['1535067907897851905'],"@RogueRad Indeed. The same phenomenon now with Gates and Zuck etc, and that’s part of the reason why I went researching. The American love of billionaire philanthropy as a concept (but hatred of tax). Of course the classic act of repentance was not American at all, Alfred Nobel"
1251,1251,1251,1.5350671301477048e+18,2022-06-10 01:11:38+00:00,['1535067130147704832'],"Another GP I met branded themselves as the ‘drug-free doctor’. I was like, I think that’s kind of mandatory but she explained she meant she doesn’t prescribe drugs and gave an example of someone with BP over 200 that came down to 170 without drugs. Like 170 is fine!"
1252,1252,1252,1.535067127807234e+18,2022-06-10 01:11:38+00:00,['1535067127807234049'],We had a locum consultant a while back who had all the credentials but he just came right out 1st day and said the COVID vaccine hasn’t been tested and we shouldn’t use it because it’s experimental. A GP I met suggested the carnivore diet and Wim Hof for pretty much any ailment
1253,1253,1253,1.53506712538291e+18,2022-06-10 01:11:37+00:00,['1535067125382909954'],"The scary thing is that most of the docs that believe doolally things (quackery) aren’t online, so there’s no way of knowing how prevalent they are. I occasionally meet them in the wild. They sound normal to start with and then say something that makes me go oh right you’re nuts"
1254,1254,1254,1.5350584943655158e+18,2022-06-10 00:37:19+00:00,['1535058494365515776'],@Archerofyail @PragmaV He didn’t start Tesla
1255,1255,1255,1.5350512880815022e+18,2022-06-10 00:08:41+00:00,['1535051288081502208'],"@medicineinasuit Yeah her views are certainly more consistent than her modern American right wing supporters who are highly contradictory (notwithstanding that she lived the latter part of her life completely dependent on state welfare, so one can accuse her of being a hypocrite though)"
1256,1256,1256,1.5350496338477056e+18,2022-06-10 00:02:07+00:00,['1535049633847705619'],@ShivaniM_KC I’m doing DIY in the garage (quietly). Sleep is for losers.
1257,1257,1257,1.5350490232156529e+18,2022-06-09 23:59:41+00:00,['1535049023215652864'],"Another person I’ve been learning about is Ayn Rand. Didn’t realise she was a staunch atheist and vehement supporter of abortion rights. Which, considering her main fan base today, I found rather interesting. https://t.co/wdjgmltxm2"
1258,1258,1258,1.5350119727726838e+18,2022-06-09 21:32:28+00:00,['1535011972772683783'],@akiko_tr I’m sure it’s complete gibberish to you tbh (Google translate) but thank you for the kind words!
1259,1259,1259,1.5350099137972224e+18,2022-06-09 21:24:17+00:00,['1535009913797222400'],@akiko_tr https://t.co/QJzmNh79cN
1260,1260,1260,1.5350062424558387e+18,2022-06-09 21:09:41+00:00,['1535006242455838741'],@Dr_JSA I shudder to think 😄
1261,1261,1261,1.5350045497018532e+18,2022-06-09 21:02:58+00:00,['1535004549701853188'],"Issue 4 of the Medlife Monthly(ish) is out. A breezy 6 months after the previous issue. Now you can see why I added the (ish) eh? Sign up! Guaranteed not to clutter your inbox 😆

This one:
Financial conflicts in medicine &amp; youtube
Channel news
500k Q&amp;A

https://t.co/BFwuFHkxD5"
1262,1262,1262,1.5350036231171604e+18,2022-06-09 20:59:17+00:00,['1535003623117160449'],@Dr_JSA Me too (net positive). I often bang my head on the table when he behaves like a jackass because I do love a lot of what he does. But – I also think that silly social media spats and fury at his politics distracts from more serious things like his business practices
1263,1263,1263,1.535001652255662e+18,2022-06-09 20:51:27+00:00,['1535001652255662080'],"Ah this didn't have a lot of point to it did it it's been a long day, I've had a couple of beers, I think I just wanted to say history repeats itself or something. Goodnight"
1264,1264,1264,1.5350016505276252e+18,2022-06-09 20:51:27+00:00,['1535001650527625224'],"Neither those who love nor hate Elon Musk are right, nor wrong. All of these men represent the American dream, capitalism in its purest form. The US narrative is that of larger-than-life individuals doing big things, not governments. Of course Musk is championed there."
1265,1265,1265,1.5350016488457093e+18,2022-06-09 20:51:26+00:00,['1535001648845709328'],"They were just as sensitive as Musk, but without a Gilded Age twitter, they're remembered instead as captains of industry rather than touchy robber barons. Would Edison have been an edgy meme lord?"
1266,1266,1266,1.5350016468575846e+18,2022-06-09 20:51:26+00:00,['1535001646857584640'],"I was just reading the co-founder of substack saying that he used up all his money on lawyers because Musk didn't want him writing about his time at Tesla, and it reminded me of how the industrialists of old brutally silenced criticism. And yet they're heroes."
1267,1267,1267,1.5350016452092475e+18,2022-06-09 20:51:25+00:00,['1535001645209247756'],"But all of them, without exception, were ruthless and exploitative. Compared to them, Musk is a saint. I wanted to understand how the US's history &amp; current outlook is so fundamentally different to ours, so went to the history books."
1268,1268,1268,1.535001643393106e+18,2022-06-09 20:51:25+00:00,['1535001643393105920'],"I've been reading about Cornell, Stanford, Rockefeller, Carnegie, Patterson, Watson, JP Morgan etc and I believe I better understand how people think of Elon Musk. We tend to celebrate these men today. They did great things, they built America, they gave to charity."
1269,1269,1269,1.5349954245238292e+18,2022-06-09 20:26:42+00:00,['1534995424523829265'],@LaiaDelCa How did I not know about this https://t.co/DKglSY3U93
1270,1270,1270,1.5349809638512886e+18,2022-06-09 19:29:15+00:00,['1534980963851288583'],"@tiagofdza I used it a lot when I was into lifting circa 2011-14, also found it at least a little useful. Didn't realise it had changed hands/become less useful since"
1272,1272,1272,1.5349643216457318e+18,2022-06-09 18:23:07+00:00,['1534964321645731840'],"Today brings an offer for what’s called a full integration, where you make a whole video about something the sponsor wants (and they almost always exert editorial control, although I’m not suggesting that’s the case here). https://t.co/TKZcQ39Quc"
1273,1273,1273,1.5349392324306944e+18,2022-06-09 16:43:25+00:00,['1534939232430694402'],"@JosephFreeman Ah shame, catch you another time!"
1274,1274,1274,1.534937546173694e+18,2022-06-09 16:36:43+00:00,['1534937546173693953'],"@JosephFreeman @ConfedExpo @GoogleHealth @fitbit Me neither! I'll be getting there on Wed afternoon/evening, will you be around on the Thursday too?"
1275,1275,1275,1.5349372790678364e+18,2022-06-09 16:35:39+00:00,['1534937279067836416'],"@jhfrudd @ConfedExpo @GoogleHealth @fitbit I don't believe so...but not sure, I'll find out"
1276,1276,1276,1.534937155453309e+18,2022-06-09 16:35:10+00:00,['1534937155453308929'],@TamaraStein Only if it's global head of influencing. I need to be boss of something
1277,1277,1277,1.534930347351212e+18,2022-06-09 16:08:07+00:00,['1534930347351212032'],"Incidentally, Kapil and Garth are both cardiologists. I'll be the only one there who isn't in charge of something impressive! I need to think of an important job title that isn't just a flat-out lie..."
1278,1278,1278,1.5349303450444145e+18,2022-06-09 16:08:06+00:00,['1534930345044414467'],"Anybody going to @ConfedExpo? I'll be chairing a @GoogleHealth session with @fitbit's (Google Fit) medical lead Kapil Parakh, and attending a more YouTube-centric session about plans to help NHS staff approve digital content with Google's global director of health Garth Graham https://t.co/T0O7Sc2729"
1279,1279,1279,1.5349092725548728e+18,2022-06-09 14:44:22+00:00,['1534909272554872833'],"@DrMichaelBrooks @Eurekapod @rickedwards1 @skdh Ah that’s very kind Michael, thanks! Look forward to listening 😊"
1280,1280,1280,1.5349007089102848e+18,2022-06-09 14:10:20+00:00,['1534900708910284800'],"@Eurekapod @rickedwards1 @DrMichaelBrooks Woah when did you start a new podcast?! I’ve totally missed this, I loved Science(ish) I’d have been all over this. And you had @skdh on?! Either I’m utterly dim and oblivious to the world around me, or you need better publicity. Surely it can’t be the former. Surely."
1283,1283,1283,1.5348317545357517e+18,2022-06-09 09:36:20+00:00,['1534831754535751680'],@gezmedinger Honestly worth it for lack of ads
1284,1284,1284,1.5348316131414671e+18,2022-06-09 09:35:47+00:00,['1534831613141467142'],"I like Zoom's time limit, kind of wish it was even shorter. But there's one feature which means I'll always prefer Teams or whatever Google's one is to Zoom – that Zoom asks me twice if I want to end the call. Don't make me click more than once. I *always* want the call to end."
1285,1285,1285,1.5348167711563694e+18,2022-06-09 08:36:48+00:00,['1534816771156369409'],"@VPrasadMDMPH Don’t pretend you’re not launching a haem/onc tiktok account. All gen Z can talk about is cancer trial design, what blatant clout chasing!"
1286,1286,1286,1.534778097119142e+18,2022-06-09 06:03:07+00:00,['1534778097119141888'],@andypeepo 🙌
1287,1287,1287,1.5347743230592492e+18,2022-06-09 05:48:08+00:00,['1534774323059249152'],"@LillianRZP Nah I quite like it. Lets me straddle the job that gen Z’s parents want them to do, and the job gen Z actually want to do! 😆"
1288,1288,1288,1.5347710458901996e+18,2022-06-09 05:35:06+00:00,['1534771045890199552'],🙃 https://t.co/zcb5s9Qf6Y
1289,1289,1289,1.5347638805426135e+18,2022-06-09 05:06:38+00:00,['1534763880542613504'],@MGKatz036 Haha! Exactly
1292,1292,1292,1.5347633999047434e+18,2022-06-09 05:04:43+00:00,['1534763399904743426'],@LillianRZP Correct! Thank you :)
1293,1293,1293,1.5346513695456788e+18,2022-06-08 21:39:33+00:00,['1534651369545678849'],"Worth a read. Extremely disappointing when academics’ reaction to reasonable critique is to block and disparage. I (also not a renowned researcher) have been on the receiving end of this. Social media has conditioned us that any criticism = toxic, even when central to science https://t.co/LwmRRlHA2N"
1294,1294,1294,1.5346480212998963e+18,2022-06-08 21:26:15+00:00,['1534648021299896322'],"@jesswade Aw I have one of those things, a five year old! Who owns and has read your book several times. Never been to Cheltenham Science Festival. Hopefully we can make another one of your workshops some time!"
1295,1295,1295,1.5346471986542674e+18,2022-06-08 21:22:59+00:00,['1534647198654267392'],"@jasaunders90 @curexcomplex No no I’m the factor V reg, you need the von Willebrand reg"
1296,1296,1296,1.534644299849257e+18,2022-06-08 21:11:28+00:00,['1534644299849256960'],@concernecus Great to hear buddy ☺️
1297,1297,1297,1.5346417957071135e+18,2022-06-08 21:01:31+00:00,['1534641795707113473'],"@eye_polly @mevparekh Heparin in Italian is a lovely name, pronounced “Eppareena”"
1298,1298,1298,1.5346408169284813e+18,2022-06-08 20:57:37+00:00,['1534640816928481281'],@jimmynixx The Internet at its peak
1299,1299,1299,1.534640563722543e+18,2022-06-08 20:56:37+00:00,['1534640563722543111'],@Padraiccleary @iDTWD Ehh I get paid from YouTube ad money (and YouTube premium sign ups) so it would be a bit cheeky of me to use an adblocker. On YouTube.
1300,1300,1300,1.534615912707408e+18,2022-06-08 19:18:40+00:00,['1534615912707407872'],How very dare you https://t.co/HXvTfUgrEi
1301,1301,1301,1.534608975630676e+18,2022-06-08 18:51:06+00:00,['1534608975630675968'],I find it hilarious that I have a better YouTube experience (haven’t seen an ad for years) simply because one of us is willing to pay £11/month. And it ain’t the billionaire 😂 https://t.co/JpuAZBjVXm
1302,1302,1302,1.5346067131600937e+18,2022-06-08 18:42:06+00:00,['1534606713160093696'],@chubbyemu So all those other organs really ARE pointless? I knew it! In your face brain
1303,1303,1303,1.534584322795225e+18,2022-06-08 17:13:08+00:00,['1534584322795225089'],"Today is MyFitnessPal. As you'll see, about 95% of these emails come from agencies rather than the company itself. For these that ask the creator to put their own rate in, I'm tempted to fill it out and say $100k. You never know...

(actually, you do) https://t.co/QC8GWf6npd"
1305,1305,1305,1.5345773104599122e+18,2022-06-08 16:45:16+00:00,['1534577310459912193'],@BoingBoing Gentleman?
1306,1306,1306,1.534570773825958e+18,2022-06-08 16:19:18+00:00,['1534570773825957888'],@jimothysocks We do most arterial punctures + give anticoagulants++ but that’s not to ignore that cardio as a whole has been slow to learn from vasc and IR about how to do puncture properly. That generation is on the way out though. My vasc/IR friends can’t believe some stuff in the cath lab
1307,1307,1307,1.5345695787218575e+18,2022-06-08 16:14:33+00:00,['1534569578721857537'],"@curexcomplex Not so, we all have stories of calling haematology on call and being told “sorry I’m the red cell reg, you need the white cell reg”"
1308,1308,1308,1.5345657551273124e+18,2022-06-08 15:59:21+00:00,['1534565755127312386'],"Why stop at dual, coward https://t.co/w1E4iZ08Po"
1309,1309,1309,1.5345654523571814e+18,2022-06-08 15:58:09+00:00,['1534565452357181441'],@chrismedmond @kungfudoctor Prevention is better than cure after all
1310,1310,1310,1.534560188921e+18,2022-06-08 15:37:14+00:00,['1534560188920999938'],@parthaskar @ShivaniM_KC @TharushaGunawa4 ie the one you can happily skip and still pass MRCP. Immunology too. As far as I’m concerned these are just theoretical fields.
1311,1311,1311,1.5345596159538053e+18,2022-06-08 15:34:57+00:00,['1534559615953805313'],@TharushaGunawa4 @ShivaniM_KC @parthaskar Haha I like how you’ve already dialled it back from “LOVE us” to “might not have beef” https://t.co/K7osLN2N4a
1312,1312,1312,1.5345589853402153e+18,2022-06-08 15:32:27+00:00,['1534558985340215297'],@ShivaniM_KC @parthaskar @TharushaGunawa4 Metabolic medicine isn’t real
1313,1313,1313,1.5345588368283443e+18,2022-06-08 15:31:52+00:00,['1534558836828344320'],@parthaskar @ShivaniM_KC @TharushaGunawa4 Hehehe very good 😆🤣
1314,1314,1314,1.5345580255828787e+18,2022-06-08 15:28:38+00:00,['1534558025582878722'],"@ShivaniM_KC @parthaskar @TharushaGunawa4 Why would Endo like us because of dapa? It spent years in the wilderness as a diabetes drug but only after it was shown to be a✨cardiology✨ drug that suddenly everyone was interested, leading to a mad dash to maximise 💰 the last few yrs of patent. If anything I’d be bitter!😂"
1315,1315,1315,1.5345542212651827e+18,2022-06-08 15:13:31+00:00,['1534554221265182722'],"✋ I swear by Apollo Healer, by Asclepius, by Kardia, by Panacea, and by all the gods and goddesses, making them my witnesses, that I will not rest until every single platelet lies vanquished and broken upon the floor"
1316,1316,1316,1.534554219788882e+18,2022-06-08 15:13:31+00:00,['1534554219788881926'],I know the running gag is that cardiology and nephrology are mortal enemies but with the abject hatred cardiology harbours for clotting I’m surprised haematology and gastro aren’t in on the memes too now.
1317,1317,1317,1.5345471263567872e+18,2022-06-08 14:45:20+00:00,['1534547126356787202'],@Kiytan The customary ‘Are you still there?’ Netflix pop up message could be pretty dark…
1318,1318,1318,1.534487961739436e+18,2022-06-08 10:50:14+00:00,['1534487961739436032'],"@MDI_Matt @thetribunechd This story is doing the rounds, unsurprisingly it’s not quite as miraculous as headlines suggest. The study is in 12 people only, and for a v specific type of rectal cancer. The patients in the slightly odd press release photo all looked &lt;35 (ie way younger than most cancer pts) https://t.co/1NUznWQPL3"
1319,1319,1319,1.534487081895993e+18,2022-06-08 10:46:44+00:00,['1534487081895993344'],https://t.co/CZnZbLImmK
1320,1320,1320,1.5344865046088745e+18,2022-06-08 10:44:26+00:00,['1534486504608874497'],https://t.co/etmKAOUUmU
1321,1321,1321,1.5344863562898022e+18,2022-06-08 10:43:51+00:00,['1534486356289802242'],The remainder of this thread will be dedicated to sci hub memes. Thank you. https://t.co/hKjHAOgM5g
1322,1322,1322,1.5344863544611758e+18,2022-06-08 10:43:50+00:00,['1534486354461175809'],"I am no lawyer, nor do I understand the first thing about the legal issues here. But I am told that there is a chance that the ruling may not go the publishers’ way. We can only hope. Always be mindful of the BS they spin, that this poses immense cybersecurity risk. It doesn’t."
1323,1323,1323,1.534486352137429e+18,2022-06-08 10:43:50+00:00,['1534486352137428995'],September of last year marked 10 years since sci hub began. It’s important we continue to pay attention to what’s happening and support if you can. This is an appallingly warped industry which is in desperate need of reform but there is little action from consumers [ie us] https://t.co/jcPemLSnob
1324,1324,1324,1.534486344004776e+18,2022-06-08 10:43:48+00:00,['1534486344004775937'],"Sci-hub has not uploaded any new studies for over a year due to a legal challenge (hardly the first, but this time the site is actually having to defend itself – in the Indian courts). In classic Delhi High Court fashion, the case keeps getting postponed. Until then, it’s on hold https://t.co/p93a5HfiYm"
1325,1325,1325,1.534481567313285e+18,2022-06-08 10:24:49+00:00,['1534481567313285120'],Legend is an understatement! One of the all time greats. Enjoy retirement 👏👏 https://t.co/yFLlt3WHtf
1327,1327,1327,1.5344493202834924e+18,2022-06-08 08:16:41+00:00,['1534449320283492353'],@Ayliean Do you do these free hand?! I saw you had a set square in your hand for one but the rest look un-aided. That's amazing either way!! Absolutely beautiful work
1328,1328,1328,1.534434262329467e+18,2022-06-08 07:16:51+00:00,['1534434262329466881'],"Somewhat mundane, the steady trickle of VPN offers. Kind of odd today's email doesn't even mention the VPN company though. https://t.co/RIxxVA8TSq"
1329,1329,1329,1.5344278235946844e+18,2022-06-08 06:51:16+00:00,['1534427823594684422'],"Losing loads of staff?
Monthly subscription model? https://t.co/fpZmZOdkL6"
1330,1330,1330,1.5344118614074532e+18,2022-06-08 05:47:50+00:00,['1534411861407453185'],"Sumbul Ahmad Desai is VP of Health at Apple, formerly a Stanford hospitalist https://t.co/M35nc8r1zN"
1331,1331,1331,1.534304926645502e+18,2022-06-07 22:42:55+00:00,['1534304926645501958'],"OK guys that's all from me today, so till next time...don't forget to like and prescribe"
1332,1332,1332,1.534301787724841e+18,2022-06-07 22:30:26+00:00,['1534301787724840960'],"@MarkELindsay I just went to find the “is Putin invading Russia because of brain COVID” tweet so I could respond, before realising that I think I learnt of that tweet from you in the first place"
1333,1333,1333,1.5343010192151224e+18,2022-06-07 22:27:23+00:00,['1534301019215122432'],Jordan Peterson is sharing posts from Yaxley-Lennon (Tommy Robinson) now https://t.co/OKmhUoxs1N
1334,1334,1334,1.5342994785423852e+18,2022-06-07 22:21:16+00:00,['1534299478542385157'],"@techpriest @juliaisobela No mention of passive income, no investing tips, no Anki, and 3x speed is practically like listening in slow motion. Substitute in fasting for the carbs and we’d be making some progress."
1338,1338,1338,1.5342922090418708e+18,2022-06-07 21:52:23+00:00,['1534292209041870849'],More metaverse NFT crypto hot air. Please also note that they use AI (ooo so fancy) to ensure they can reduce the amount they pay to creators https://t.co/Oy6ij5FwcU
1339,1339,1339,1.5342895029481882e+18,2022-06-07 21:41:37+00:00,['1534289502948188165'],"Are you bonkers? Why would I want to publicise my location?! For “engagement and monetisation” 🤮. This seems like a concerning tool to be promoting to online personalities (esp children, women, marginalised groups etc) https://t.co/QeyHw8OBKE"
1340,1340,1340,1.534264439708459e+18,2022-06-07 20:02:02+00:00,['1534264439708459010'],@PragmaV Haha can’t believe I’ve never seen that. Brilliant
1341,1341,1341,1.534263947204911e+18,2022-06-07 20:00:04+00:00,['1534263947204911105'],@soperfluous @petermckinnon It wasn’t but I’m sure he appreciates you tagging him
1342,1342,1342,1.5342637326914273e+18,2022-06-07 19:59:13+00:00,['1534263732691427330'],"My 3 year old went bowling for the first time but forgot the name so told me he did ‘roll play’. I’m going to chalk that up as his first pun

His big brother first punned at 3 as well, when he held up his cheddar to my and my wife’s drinks and said “cheese”"
1343,1343,1343,1.5342580060739543e+18,2022-06-07 19:36:28+00:00,['1534258006073954304'],I wonder how many coffee making montages I’ve endured in my lifetime. Might be in the thousands. I liked the first one
1344,1344,1344,1.5341356108222505e+18,2022-06-07 11:30:07+00:00,['1534135610822250497'],@techpriest @bacteriollygy @ShivaniM_KC It’s all about brand loyalty in the years to come
1345,1345,1345,1.534119010593284e+18,2022-06-07 10:24:09+00:00,['1534119010593284096'],@LewyHughey I suspect so too
1346,1346,1346,1.5341187846671606e+18,2022-06-07 10:23:15+00:00,['1534118784667160576'],@techpriest Are you suggesting those things no longer happen? Because they definitely do! (in a specialty I know a bit better than ortho)
1347,1347,1347,1.5341150739327877e+18,2022-06-07 10:08:30+00:00,['1534115073932787718'],@mikerugnetta I have to say that nearing 40 is the perfect time to attach wheels to your feet though... https://t.co/DFkHeY4IB3
1348,1348,1348,1.5341102126254694e+18,2022-06-07 09:49:11+00:00,['1534110212625469440'],jesus wept https://t.co/nKbSIA3eQy
1349,1349,1349,1.5341072981504655e+18,2022-06-07 09:37:36+00:00,['1534107298150465536'],@willtube4food Not sure if this is something I should be proud of...? 🙃😆
1350,1350,1350,1.5341070653329408e+18,2022-06-07 09:36:41+00:00,['1534107065332940800'],"@philipjames9 That probably corresponds (to an extent) with burden of disease. Most deaths are from cancer and heart disease, so most people are affected by them, hence there is most charitable giving &amp; government incentives for relevant research. But agreed, there's probably a correlation too"
1351,1351,1351,1.5340950022168494e+18,2022-06-07 08:48:45+00:00,['1534095002216849414'],@tiredkiwinurse Subway! Really spoiling you there
1352,1352,1352,1.5340949291939922e+18,2022-06-07 08:48:27+00:00,['1534094929193992193'],"@jdrwilcox Quite. I fully suspect there are some areas of medicine that are wildly profitable to clinicians but who fly under the radar. We're quite showy in cardiology, everyone knows about mega studies and mega bucks."
1353,1353,1353,1.5340918222214758e+18,2022-06-07 08:36:07+00:00,['1534091822221475841'],@writerlyai_bot Trying to take the heat off AI huh? I'm onto you. You're the reason our saviour Elon isn't buying twitter!
