Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
1377,1377,1377,1.3497535596262277e+18,2021-01-14 16:21:40+00:00,['1349753559626227713'],@rezahakbari Same here when he visits.  Specially annoying if you are trying to watch something and he is sitting there opening random Iranian videos. One minute it’s an 80s Iranian song the next it’s a political speech... We may have the same dad,, same here when he visits  specially annoying if you are trying to watch something and he is sitting there opening random iranian videos one minute its an s iranian song the next its a political speech we may have the same dad,False
1383,1383,1383,1.3496805204693484e+18,2021-01-14 11:31:26+00:00,['1349680520469348352'],"@rezahakbari God yes, and not opening his telegram messages for weeks doesn’t seem to put him off.  When he can he’ll send the same link on WhatsApp at the SAME time, and I’ll always know that my sisters are getting them simultaneously but separately too",, god yes and not opening his telegram messages for weeks doesnt seem to put him off  when he can hell send the same link on whatsapp at the same time and ill always know that my sisters are getting them simultaneously but separately too,False
1384,1384,1384,1.3496660302940692e+18,2021-01-14 10:33:51+00:00,['1349666030294069248'],@RoshanaMN Did an orthogerie’s stint last year. Used to have all day ward-rounds finishing 4:30 sometimes 6pm. Then had to stay to finish off jobs / write essay discharge letters for the next morning,, did an orthogeries stint last year used to have all day wardrounds finishing  sometimes pm then had to stay to finish off jobs  write essay discharge letters for the next morning,False
1391,1391,1391,1.348544805484327e+18,2021-01-11 08:18:31+00:00,['1348544805484326913'],@JamesCa33816304 @K_J_Roberts @cat_trueman @sbattrawden @DrDomPimenta @TheDA_UK @thesundaytimes @PHE_uk Also more people above age of 74 won’t go to ICU because of their own wishes / DNACPR / too frail to have benefit,,        also more people above age of  wont go to icu because of their own wishes  dnacpr  too frail to have benefit,False
1403,1403,1403,1.348194543670354e+18,2021-01-10 09:06:42+00:00,['1348194543670353921'],Why have they persistently got away with these failings?  Why is there no effective opposition? https://t.co/Loy70Vu01d,,why have they persistently got away with these failings  why is there no effective opposition ,False
1405,1405,1405,1.3481710369997414e+18,2021-01-10 07:33:17+00:00,['1348171036999741440'],@justinmadders Did I miss “eat out to help out” on your list?,, did i miss eat out to help out on your list,False
1410,1410,1410,1.3480121698714378e+18,2021-01-09 21:02:00+00:00,['1348012169871437831'],Spotify? https://t.co/a2wspdL1lf,,spotify ,False
1411,1411,1411,1.3480111825029284e+18,2021-01-09 20:58:05+00:00,['1348011182502928386'],"I want to know their names. I want to know about their lives. 

I want to know at what point enough is enough and a responsible adult starts running the country to stop this madness https://t.co/BPaBhsTyQf",,"i want to know their names i want to know about their lives 

i want to know at what point enough is enough and a responsible adult starts running the country to stop this madness ",False
1420,1420,1420,1.3478578046321418e+18,2021-01-09 10:48:37+00:00,['1347857804632141826'],"“GPs can charge victims of domestic abuse over £150 for a letter confirming their injuries to enable the victims access to legal aid &amp; other services”

??

They charge a fraction of this for medical certs for HGV &amp; firearms licences. The @BMA or @rcgp should do more than “advise” https://t.co/SLthKTqHoZ",,"gps can charge victims of domestic abuse over  for a letter confirming their injuries to enable the victims access to legal aid amp other services



they charge a fraction of this for medical certs for hgv amp firearms licences the  or  should do more than advise ",False
1424,1424,1424,1.347692147521286e+18,2021-01-08 23:50:21+00:00,['1347692147521286152'],He’s probably checking Twitter now with his fake account https://t.co/wmT8RBacqd,,hes probably checking twitter now with his fake account ,False
1425,1425,1425,1.3476772699768955e+18,2021-01-08 22:51:14+00:00,['1347677269976895490'],@DrNeilStone Did they even know it was Christmas?,, did they even know it was christmas,False
1429,1429,1429,1.3476514523999846e+18,2021-01-08 21:08:39+00:00,['1347651452399984640'],Twitter removed Khamenei’s tweet announcing that he has prohibited the import of “vaccines made in the US or the UK” - obviously the decision still stands but at least the regime apologists can’t later blame lack of vaccines on sanctions,,twitter removed khameneis tweet announcing that he has prohibited the import of vaccines made in the us or the uk  obviously the decision still stands but at least the regime apologists cant later blame lack of vaccines on sanctions,False
1431,1431,1431,1.3476258594531697e+18,2021-01-08 19:26:57+00:00,['1347625859453169664'],@DrAliceWood Too true,, too true,False
1432,1432,1432,1.3476224854460252e+18,2021-01-08 19:13:32+00:00,['1347622485446025217'],@jilliancyork @AminSabeti Facts are “whatever” now?,,  facts are whatever now,False
1433,1433,1433,1.347621815313703e+18,2021-01-08 19:10:53+00:00,['1347621815313702917'],Do immigrants only deserve to stay if they risk their lives?   And what about all the immigrants working other low paid jobs to keep the country going?   Don’t perpetuate the “good immigrant” narrative https://t.co/zMx9Lc4W65,,do immigrants only deserve to stay if they risk their lives   and what about all the immigrants working other low paid jobs to keep the country going   dont perpetuate the good immigrant narrative ,False
1434,1434,1434,1.3476146132952883e+18,2021-01-08 18:42:15+00:00,['1347614613295288322'],"This criminal decision will not only cause many thousands of deaths, it aims to further isolate and imprison Iranians in their own country as the rest of the world works to recover from covid-19. It has far reaching implications which should concern @WHO @DrTedros https://t.co/1jTG7Sw4lL",,this criminal decision will not only cause many thousands of deaths it aims to further isolate and imprison iranians in their own country as the rest of the world works to recover from covid it has far reaching implications which should concern   ,False
1450,1450,1450,1.3465869830370673e+18,2021-01-05 22:38:49+00:00,['1346586983037067265'],"“Professor Whitty could be allowed to take the clicker home with him and deploy to other professional and personal areas of his life.” 😂😂 

People are actually donating (looks like the money will be donated to a good cause though) https://t.co/tmYCL9klBi",,"professor whitty could be allowed to take the clicker home with him and deploy to other professional and personal areas of his life  

people are actually donating looks like the money will be donated to a good cause though ",False
1454,1454,1454,1.3464305992722924e+18,2021-01-05 12:17:24+00:00,['1346430599272292352'],@Faranak__ Sensible 🙂 ❤️😘,, sensible  ,False
1455,1455,1455,1.3464065434372792e+18,2021-01-05 10:41:49+00:00,['1346406543437279232'],@Faranak__ Glad you are ok. Was getting worried,, glad you are ok was getting worried,False
1459,1459,1459,1.346233776087724e+18,2021-01-04 23:15:18+00:00,['1346233776087724037'],"Is it just my area or did everyone else’s neighbours also take down all their Xmas lights after Boxing Day? 

It’s good for the environment, so I shouldn’t complain but... 🥺",,"is it just my area or did everyone elses neighbours also take down all their xmas lights after boxing day 

its good for the environment so i shouldnt complain but ",False
1464,1464,1464,1.3462150671682068e+18,2021-01-04 22:00:58+00:00,['1346215067168206849'],"Normal chest X-ray (left) vs X-rays of patients with covid.

I googled these as I didn’t want to use ones from our department.  Saw a 45 year old otherwise healthy man with an X-ray like this yesterday needing ITU care.  Will never stop being shocked by this virus https://t.co/IxogymVHEO",,"normal chest xray left vs xrays of patients with covid

i googled these as i didnt want to use ones from our department  saw a  year old otherwise healthy man with an xray like this yesterday needing itu care  will never stop being shocked by this virus ",False
1469,1469,1469,1.346023063515771e+18,2021-01-04 09:18:00+00:00,['1346023063515770880'],"@mgtmccartney Well, we don’t have to worry about that now",, well we dont have to worry about that now,False
1471,1471,1471,1.345130592346796e+18,2021-01-01 22:11:39+00:00,['1345130592346796034'],@KoalasWelcome Interesting paper. Will have a read. Thank you.,, interesting paper will have a read thank you,False
1472,1472,1472,1.3451096445329695e+18,2021-01-01 20:48:24+00:00,['1345109644532969473'],"@KoalasWelcome That is true!  But judging by the other video clips he forwards, I don’t think this was a useful one 😃",, that is true  but judging by the other video clips he forwards i dont think this was a useful one ,False
1473,1473,1473,1.3451029990399877e+18,2021-01-01 20:22:00+00:00,['1345102999039987713'],"Me complaining to my dad about the number of fake news videos he forwards me; 
👨🏽‍💼: I’m getting better, u should‘ve seen the one I didn’t send u yesterday on how face masks cause covid
Me: Thank you 
👨🏽‍💼: It was by an American professor though... so what do you think? 

🤦‍♀️🤦‍♀️🤦‍♀️",,"me complaining to my dad about the number of fake news videos he forwards me 
 im getting better u shouldve seen the one i didnt send u yesterday on how face masks cause covid
me thank you 
 it was by an american professor though so what do you think 

",False
1475,1475,1475,1.34503984192759e+18,2021-01-01 16:11:02+00:00,['1345039841927589888'],"At some point there needs to be an enquiry into how trusts protected their staff or failed them.  There is such a variation across the country.  Getting staff to fill out risk assessment forms is one thing, making real changes is another https://t.co/fCJHC4peHG",,at some point there needs to be an enquiry into how trusts protected their staff or failed them  there is such a variation across the country  getting staff to fill out risk assessment forms is one thing making real changes is another ,False
1491,1491,1491,1.3443852485330862e+18,2020-12-30 20:49:55+00:00,['1344385248533086209'],@_RichardHall My dog may have collaborated https://t.co/xCPBsKGryZ,, my dog may have collaborated ,False
1495,1495,1495,1.3442830189288038e+18,2020-12-30 14:03:41+00:00,['1344283018928803842'],@TartanTantrum Thank you!  This is really helpful 😘❤️,, thank you  this is really helpful ,False
1498,1498,1498,1.3442603474825626e+18,2020-12-30 12:33:36+00:00,['1344260347482562560'],@TartanTantrum You shared an article on trauma bonding recently and it was life changing to read it.  I’ll definitely read this. Anything else you recommend?,, you shared an article on trauma bonding recently and it was life changing to read it  ill definitely read this anything else you recommend,False
1499,1499,1499,1.3442108235149066e+18,2020-12-30 09:16:49+00:00,['1344210823514906624'],@PersianMamaBlog Wow... this sounds perfect for vegetarians!!!,, wow this sounds perfect for vegetarians,False
1506,1506,1506,1.3438887894129746e+18,2020-12-29 11:57:10+00:00,['1343888789412974593'],@PurplesmurfLLB Thank you.  Stay safe as well xx,, thank you  stay safe as well xx,False
1509,1509,1509,1.3438475915119944e+18,2020-12-29 09:13:27+00:00,['1343847591511994369'],"Never a good sign of things to come when on your way to ED to start the nightshift, you pass the ambulance bay with a long row of ambulances, all with patients inside waiting for free cubicles",,never a good sign of things to come when on your way to ed to start the nightshift you pass the ambulance bay with a long row of ambulances all with patients inside waiting for free cubicles,False
1512,1512,1512,1.3431979176503173e+18,2020-12-27 14:11:53+00:00,['1343197917650317312'],@RoshanaMN Yes,, yes,False
1514,1514,1514,1.342805596693803e+18,2020-12-26 12:12:57+00:00,['1342805596693803008'],"Exactly this, not just for Christmas, but every single day after you have left an abusive situation

Despite uprooting to a new place and the pandemic, last year has been the most peaceful year in the past 12

I treasure every minute of living on my own without his intimidation https://t.co/bEL2CSHOZR",,"exactly this not just for christmas but every single day after you have left an abusive situation

despite uprooting to a new place and the pandemic last year has been the most peaceful year in the past 

i treasure every minute of living on my own without his intimidation ",False
1515,1515,1515,1.3425941137162977e+18,2020-12-25 22:12:35+00:00,['1342594113716297736'],@TartanTantrum Aww Merry Christmas to you too! Thank you.  😘😘❤️,, aww merry christmas to you too thank you  ,False
1517,1517,1517,1.3425753664818463e+18,2020-12-25 20:58:05+00:00,['1342575366481846280'],"We had another crazy day in ED as usual but particularly a mental health /overdose and also a covid heavy one 

Can’t feel anything but grateful to be home with the dogos",,"we had another crazy day in ed as usual but particularly a mental health overdose and also a covid heavy one 

cant feel anything but grateful to be home with the dogos",False
1518,1518,1518,1.342573263436841e+18,2020-12-25 20:49:44+00:00,['1342573263436840964'],"This wasn’t even half the stuff people brought in and it’s not just food, the nursing staff always make Christmas day in hospital special for everyone.  #nhs https://t.co/5R1AHEOtwo",,this wasnt even half the stuff people brought in and its not just food the nursing staff always make christmas day in hospital special for everyone   ,False
1521,1521,1521,1.3418699180657295e+18,2020-12-23 22:14:53+00:00,['1341869918065729538'],"Have done this with different fruit and veg. Never learn.  

Even the Tesco delivery guy said “this must have fallen out of its bag”, handing me a single tangerine.  There was no bag of tangerine... I had to look at the receipt to realise what had happened. https://t.co/QAQ6x6FjF5",,"have done this with different fruit and veg never learn  

even the tesco delivery guy said this must have fallen out of its bag handing me a single tangerine  there was no bag of tangerine i had to look at the receipt to realise what had happened ",False
1523,1523,1523,1.3418115518761083e+18,2020-12-23 18:22:58+00:00,['1341811551876108288'],Come and spend a day with us in A &amp;E here.  We won’t need graphs to show you justification https://t.co/2OHo0bKsz3,,come and spend a day with us in a ampe here  we wont need graphs to show you justification ,False
1536,1536,1536,1.3407139096370463e+18,2020-12-20 17:41:19+00:00,['1340713909637046274'],"As frustrating as it is that they are jumping the queue ahead of more at risk individuals, let’s hope these images make some MAGA anti-vaxxers think again about the vaccine https://t.co/qkvQkkWIb2 https://t.co/TKvEUkrNCM",,as frustrating as it is that they are jumping the queue ahead of more at risk individuals lets hope these images make some maga antivaxxers think again about the vaccine  ,False
1537,1537,1537,1.3407115258924278e+18,2020-12-20 17:31:51+00:00,['1340711525892427778'],@DrWaheedArian Hope you feel better soon!,, hope you feel better soon,False
1539,1539,1539,1.3407087051139277e+18,2020-12-20 17:20:39+00:00,['1340708705113927685'],@TartanTantrum Thank you... this weekend has been lovely. I hope you have a lovely peaceful week ahead 😘❤️,, thank you this weekend has been lovely i hope you have a lovely peaceful week ahead ,False
1540,1540,1540,1.3407068829782426e+18,2020-12-20 17:13:24+00:00,['1340706882978242562'],Lots of dogos https://t.co/d143Y4uDn2,,lots of dogos ,False
1541,1541,1541,1.3407063016267735e+18,2020-12-20 17:11:06+00:00,['1340706301626773506'],And there was all this shenanigans... We are still in tier 2 https://t.co/zVK4997bbK,,and there was all this shenanigans we are still in tier  ,False
1548,1548,1548,1.3404086885117747e+18,2020-12-19 21:28:29+00:00,['1340408688511774721'],It’s been left to Larry the Cat to console the nation https://t.co/cVG6oQS3bd,,its been left to larry the cat to console the nation ,False
1549,1549,1549,1.3404033184982262e+18,2020-12-19 21:07:09+00:00,['1340403318498226177'],https://t.co/keDvgulqyd,,,False
1550,1550,1550,1.3404030523695923e+18,2020-12-19 21:06:05+00:00,['1340403052369592323'],What I want vs what I end up drawing https://t.co/FHnl3BVrUn,,what i want vs what i end up drawing ,False
1552,1552,1552,1.340383917216559e+18,2020-12-19 19:50:03+00:00,['1340383917216559107'],"@_ashkan_ Thank you 🙏 no hero, just working to pay the rent 🙂",, thank you  no hero just working to pay the rent ,False
1555,1555,1555,1.3403588169537372e+18,2020-12-19 18:10:19+00:00,['1340358816953737218'],"I can understand the disappointment, particularly at government incompetence, but what I would love for Christmas is to be at home, with a glass of wine, zooming with family.

Instead, I’ll be in A&amp;E with other healthcare workers, treating increasing number of covid patients",,"i can understand the disappointment particularly at government incompetence but what i would love for christmas is to be at home with a glass of wine zooming with family

instead ill be in aampe with other healthcare workers treating increasing number of covid patients",False
1571,1571,1571,1.339136308824912e+18,2020-12-16 09:12:30+00:00,['1339136308824911874'],Skippy https://t.co/hcuYDHIrIM,,skippy ,False
1572,1572,1572,1.33880370952294e+18,2020-12-15 11:10:52+00:00,['1338803709522939904'],"I am late to this, but it should be common knowledge that PhDs are the real doctors.  

The fuss here is about a woman having the audacity to use her title. 

(I have a medical degree and a PhD- so I have both horses in the race?) https://t.co/rFQraTvpsi",,"i am late to this but it should be common knowledge that phds are the real doctors  

the fuss here is about a woman having the audacity to use her title 

i have a medical degree and a phd so i have both horses in the race ",False
1576,1576,1576,1.3385208480350986e+18,2020-12-14 16:26:53+00:00,['1338520848035098632'],@peekayone I like how your mind works 🙂,, i like how your mind works ,False
1586,1586,1586,1.3366577544093286e+18,2020-12-09 13:03:37+00:00,['1336657754409328641'],@Duncan_Wilson78 @NeilLaurenson Why did the dog bite you though?,,  why did the dog bite you though,False
1589,1589,1589,1.3363003606427935e+18,2020-12-08 13:23:27+00:00,['1336300360642793472'],"I even went as far as thinking about growing vegetables in the garden 🙃

Then I watched “Contagion” and it was actually more cheerful than my mind. 

Today feels like near the end of the movie, with the vaccine being rolled out slowly.  Still so much unknown but    there is hope",,"i even went as far as thinking about growing vegetables in the garden 

then i watched contagion and it was actually more cheerful than my mind 

today feels like near the end of the movie with the vaccine being rolled out slowly  still so much unknown but    there is hope",False
1590,1590,1590,1.3362997763175506e+18,2020-12-08 13:21:08+00:00,['1336299776317550595'],"I Imagined armed soldiers enforcing lockdown, my village being abandoned, people dying in the streets, abandoned dogs barking in empty houses or roaming the streets, people breaking into our house at night. I worried about getting really ill and my dogs starving...",,i imagined armed soldiers enforcing lockdown my village being abandoned people dying in the streets abandoned dogs barking in empty houses or roaming the streets people breaking into our house at night i worried about getting really ill and my dogs starving,False
1591,1591,1591,1.3362991357298074e+18,2020-12-08 13:18:35+00:00,['1336299135729807360'],"At the beginning of the pandemic, as if it wasn’t bad enough worrying about loosing family members or what we were going to face at work in hospitals, my anxiety went on hyperdrive...",,at the beginning of the pandemic as if it wasnt bad enough worrying about loosing family members or what we were going to face at work in hospitals my anxiety went on hyperdrive,False
1593,1593,1593,1.3362923695038177e+18,2020-12-08 12:51:42+00:00,['1336292369503817734'],Weekend A&amp;E shifts. The last one is is me trying to see if my missing patient was out smoking https://t.co/DAVdSC9K7Y,,weekend aampe shifts the last one is is me trying to see if my missing patient was out smoking ,False
1597,1597,1597,1.3348561776924058e+18,2020-12-04 13:44:47+00:00,['1334856177692405760'],It’s actually now relentless!!!!   Lots of patients thinking A&amp;E is the right alternative to video / phone consultations with their GP for this kind of thing.  They are not even considering the risk of covid-19 anymore https://t.co/8BS28LgJUh,,its actually now relentless   lots of patients thinking aampe is the right alternative to video  phone consultations with their gp for this kind of thing  they are not even considering the risk of covid anymore ,False
1603,1603,1603,1.333549892082557e+18,2020-11-30 23:14:05+00:00,['1333549892082556930'],@missliquorice @MarkGrainger Me as a dog all the time,,  me as a dog all the time,False
1604,1604,1604,1.3331635208594432e+18,2020-11-29 21:38:47+00:00,['1333163520859443201'],Need to remember not to keep forgetting this https://t.co/eoy47y6yWr,,need to remember not to keep forgetting this ,False
1608,1608,1608,1.333120754263724e+18,2020-11-29 18:48:50+00:00,['1333120754263724038'],"Seriously, wtf? https://t.co/ej9FHtNz6d",,seriously wtf ,False
1610,1610,1610,1.3331002997797765e+18,2020-11-29 17:27:33+00:00,['1333100299779776516'],"@helenstaniland My mum died at 30. I never thought I would or had the right to live longer than that age somehow. It’s odd to be years older than her now, but it’s helped me understand her better and appreciate some memories even more.  Sending you love 💕",, my mum died at  i never thought i would or had the right to live longer than that age somehow its odd to be years older than her now but its helped me understand her better and appreciate some memories even more  sending you love ,False
1614,1614,1614,1.3327470827681997e+18,2020-11-28 18:04:00+00:00,['1332747082768199681'],@Faranak__ Hugs 🤗,, hugs ,False
1617,1617,1617,1.3327087168655892e+18,2020-11-28 15:31:33+00:00,['1332708716865589252'],Suddenly addicted to this... so much sass  😍  https://t.co/CsLNiYFKaN,,suddenly addicted to this so much sass    ,False
1621,1621,1621,1.332647331284611e+18,2020-11-28 11:27:37+00:00,['1332647331284611073'],@Elizrael @MattHancock Turkey is doing some amazing work in that respect,,  turkey is doing some amazing work in that respect,False
1622,1622,1622,1.3326370957021798e+18,2020-11-28 10:46:57+00:00,['1332637095702179845'],"Wow... Accessible tests, 24 hour results!!  And aftercare. I would call this world-beating @MattHancock 

My friend waited 5 days for his results here https://t.co/ZxFWytf0N7",,"wow accessible tests  hour results  and aftercare i would call this worldbeating  

my friend waited  days for his results here ",False
1626,1626,1626,1.3315932440026276e+18,2020-11-25 13:39:03+00:00,['1331593244002627586'],"In an ideal world where our PPE is appropriate, and health workers are regularly tested, this wouldn’t be a problem, but... https://t.co/QRbHTDij9b",,in an ideal world where our ppe is appropriate and health workers are regularly tested this wouldnt be a problem but ,False
1627,1627,1627,1.3315928267449262e+18,2020-11-25 13:37:24+00:00,['1331592826744926210'],"So here is a thing... if a covid +ve case is identified in a cafe I might have gone to, and I’m contacted by test and trace, I have to self-isolate 

BUT, I can spend the whole night treating covid patients at work and then go to the supermarket or anywhere I like the next day",,"so here is a thing if a covid ve case is identified in a cafe i might have gone to and im contacted by test and trace i have to selfisolate 

but i can spend the whole night treating covid patients at work and then go to the supermarket or anywhere i like the next day",False
1628,1628,1628,1.3315868644159035e+18,2020-11-25 13:13:42+00:00,['1331586864415903744'],@wellcometrust @sciencemuseum is this you?  🔼  It was in the 1990s,,  is this you    it was in the s,False
1629,1629,1629,1.3315772313579602e+18,2020-11-25 12:35:26+00:00,['1331577231357960193'],"Before we had computers and internet at school, I found a “very exciting” leaflet telling people they could send in any science question they had, and they would research and post you the answers - can’t remember who it was from https://t.co/mGWJMIos0G",,before we had computers and internet at school i found a very exciting leaflet telling people they could send in any science question they had and they would research and post you the answers  cant remember who it was from ,False
1642,1642,1642,1.3301926443503657e+18,2020-11-21 16:53:34+00:00,['1330192644350365697'],"Her Voice... 
Cucurrucucú Paloma - Sílvia Pérez Cruz and Raül Fernández https://t.co/97jyWCFzV9",,"her voice 
cucurrucuc paloma  slvia prez cruz and ral fernndez ",False
1643,1643,1643,1.3301862117685944e+18,2020-11-21 16:28:01+00:00,['1330186211768594432'],@drphiliplee1 A and E https://t.co/d6vkZPM7Og,, a and e ,False
1655,1655,1655,1.3280457423936143e+18,2020-11-15 18:42:33+00:00,['1328045742393614338'],@vattandoost That must be really hard! I can’t even imagine.  Thank you. You too!! 😘,, that must be really hard i cant even imagine  thank you you too ,False
1656,1656,1656,1.3279746168921334e+18,2020-11-15 13:59:55+00:00,['1327974616892133379'],"@vattandoost Oh no!  Also with a dog (only told them about Loli, Chili is illegal 🙂) it was almost impossible. And I’ve put my family at risk coming to help me move while I do shifts.   I wish you all the best!!! ❤️ 😘 It can’t be easy moving with a family at this time",, oh no  also with a dog only told them about loli chili is illegal  it was almost impossible and ive put my family at risk coming to help me move while i do shifts   i wish you all the best   it cant be easy moving with a family at this time,False
1657,1657,1657,1.3279725340594872e+18,2020-11-15 13:51:39+00:00,['1327972534059487233'],Since I am ranting... you would think living in a village in England would be far superior to living in a village in a developing / low income country.  You’d be wrong. Quite the opposite in fact in my experience,,since i am ranting you would think living in a village in england would be far superior to living in a village in a developing  low income country  youd be wrong quite the opposite in fact in my experience,False
1658,1658,1658,1.327971609920086e+18,2020-11-15 13:47:58+00:00,['1327971609920086016'],"If there is a hell, I hope there is a special place in it for landlords. 

Still, the on positive side of having to move in the middle of a pandemic... I won’t be in living in a god forsaken village this lockdown",,"if there is a hell i hope there is a special place in it for landlords 

still the on positive side of having to move in the middle of a pandemic i wont be in living in a god forsaken village this lockdown",False
1660,1660,1660,1.327874788363264e+18,2020-11-15 07:23:14+00:00,['1327874788363264001'],Pre- covid times when someone would come and sit next to you in an otherwise empty train carriage or Cafe.  I would see it as an act of violence.  Social distancing rules suit me so good https://t.co/wUkrtaDynD,,pre covid times when someone would come and sit next to you in an otherwise empty train carriage or cafe  i would see it as an act of violence  social distancing rules suit me so good ,False
1661,1661,1661,1.3278256302437212e+18,2020-11-15 04:07:54+00:00,['1327825630243721219'],@mevparekh You are so mean,, you are so mean,False
1662,1662,1662,1.3277695318849577e+18,2020-11-15 00:24:59+00:00,['1327769531884957699'],"@JohnSimpsonNews When Obama got a dog, I read somewhere (and I can’t find it now) that presidents are encouraged to have a dog as it makes them look more relatable to the general public",, when obama got a dog i read somewhere and i cant find it now that presidents are encouraged to have a dog as it makes them look more relatable to the general public,False
1665,1665,1665,1.327384131437785e+18,2020-11-13 22:53:33+00:00,['1327384131437785088'],@rezahakbari Exactly this despite me constantly telling him off for it.  He went through a phase where he was putting cumin  in every single dish he made (u name it) after one of these messages saying it prevents cancer - bless his heart,, exactly this despite me constantly telling him off for it  he went through a phase where he was putting cumin  in every single dish he made u name it after one of these messages saying it prevents cancer  bless his heart,False
1669,1669,1669,1.3266847063568138e+18,2020-11-12 00:34:17+00:00,['1326684706356813825'],@Faranak__ Thank you ❤️😘,, thank you ,False
1671,1671,1671,1.3265329089290158e+18,2020-11-11 14:31:05+00:00,['1326532908929015808'],"They talk about numbers admitted to hospital and number of deaths, but no one talks about the number of people including kids and young adults who come in with debilitating chest pain / shortness of breath who don’t need admission...",,they talk about numbers admitted to hospital and number of deaths but no one talks about the number of people including kids and young adults who come in with debilitating chest pain  shortness of breath who dont need admission,False
1672,1672,1672,1.326532427490218e+18,2020-11-11 14:29:11+00:00,['1326532427490217986'],"Patient after patient...
- Shortness of breath, chest pain, fever. 
- Shortness of breath, chest pain.
- Shortness of breath, chest pain, fever. 

It’s so emotionally tiring and it’s only just the start again.  #Covid_19",,"patient after patient
 shortness of breath chest pain fever 
 shortness of breath chest pain
 shortness of breath chest pain fever 

its so emotionally tiring and its only just the start again  ",False
1677,1677,1677,1.3258810029762888e+18,2020-11-09 19:20:39+00:00,['1325881002976288772'],NHS front-line staff here... haven’t  been offered a single test since the start of the pandemic https://t.co/DKdav6yLIm,,nhs frontline staff here havent  been offered a single test since the start of the pandemic ,False
1682,1682,1682,1.3254872022190285e+18,2020-11-08 17:15:50+00:00,['1325487202219028482'],@imrankhan @sunny_hundal And it’s always more on the weekend than the actual day - do owner here would know,,  and its always more on the weekend than the actual day  do owner here would know,False
1683,1683,1683,1.3254240850237932e+18,2020-11-08 13:05:01+00:00,['1325424085023793152'],These TikTok videos make me feel so much better about Loli’s shenanigans https://t.co/DMsmkoUKK9,,these tiktok videos make me feel so much better about lolis shenanigans ,False
1700,1700,1700,1.3241137700761354e+18,2020-11-04 22:18:18+00:00,['1324113770076135424'],@cwharlow Hope you feel better soon! Will Dm,, hope you feel better soon will dm,False
1701,1701,1701,1.324102907868926e+18,2020-11-04 21:35:08+00:00,['1324102907868925954'],"@cwharlow Oh no!!! Are you ok??? Yes. Rest but make sure you are keeping hydrated,",, oh no are you ok yes rest but make sure you are keeping hydrated,False
1702,1702,1702,1.3240912146862817e+18,2020-11-04 20:48:40+00:00,['1324091214686281729'],@cwharlow saw Detroit is a big blue circle in Michigan 🙂,, saw detroit is a big blue circle in michigan ,False
1710,1710,1710,1.323689328728486e+18,2020-11-03 18:11:43+00:00,['1323689328728485889'],@hooshmandk It’s a magazine/news site for GP doctors  @pulsetoday,, its a magazinenews site for gp doctors  ,False
1714,1714,1714,1.323576996417409e+18,2020-11-03 10:45:21+00:00,['1323576996417409024'],Amazing how comfortable autumn can get when you stop wearing your summer clothes and remember to put on a jacket out,,amazing how comfortable autumn can get when you stop wearing your summer clothes and remember to put on a jacket out,False
1721,1721,1721,1.322999521207591e+18,2020-11-01 20:30:40+00:00,['1322999521207590915'],"Surviving Covid winter pressure working in ED (as in literally not dying) is my ultimate life goal at the moment.  Meanwhile, still spending too much of my shifts treating drunken injuries from house parties/ gatherings - in the middle of a pandemic",,surviving covid winter pressure working in ed as in literally not dying is my ultimate life goal at the moment  meanwhile still spending too much of my shifts treating drunken injuries from house parties gatherings  in the middle of a pandemic,False
1725,1725,1725,1.3229949931922063e+18,2020-11-01 20:12:41+00:00,['1322994993192206339'],@KoalasWelcome Wow... I think next year you should recreate this,, wow i think next year you should recreate this,False
1726,1726,1726,1.3229926163849748e+18,2020-11-01 20:03:14+00:00,['1322992616384974849'],@KoalasWelcome did you carve any pumpkins this year?,, did you carve any pumpkins this year,False
1735,1735,1735,1.3222749925628396e+18,2020-10-30 20:31:39+00:00,['1322274992562839552'],Some Halloween cheer at the mess 🎃 👻 https://t.co/sGCHQGCBIc,,some halloween cheer at the mess   ,False
1739,1739,1739,1.320705463185453e+18,2020-10-26 12:34:54+00:00,['1320705463185453057'],@Parlez_me_nTory Ouch... glad you are getting care. Hope it’s better soon,, ouch glad you are getting care hope its better soon,False
1741,1741,1741,1.3206977805752852e+18,2020-10-26 12:04:22+00:00,['1320697780575285248'],@_Reya Congratulations Reya 💐,, congratulations reya ,False
1744,1744,1744,1.3203313372288369e+18,2020-10-25 11:48:16+00:00,['1320331337228836864'],@TartanTantrum Very insightful view!  It’s really helpful. Thank you ❤️,, very insightful view  its really helpful thank you ,False
1745,1745,1745,1.3203228007842038e+18,2020-10-25 11:14:20+00:00,['1320322800784203776'],"@TartanTantrum Story of my life with boundary issues and abusive relationships.   

That aside, I’ve been called a “people pleaser” multiple times at work, which hurts as it implies insincerity to me. Recently learnt that it’s a manifestation of childhood trauma - had to be agreeable to survive",," story of my life with boundary issues and abusive relationships   

that aside ive been called a people pleaser multiple times at work which hurts as it implies insincerity to me recently learnt that its a manifestation of childhood trauma  had to be agreeable to survive",False
1747,1747,1747,1.3200128577995284e+18,2020-10-24 14:42:44+00:00,['1320012857799528450'],"Didn’t know she is a thing... glad she is a woman of colour (representation for kids 👍🏽) 
https://t.co/DrywINAfDp",,"didnt know she is a thing glad she is a woman of colour representation for kids  
",False
