,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,year_created,friend_ratio
0,20465706.0,20465706.0,Aнді Ланселот 🇺🇦🇪🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿,andylancelot,Semi-retired nurse and psychotherapist (#CBT/#EMDR) - soon to be student of Marine Biology and Oceanography - husband to @SweetieStitz,13.0,30414.0,2339.5384615384614,"Ynys Môn, Cymru 🏴󠁧󠁢󠁷󠁬󠁳󠁿",https://t.co/GTP08Fm0Dm,"{'url': {'urls': [{'url': 'https://t.co/GTP08Fm0Dm', 'expanded_url': 'https://toot.wales/@andylancelot', 'display_url': 'toot.wales/@andylancelot', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1206.0,1335.0,21.0,Mon Feb 09 20:48:44 +0000 2009,40711.0,,,True,False,,False,False,False,080808,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1544094260588322817/77Jktwp2_normal.jpg,https://pbs.twimg.com/profile_images/1544094260588322817/77Jktwp2_normal.jpg,https://pbs.twimg.com/profile_banners/20465706/1668075378,080808,212535,000C29,323E4C,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.903370786516854
2,273061828.0,273061828.0,𝐉𝐮𝐬𝐭 𝐊𝐚𝐭𝐞,handmaiduns,"Artist, BPD battler, not a Tory and I 100% support the nurses strike 💙 #MHHSBD 🤩 https://t.co/bzyPrdiirX ✨ https://t.co/nQmRkfpZBj",11.0,36502.0,3318.3636363636365,Floating in the cosmos ,https://t.co/Xk650inokr,"{'url': {'urls': [{'url': 'https://t.co/Xk650inokr', 'expanded_url': 'http://www.handmaiduns.com', 'display_url': 'handmaiduns.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/bzyPrdiirX', 'expanded_url': 'https://bpdkate.wordpress.com/', 'display_url': 'bpdkate.wordpress.com', 'indices': [81, 104]}, {'url': 'https://t.co/nQmRkfpZBj', 'expanded_url': 'https://mastodon.social/@Handmaiduns', 'display_url': 'mastodon.social/@Handmaiduns', 'indices': [107, 130]}]}}",False,5212.0,3497.0,45.0,Sun Mar 27 19:06:23 +0000 2011,46694.0,,,False,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1368453699987795970/tSo0sTrA_normal.jpg,https://pbs.twimg.com/profile_images/1368453699987795970/tSo0sTrA_normal.jpg,https://pbs.twimg.com/profile_banners/273061828/1666787102,FA743E,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,1.4904203603088362
3,368471392.0,368471392.0,tasha,tashaworgannn,neonatal intensive care nurse with a rather intense obsession with zayn malik george ezra and harry styles ||London|| #Labour🌹,11.0,99945.0,9085.90909090909,"London, England",https://t.co/G7b6LLDAln,"{'url': {'urls': [{'url': 'https://t.co/G7b6LLDAln', 'expanded_url': 'https://twitter.com/zaynmalik/status/564178516980146176?s=09', 'display_url': 'twitter.com/zaynmalik/stat…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,13100.0,4005.0,40.0,Mon Sep 05 17:59:40 +0000 2011,59345.0,,,True,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1538482028622004225/n0IIqPxY_normal.jpg,https://pbs.twimg.com/profile_images/1538482028622004225/n0IIqPxY_normal.jpg,https://pbs.twimg.com/profile_banners/368471392/1658331866,9266CC,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2011.0,3.2709113607990012
4,37622036.0,37622036.0,Mikey,MooGriffiths,"🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺 🏳️‍🌈, Chemotherapy / haematology / oncology nurse -👨🏻‍⚕️, runner🏃🏻‍♂️, mother of cats, 😻 a bit ticcy and twitchy ☺️",13.0,50016.0,3847.3846153846152,"London, England",https://t.co/1lh3MANNSt,"{'url': {'urls': [{'url': 'https://t.co/1lh3MANNSt', 'expanded_url': 'https://Instagram.com/moogriffiths/', 'display_url': 'Instagram.com/moogriffiths/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3610.0,1262.0,30.0,Mon May 04 08:28:09 +0000 2009,50595.0,,,True,False,,False,False,False,89C9FA,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1313088692047826944/atzxrJVY_normal.jpg,https://pbs.twimg.com/profile_images/1313088692047826944/atzxrJVY_normal.jpg,https://pbs.twimg.com/profile_banners/37622036/1519110853,89C9FA,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,2.86053882725832
5,1716439658.0,1716439658.0,mikunknown,mikunknown,supports our doctors and nurses. hates the Tory's. People who never vote against aggressive government shouldn't moan when they get aggressive against you,9.0,36771.0,4085.6666666666665,,,{'description': {'urls': []}},False,708.0,1347.0,13.0,Sat Aug 31 18:26:12 +0000 2013,27051.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1191079839270227968/kkbjIVca_normal.png,https://pbs.twimg.com/profile_images/1191079839270227968/kkbjIVca_normal.png,https://pbs.twimg.com/profile_banners/1716439658/1663274656,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2013.0,0.5256124721603563
6,2464724068.0,2464724068.0,alan #BLM 🏳️‍🌈🇮🇱🇪🇺#standwithUkraine,lab_alan,Mental health nurse Labour Party member 1979 jewish labour ally animal welfare vegan republic labour LGBT St. Helens Rugby League Club Unison member,8.0,21163.0,2645.375,St Helens ,,{'description': {'urls': []}},False,1128.0,2419.0,25.0,Sun Apr 06 12:03:07 +0000 2014,27163.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1496797308939386886/nSF-4wHL_normal.jpg,https://pbs.twimg.com/profile_images/1496797308939386886/nSF-4wHL_normal.jpg,https://pbs.twimg.com/profile_banners/2464724068/1430579605,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2014.0,0.4663083918974783
8,9.737022053782404e+17,9.737022053782404e+17,Lynn Kerslake 🕷💙💜,lynn_kerslake,"Retired NHS nurse, proud honorary life member of Somerset CCC, supporter of Taunton CC and devoted grandmother of five",4.0,9616.0,2404.0,"South West, England",,{'description': {'urls': []}},False,3215.0,4320.0,2.0,Tue Mar 13 23:27:51 +0000 2018,74498.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1482654644442648576/BE_IsXyV_normal.jpg,https://pbs.twimg.com/profile_images/1482654644442648576/BE_IsXyV_normal.jpg,https://pbs.twimg.com/profile_banners/973702205378240512/1559075538,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.7442129629629629
9,217142237.0,217142237.0,Taylor,tayjosborne,Adult nurse in emergency medicine 💊,12.0,32624.0,2718.6666666666665,"Portsmouth, England",,{'description': {'urls': []}},False,108.0,125.0,5.0,Thu Nov 18 18:07:06 +0000 2010,8824.0,,,True,False,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1349279062011875328/ff5bu0SJ_normal.jpg,https://pbs.twimg.com/profile_images/1349279062011875328/ff5bu0SJ_normal.jpg,,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.864
10,8.058509312628531e+17,8.058509312628531e+17,Mrs Bradley’s Sequins,sequinaddict,Trying my best. all views my own. Passionate about ICU rehab. No unsolicited DMs. Schroedinger nurse,6.0,33934.0,5655.666666666667,,,{'description': {'urls': []}},False,932.0,1113.0,4.0,Mon Dec 05 19:06:48 +0000 2016,57320.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1548758732116557827/QSVx58pV_normal.jpg,https://pbs.twimg.com/profile_images/1548758732116557827/QSVx58pV_normal.jpg,https://pbs.twimg.com/profile_banners/805850931262853120/1645961275,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2016.0,0.8373764600179695
11,9.541496961881088e+17,9.541496961881088e+17,💚greensocialist💚,fakefactcheck47,"Mental health nurse, Socialist, former RCN Steward Rep. Politics graduate. For truth in politics. Green Party member.",4.0,23739.0,5934.75,"North West, England",,{'description': {'urls': []}},False,2570.0,4575.0,4.0,Fri Jan 19 00:33:09 +0000 2018,26171.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585962017323720704/eVaas3vP_normal.jpg,https://pbs.twimg.com/profile_images/1585962017323720704/eVaas3vP_normal.jpg,https://pbs.twimg.com/profile_banners/954149696188108800/1624037545,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.5617486338797815
12,321547100.0,321547100.0,maureen griffin,brimaureen,Lifelong (now remote) fan of Crystal Palace FC. Love The Who & Southside Johnny. Hate animal cruelty. Labour Party & Co-op Party member. Retired nurse,11.0,34345.0,3122.2727272727275,Kent,,{'description': {'urls': []}},False,973.0,3282.0,34.0,Tue Jun 21 19:03:58 +0000 2011,49895.0,,,False,False,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/465490000457367552/a2ksaBpO_normal.jpeg,https://pbs.twimg.com/profile_images/465490000457367552/a2ksaBpO_normal.jpeg,,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,0.2964655697745277
13,868559426.0,868559426.0,rachael mallett,rachiemallett26,"Likes pointless, comedies, music, clothes, shoes, perfume, holidays and loves my husband!:) loves game of thrones! i am a mummy to a beautiful boy :D. IPC nurse",10.0,25137.0,2513.7,derby,,{'description': {'urls': []}},False,1219.0,1860.0,44.0,Mon Oct 08 19:35:01 +0000 2012,36151.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/706754328279781376/CEBqQqnS_normal.jpg,https://pbs.twimg.com/profile_images/706754328279781376/CEBqQqnS_normal.jpg,https://pbs.twimg.com/profile_banners/868559426/1419589487,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2012.0,0.6553763440860215
14,53730629.0,53730629.0,Lui❤️ (VotePeterObi2023),MissEdwins,How to japa as a nurse to UK from Nigeria 👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽,13.0,37226.0,2863.5384615384614,,https://t.co/6IDjDmg6eu,"{'url': {'urls': [{'url': 'https://t.co/6IDjDmg6eu', 'expanded_url': 'https://youtu.be/umZKz289dS0', 'display_url': 'youtu.be/umZKz289dS0', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1593.0,987.0,19.0,Sat Jul 04 18:34:20 +0000 2009,10968.0,,,True,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1595564739735818241/yb9ap80p_normal.jpg,https://pbs.twimg.com/profile_images/1595564739735818241/yb9ap80p_normal.jpg,https://pbs.twimg.com/profile_banners/53730629/1602357726,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,1.6139817629179332
15,379861268.0,379861268.0,Helen O'Connor 💙,HelenOConnorNHS,28 years as an NHS nurse. Now NHS Trade union organiser/writing for @M_Star_Online #enoughisenough #joinaunion - Socialist- my views only,11.0,33873.0,3079.3636363636365,,,{'description': {'urls': []}},False,4647.0,3606.0,52.0,Sun Sep 25 17:47:52 +0000 2011,8823.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1589274520946446336/Nbjclmqa_normal.jpg,https://pbs.twimg.com/profile_images/1589274520946446336/Nbjclmqa_normal.jpg,https://pbs.twimg.com/profile_banners/379861268/1656312300,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2011.0,1.2886855241264559
17,180940375.0,180940375.0,Claudia,tcc_claudia,"Outspoken, plant eating, NHS A&E nurse 👻 Co-host of @truecrimecoven 🔮 RCF 🖤",12.0,55704.0,4642.0,she/her,https://t.co/Rcwsi7OfOB,"{'url': {'urls': [{'url': 'https://t.co/Rcwsi7OfOB', 'expanded_url': 'https://linktr.ee/truecrimecoven', 'display_url': 'linktr.ee/truecrimecoven', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1791.0,1151.0,13.0,Fri Aug 20 22:05:20 +0000 2010,79957.0,,,True,False,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1595694821297082369/h1lUjsCw_normal.jpg,https://pbs.twimg.com/profile_images/1595694821297082369/h1lUjsCw_normal.jpg,https://pbs.twimg.com/profile_banners/180940375/1653358065,89C9FA,000000,FFFFFF,000000,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,1.5560382276281495
18,340262888.0,340262888.0,The Male Nurse ™️,KelvinOssai,"Health Coach, Writer, Married, Music Artist
•Featured @Eastbournenews @UNICEF_Nigeria @businessinsider @nursingtimes  •Coach @alphaieltsgurus
RT not endorsement",11.0,69019.0,6274.454545454545,"England, United Kingdom",https://t.co/dLf2RkUYhn,"{'url': {'urls': [{'url': 'https://t.co/dLf2RkUYhn', 'expanded_url': 'https://www.youtube.com/channel/UCIlF5jvJHD2tYMA1loNfrrQ', 'display_url': 'youtube.com/channel/UCIlF5…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,52005.0,15275.0,60.0,Fri Jul 22 12:13:29 +0000 2011,88748.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1569425478917804033/DJzk2DTr_normal.jpg,https://pbs.twimg.com/profile_images/1569425478917804033/DJzk2DTr_normal.jpg,https://pbs.twimg.com/profile_banners/340262888/1638538403,FF691F,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],2011.0,3.404582651391162
19,9.725251903609896e+17,9.725251903609896e+17,Florah Gumede Mrs /RGN/RMA 💚💚💙💙,gumede_florah,"Woman of God ,once a nurse always a nurse...always fighting for the less privileged ..!!Jesus Christ is my Saviour..!!Married for 44 years! praise the Lord 🙏🏿",4.0,16381.0,4095.25,,,{'description': {'urls': []}},False,336.0,459.0,0.0,Sat Mar 10 17:30:48 +0000 2018,22887.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1234184037650092036/g4D1ZCHb_normal.jpg,https://pbs.twimg.com/profile_images/1234184037650092036/g4D1ZCHb_normal.jpg,https://pbs.twimg.com/profile_banners/972525190360989696/1583087448,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.7320261437908496
1379,1.1995177530251878e+18,1.1995177530251878e+18,The Gritty Nurse- #paidsickdays is a must,GrittyNurse,Healthcare #podcast @amievarley @saramfung Taking names-calling out BS. Antiracism/Equity/Political advocacy. #Mentalhealth #nurse Opinions our own #grittynurse,3.0,16173.0,5391.0,"Ontario, Canada",https://t.co/8pejGXdcoI,"{'url': {'urls': [{'url': 'https://t.co/8pejGXdcoI', 'expanded_url': 'http://www.grittynurse.com', 'display_url': 'grittynurse.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,9461.0,5984.0,46.0,Wed Nov 27 02:38:28 +0000 2019,32742.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561863217332342786/2thBKF8l_normal.jpg,https://pbs.twimg.com/profile_images/1561863217332342786/2thBKF8l_normal.jpg,https://pbs.twimg.com/profile_banners/1199517753025187841/1638556259,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2019.0,1.5810494652406417
5625,1112596358.0,1112596358.0,Chloe H,chloe__nichole,"Student Learning Disability Nurse, passionate about all things LD nursing, promoting inclusion and doing it with a smile 🌟 nursing times student editor 21-22",9.0,56330.0,6258.888888888889,Northumberland UK,https://t.co/eVdgrBwOOj,"{'url': {'urls': [{'url': 'https://t.co/eVdgrBwOOj', 'expanded_url': 'https://www.nursingtimes.net/home/chloe-hawkins-10-11-2021/', 'display_url': 'nursingtimes.net/home/chloe-haw…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1393.0,2486.0,9.0,Tue Jan 22 20:45:34 +0000 2013,22297.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1555963191091404801/FUbiqi5X_normal.jpg,https://pbs.twimg.com/profile_images/1555963191091404801/FUbiqi5X_normal.jpg,https://pbs.twimg.com/profile_banners/1112596358/1654971171,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2013.0,0.5603378921962993
6194,417742508.0,417742508.0,Al’s feeling mellow and fruitful 🍁🍂,WeirdAlMc,"Cat parent, plant person & student nurse; speccy twat. You're welcome to my terrible opinions. #Altunes. Ralph Wiggum is my spirit animal. (he/him)🏳️‍🌈",11.0,38813.0,3528.4545454545455,"Staffordshire, UK ",https://t.co/ltEvrZtULX,"{'url': {'urls': [{'url': 'https://t.co/ltEvrZtULX', 'expanded_url': 'https://open.spotify.com/playlist/1u0FB58V1IjLuG4aPeNZGK?si=uEZzNTy_SNeumYLBxM2gGQ', 'display_url': 'open.spotify.com/playlist/1u0FB…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3247.0,2107.0,14.0,Mon Nov 21 09:52:04 +0000 2011,118730.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1564162829451673600/68xakKpn_normal.jpg,https://pbs.twimg.com/profile_images/1564162829451673600/68xakKpn_normal.jpg,https://pbs.twimg.com/profile_banners/417742508/1633445144,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2011.0,1.5410536307546274
6602,2275400969.0,2275400969.0,Auntie Anya Fatiski 💙💙💙#FBPE #3.5%,annbish1959_ann,"previously apolitical malcontent, disgruntled nurse, angry mum, unapologetic 3.5% supporter, free thinker ,will not argue over how far left I am. WOKE & PROUD",8.0,20087.0,2510.875,"North East, England",,{'description': {'urls': []}},False,1056.0,1176.0,1.0,Sat Jan 11 19:28:35 +0000 2014,16449.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1363478923993092098/1ojj4aZ4_normal.jpg,https://pbs.twimg.com/profile_images/1363478923993092098/1ojj4aZ4_normal.jpg,https://pbs.twimg.com/profile_banners/2275400969/1610179140,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2014.0,0.8979591836734694
8735,3327775185.0,3327775185.0,Anthony Rendell,aerendell49,"Retired clinical senior nurse, MSc public heath, married, grandpa.
Interests: student & nurse development. Encouraging people.",7.0,21059.0,3008.4285714285716,Monmouthshire,,{'description': {'urls': []}},False,994.0,2691.0,0.0,Mon Jun 15 19:52:04 +0000 2015,41812.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1280219260057518085/E1MfMhmG_normal.jpg,https://pbs.twimg.com/profile_images/1280219260057518085/E1MfMhmG_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2015.0,0.36937941285767373
9326,22186134.0,22186134.0,JoJo,jolyshoy,"Mother of three. Second year student nurse with an interest in emergency, trauma and neurology. Knitter, gamer, napper… She/her",13.0,57748.0,4442.153846153846,"Salford, Manchester UK",https://t.co/BfLVtuXwyi,"{'url': {'urls': [{'url': 'https://t.co/BfLVtuXwyi', 'expanded_url': 'https://www.facebook.com/groups/skincareandbeautybyjo/?ref=share', 'display_url': 'facebook.com/groups/skincar…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,202.0,585.0,9.0,Fri Feb 27 20:32:25 +0000 2009,1488.0,,,True,False,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1225860610820333570/tUw1AM4Z_normal.jpg,https://pbs.twimg.com/profile_images/1225860610820333570/tUw1AM4Z_normal.jpg,https://pbs.twimg.com/profile_banners/22186134/1581102921,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.3452991452991453
10983,1.1927155856726344e+18,1.1927155856726344e+18,RCN Newly Registered Nurses,RCNNRN,@theRCN Network providing support to newly registered nurses and students transitioning to registrant. Look out for our #RCNNRNchat advertised. #RCNNRN,3.0,12662.0,4220.666666666667,UK,https://t.co/wm4EhIPEQN,"{'url': {'urls': [{'url': 'https://t.co/wm4EhIPEQN', 'expanded_url': 'https://www.rcn.org.uk/get-involved/forums/nrn-network', 'display_url': 'rcn.org.uk/get-involved/f…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,8893.0,2490.0,20.0,Fri Nov 08 08:09:04 +0000 2019,19279.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572126217947545600/3eJAPtAq_normal.jpg,https://pbs.twimg.com/profile_images/1572126217947545600/3eJAPtAq_normal.jpg,https://pbs.twimg.com/profile_banners/1192715585672634368/1663659668,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2019.0,3.5714859437751003
11038,2382160474.0,2382160474.0,Dr Heidi Singleton,blueprintteach,Mum of 2. PhD VR simulation. CYP Nurse Lecturer. 🎭🌳📖🥾#phdlife #digitalhealth #sigmanursing #academictwitter,8.0,17306.0,2163.25,South UK,,{'description': {'urls': []}},False,2719.0,2071.0,77.0,Tue Mar 04 11:00:04 +0000 2014,22666.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1574884080029671431/XgSnWmPp_normal.jpg,https://pbs.twimg.com/profile_images/1574884080029671431/XgSnWmPp_normal.jpg,https://pbs.twimg.com/profile_banners/2382160474/1664316610,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2014.0,1.312892322549493
11051,77202087.0,77202087.0,Charlotte Hitchcock @CaS_Genomics,gremlin2c,"Assoc. Director of Genomic Nursing & Midwifery for Central &South GMSA, nurse, ex-theatre manager. Strong minded & enthusiastic. Thoughts and views are my own",13.0,43183.0,3321.769230769231,,,{'description': {'urls': []}},False,1662.0,2055.0,116.0,Fri Sep 25 12:29:52 +0000 2009,58097.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1394608699201757185/WZz6vP38_normal.jpg,https://pbs.twimg.com/profile_images/1394608699201757185/WZz6vP38_normal.jpg,https://pbs.twimg.com/profile_banners/77202087/1451124750,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2009.0,0.8087591240875912
11209,336839378.0,336839378.0,deirdre💙,cryptickitty,"retired nurse after many years, lives with niece and cat.",11.0,61198.0,5563.454545454545,belfast,,{'description': {'urls': []}},False,1108.0,2993.0,3.0,Sun Jul 17 00:44:48 +0000 2011,119801.0,,,True,False,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1481704640416727040/eRQhWBkU_normal.jpg,https://pbs.twimg.com/profile_images/1481704640416727040/eRQhWBkU_normal.jpg,https://pbs.twimg.com/profile_banners/336839378/1642100987,9D582E,D9B17E,EADEAA,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,0.37019712662880055
12770,1.173200783313199e+18,1.173200783313199e+18,BaldyBane💙🌹😷🇵🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💜,bane_baldy,"Ex- male nurse, amateur Sociologist and Psychologist. Very much a Socialist. Read everything. Curious mind. Suffer chronic pain, disabled. Atheist! No DM's!",3.0,241117.0,80372.33333333333,,,{'description': {'urls': []}},False,6369.0,6225.0,7.0,Sun Sep 15 11:44:13 +0000 2019,375687.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1179799350198898688/pXm5lf85_normal.jpg,https://pbs.twimg.com/profile_images/1179799350198898688/pXm5lf85_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2019.0,1.0231325301204819
14032,23772012.0,23772012.0,RachelReadIt💙,RACHELb75,"@agency_nurses
*Winging It Daily*
#BookLover
#BookBlogger
#Nurse
 @Netgalley malingerer/ book sniffer📚 
@NorthumbriaUni ➡ @CUHealthSci➡@UniSouthWales",13.0,39434.0,3033.3846153846152,Wales,https://t.co/3xA2FSNwGm,"{'url': {'urls': [{'url': 'https://t.co/3xA2FSNwGm', 'expanded_url': 'http://www.rachelreadit.co.uk', 'display_url': 'rachelreadit.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4211.0,3529.0,40.0,Wed Mar 11 14:46:00 +0000 2009,343234.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1483225452219088897/8zO7Ta-j_normal.jpg,https://pbs.twimg.com/profile_images/1483225452219088897/8zO7Ta-j_normal.jpg,https://pbs.twimg.com/profile_banners/23772012/1589839360,1B95E0,FFFFFF,DDEEF6,0084B4,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,1.1932558798526496
