Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
2346,2346,2346,1.4197385993025167e+18,2021-07-26 19:17:14+00:00,['1419738599302516736'],"I haven't experienced bans on drinking at nursing station - although there's some etiquette expected; like disposing of unfinished drinks, not leaving them unattended and open (no lid/cap) and not placing on desk next to electrical equipment.... https://t.co/M4T3I1zDvZ",,i havent experienced bans on drinking at nursing station  although theres some etiquette expected like disposing of unfinished drinks not leaving them unattended and open no lidcap and not placing on desk next to electrical equipment ,True,False
2350,2350,2350,1.41965526596053e+18,2021-07-26 13:46:05+00:00,['1419655265960529920'],"@krae_on 😐 the black bitty, scaley stuff? Bruise coloured .....",,  the black bitty scaley stuff bruise coloured ,True,False
2351,2351,2351,1.4194798184212767e+18,2021-07-26 02:08:56+00:00,['1419479818421276675'],".... interesting, but it looks unpleasant imho... not sure why loads of people saying it’s “beautiful” 🤷🏻‍♀️ .... the tech advances is something.... https://t.co/97z2IhaZQx",, interesting but it looks unpleasant imho not sure why loads of people saying it’s “beautiful”   the tech advances is something ,True,False
2352,2352,2352,1.41945362629734e+18,2021-07-26 00:24:51+00:00,['1419453626297339905'],London flooding: Major incident declared as emergency departments flooded at two hospitals #NHS #londonfloods  https://t.co/a3NhnJw2MC,,london flooding major incident declared as emergency departments flooded at two hospitals    ,True,False
2354,2354,2354,1.4193992650849157e+18,2021-07-25 20:48:50+00:00,['1419399265084915714'],🤦🏻‍♀️ .... and people are panic buying all the water .... https://t.co/NxmhLUmOTL,,  and people are panic buying all the water  ,True,False
2355,2355,2355,1.419196943302021e+18,2021-07-25 07:24:53+00:00,['1419196943302021122'],"Alizadeh became the only woman to win an Olympic medal for Iran; bronze at Rio in 2016. She fled to Germany last year, and is one of 29 athletes competing for the refugee team... https://t.co/3bOGCTRBw4",,alizadeh became the only woman to win an olympic medal for iran bronze at rio in 2016 she fled to germany last year and is one of 29 athletes competing for the refugee team ,True,False
2358,2358,2358,1.4191843650877276e+18,2021-07-25 06:34:54+00:00,['1419184365087727616'],This blood pressure calculator is sourced from the NHS and can instantly help you understand your reading... 🤖⚙️📲😷 https://t.co/OLbBjBMarP,,this blood pressure calculator is sourced from the nhs and can instantly help you understand your reading  ,True,False
2359,2359,2359,1.4191254194674975e+18,2021-07-25 02:40:40+00:00,['1419125419467497480'],"🥱 made another @BCEReviews comment, on street I lived a couple years ago right next to 'Chelsea boundary'.... parts of Brompton are split over 3 proposed BC, with boundaries in an historically important area for property, architecture, political and medical health developments.",, made another  comment on street i lived a couple years ago right next to chelsea boundary parts of brompton are split over 3 proposed bc with boundaries in an historically important area for property architecture political and medical health developments,True,False
2360,2360,2360,1.419092700721209e+18,2021-07-25 00:30:39+00:00,['1419092700721209344'],87% humidity ? Just looked up what it means of it were 100% humidity .... ☁️ maximum humidity - no more water can evaporate but it doesn’t mean there’s rain.... https://t.co/9zN1r3NNHv,,87 humidity  just looked up what it means of it were 100 humidity   maximum humidity  no more water can evaporate but it doesn’t mean there’s rain ,True,False
2361,2361,2361,1.4189919056569467e+18,2021-07-24 17:50:08+00:00,['1418991905656946689'],"""... all we have is now..."" 🎶 https://t.co/0yHcrPs8US",, all we have is now  ,True,False
2362,2362,2362,1.418948042150105e+18,2021-07-24 14:55:50+00:00,['1418948042150105093'],"There seems to be increasing numbers of crack users in London.... I hear it's becoming more of issue over in Ireland recently, with increasing users. There's no 'replacement' drug for crack, like methadone to Heroin... Crack psychosis is treated to some extent; but only temporary",,there seems to be increasing numbers of crack users in london i hear its becoming more of issue over in ireland recently with increasing users theres no replacement drug for crack like methadone to heroin crack psychosis is treated to some extent but only temporary,True,False
2363,2363,2363,1.418942627483984e+18,2021-07-24 14:34:19+00:00,['1418942627483983877'],".... whatever you do, don't smoke crack .... #RIPAMY",, whatever you do dont smoke crack  ,True,False
2368,2368,2368,1.4184469922048778e+18,2021-07-23 05:44:51+00:00,['1418446992204877825'],“These abnormal levels of ACE2 and truncated ACE2 (70 kDa fragment) return to normal after the patients' recovery. This suggests that both forms of ACE2 present in plasma could be used as a good biomarker of the evolution of coronavirus infection...” https://t.co/1L2wdn2eir,,“these abnormal levels of ace2 and truncated ace2 70 kda fragment return to normal after the patients recovery this suggests that both forms of ace2 present in plasma could be used as a good biomarker of the evolution of coronavirus infection” ,True,False
2371,2371,2371,1.418396296952664e+18,2021-07-23 02:23:24+00:00,['1418396296952664065'],Hush hush 🤫 please #WomenWontWheesht ??,,hush hush  please  ,True,False
2372,2372,2372,1.4183838529014374e+18,2021-07-23 01:33:57+00:00,['1418383852901437441'],.... Looks nice; there’s not many gardens in ‘the city area’ ..... https://t.co/8lrPGQByZn,, looks nice there’s not many gardens in ‘the city area’  ,True,False
2373,2373,2373,1.418370753800647e+18,2021-07-23 00:41:54+00:00,['1418370753800646660'],😢 ..... apparently the placebo was given in trials; but the people given placebo were vaccinated after the trials - when it was ready for emergency use with public.... but obviously this is a good chance to say something else and frame vaccinations as sinister.... https://t.co/01jxV5z0am,,  apparently the placebo was given in trials but the people given placebo were vaccinated after the trials  when it was ready for emergency use with public but obviously this is a good chance to say something else and frame vaccinations as sinister ,True,False
2374,2374,2374,1.418284523914244e+18,2021-07-22 18:59:15+00:00,['1418284523914244101'],"CALORIES ... - sometimes something that's 400 calories is more filling but 'worse for health' not as much nutrition (protein, vitamins etc) as something that's 600 calories.... and you'd have eat more again - but this is better than only having a little bit of nothing.... https://t.co/DYLzwQDYwP",,calories   sometimes something thats 400 calories is more filling but worse for health not as much nutrition protein vitamins etc as something thats 600 calories and youd have eat more again  but this is better than only having a little bit of nothing ,True,False
2378,2378,2378,1.4180641744212664e+18,2021-07-22 04:23:40+00:00,['1418064174421266432'],"3% is considerable only to higher bands. Band 3 (emergency care assistants/snr HCSW/clinical coding roles) get just over £600. The higher bands get much more bc % Band 9; ""nurse consultants"" (where are they?), directors and ""very senior administrative staff"" &gt;just over £3K...",,3 is considerable only to higher bands band 3 emergency care assistantssnr hcswclinical coding roles get just over £600 the higher bands get much more bc  band 9 nurse consultants where are they directors and very senior administrative staff gtjust over £3k,True,False
2379,2379,2379,1.4180480167878492e+18,2021-07-22 03:19:27+00:00,['1418048016787849218'],"research by the Food Standards Agency - 
6 food colours most closely linked to hyperactivity in children are:
E102 (tartrazine)
E104 (quinoline yellow)
E110 (sunset yellow FCF)
E122 (carmoisine)
E124 (ponceau 4R)
E129 (allura red)
drinks, sweets, ice cream.
#mentalhealth #neuro",,"research by the food standards agency  
6 food colours most closely linked to hyperactivity in children are
e102 tartrazine
e104 quinoline yellow
e110 sunset yellow fcf
e122 carmoisine
e124 ponceau 4r
e129 allura red
drinks sweets ice cream
 ",True,False
2380,2380,2380,1.4180387476947804e+18,2021-07-22 02:42:37+00:00,['1418038747694780418'],I personally think structure of pay-scale (Agenda for Change is outdated) needs to change; how rises apply to different 'bands' and omit non-clinical jobs from clinical staff 'bands' on different scale.. I tried to discuss some ideas on big WhatssApp group; had to leave chat tbh https://t.co/gwBTtae7Bq,,i personally think structure of payscale agenda for change is outdated needs to change how rises apply to different bands and omit nonclinical jobs from clinical staff bands on different scale i tried to discuss some ideas on big whatssapp group had to leave chat tbh ,True,False
2381,2381,2381,1.4180052603549204e+18,2021-07-22 00:29:33+00:00,['1418005260354920448'],'Neuroprosthesis' restores words to man with paralysis: #Technology could lead to more natural communication for people who have suffered speech loss -- “.... translating signals intended to control muscles of the vocal system for speaking words...” #neuro https://t.co/kO0ii978pU,,neuroprosthesis restores words to man with paralysis  could lead to more natural communication for people who have suffered speech loss  “ translating signals intended to control muscles of the vocal system for speaking words”  ,True,False
2383,2383,2383,1.417902807315845e+18,2021-07-21 17:42:27+00:00,['1417902807315845120'],Awful to read about this.... Nadine isn't on Twitter at moment - I followed a couple weeks ago; I think she's misunderstood by some people and no-one deserves to have so much abuse for typos.... https://t.co/R0JFmWJ5eP,,awful to read about this nadine isnt on twitter at moment  i followed a couple weeks ago i think shes misunderstood by some people and noone deserves to have so much abuse for typos ,True,False
2387,2387,2387,1.4178634380517212e+18,2021-07-21 15:06:00+00:00,['1417863438051721216'],Not all NHS workers are frontline.... there's some internal issues; let's be honest! Admin/non-clinical workers impacting the frontline - people need to sort it out.... #fairnessforfrontline https://t.co/YYsC829xWR,,not all nhs workers are frontline theres some internal issues lets be honest adminnonclinical workers impacting the frontline  people need to sort it out  ,True,False
2388,2388,2388,1.417831047287423e+18,2021-07-21 12:57:18+00:00,['1417831047287422980'],@HeartLondonNews ... awful - people need to pack in the e-scooters - they don't look cool at all ....,,  awful  people need to pack in the escooters  they dont look cool at all ,True,False
2389,2389,2389,1.4176782268691784e+18,2021-07-21 02:50:03+00:00,['1417678226869178371'],"“.... operational service in Bosnia and Herzegovina, Kosovo, and Iraq. It can also be found in War Thunder...” 
 - as if there’s computer games that are the same as reality - I know virtual reality has developed over past years, but still it’s hardly the same sensory experience. https://t.co/prmuu2HxfL",,"“ operational service in bosnia and herzegovina kosovo and iraq it can also be found in war thunder” 
  as if there’s computer games that are the same as reality  i know virtual reality has developed over past years but still it’s hardly the same sensory experience ",True,False
2390,2390,2390,1.4176601535377326e+18,2021-07-21 01:38:14+00:00,['1417660153537732613'],Made another comment about White City area.... according to proposed boundaries this area isn't Hammersmith..... existing constituency has been split in half - north part not in new Hammersmith and Chiswick BC....,,made another comment about white city area according to proposed boundaries this area isnt hammersmith existing constituency has been split in half  north part not in new hammersmith and chiswick bc,True,False
2391,2391,2391,1.417624039288361e+18,2021-07-20 23:14:43+00:00,['1417624039288360966'],"Interesting article .... mentions/links to story about the GCHQ whistleblower 2004; 
“The more we find out that in fact the million-person march was a real cause of worry for Downing Street and for Blair personally, it makes you think we were so close and yet so far.""
 #Iraq #UN https://t.co/9tsHuuDvIz",,"interesting article  mentionslinks to story about the gchq whistleblower 2004 
“the more we find out that in fact the millionperson march was a real cause of worry for downing street and for blair personally it makes you think we were so close and yet so far
   ",True,False
2392,2392,2392,1.4175298607974728e+18,2021-07-20 17:00:29+00:00,['1417529860797472769'],"@Harini_Iyengar oh my word - unbelievable. In no way do you look like a man,....",, oh my word  unbelievable in no way do you look like a man,True,False
2393,2393,2393,1.4174973750531643e+18,2021-07-20 14:51:24+00:00,['1417497375053164555'],Haven't said all of my views of the boundaries in my comment on the website; only comment regarding Earl's Court. I think it is a bit odd for there to be a boundary running through Kensington Gardens - the palace itself in a 'new constituency' and most of gardens in another...,,havent said all of my views of the boundaries in my comment on the website only comment regarding earls court i think it is a bit odd for there to be a boundary running through kensington gardens  the palace itself in a new constituency and most of gardens in another,True,False
2394,2394,2394,1.4174791919609487e+18,2021-07-20 13:39:09+00:00,['1417479191960948742'],Made a comment on Earl's Court area.... The new boundaries obviously have been drawn up by someone that doesn't know this area..... https://t.co/3OkOXMmAgh,,made a comment on earls court area the new boundaries obviously have been drawn up by someone that doesnt know this area ,True,False
2395,2395,2395,1.4173220451977585e+18,2021-07-20 03:14:42+00:00,['1417322045197758476'],"“.... increased chance that some heat-sensitive systems and equipment may fail, leading to power cuts and the loss of other services to some homes and businesses; Some delays to road, rail and air travel are possible, with potential for welfare issues...” 🚏@weatherchannel https://t.co/CixNKZQSA8",,“ increased chance that some heatsensitive systems and equipment may fail leading to power cuts and the loss of other services to some homes and businesses some delays to road rail and air travel are possible with potential for welfare issues”  ,True,False
2396,2396,2396,1.4172644230566912e+18,2021-07-19 23:25:44+00:00,['1417264423056691207'],"""As factory farming has expanded globally, so too have the risks. 
There is evidence that exporting the factory farming model to Asia led to an unprecedented explosion of viruses infecting birds and people in the 1990s...."" 
#pizza #mutant #takeaway #health 🍕🦠🐗 https://t.co/J11jIWlZgn",,"as factory farming has expanded globally so too have the risks 
there is evidence that exporting the factory farming model to asia led to an unprecedented explosion of viruses infecting birds and people in the 1990s 
     ",True,False
2401,2401,2401,1.4171103547069768e+18,2021-07-19 13:13:31+00:00,['1417110354706976775'],"DIY beauty treatment: 2 green tea bags, dampen them... then freeze.... take them out of freezer when ready - place on eyes for 10 minutes..... * #recommended",,diy beauty treatment 2 green tea bags dampen them then freeze take them out of freezer when ready  place on eyes for 10 minutes  ,True,False
2402,2402,2402,1.4170863219029852e+18,2021-07-19 11:38:01+00:00,['1417086321902985219'],"""The decision to permit a staff member to attend work after being told to self-isolate should be made on a case-by-case basis, and only after a risk assessment by local managers, stressed the Department of Health and Social Care (DHSC)....""  ⚠️⚠️ https://t.co/R30tCTBHbR",,the decision to permit a staff member to attend work after being told to selfisolate should be made on a casebycase basis and only after a risk assessment by local managers stressed the department of health and social care dhsc   ,True,False
2403,2403,2403,1.4169848117097964e+18,2021-07-19 04:54:40+00:00,['1416984811709796352'],"extreme - “Saturday’s arson attack targeted a clinic in the village of Urrugne near Biarritz in the south-west.” 
Also vaccination centre in rural southeast France broken into/vandalised with Cross of Lorraine (symbol French Resistance) + graffiti saying “Vaccination = genocide” https://t.co/nQdy8nyNa8",,"extreme  “saturday’s arson attack targeted a clinic in the village of urrugne near biarritz in the southwest” 
also vaccination centre in rural southeast france broken intovandalised with cross of lorraine symbol french resistance  graffiti saying “vaccination  genocide” ",True,False
2405,2405,2405,1.4168790340389478e+18,2021-07-18 21:54:20+00:00,['1416879034038947842'],I doubt all the places that made loads of efforts to comply with the restrictions are just going to abandon the policies overnight.... #FreeDumbDay https://t.co/xjmRj321Qk https://t.co/Hfpf1sDCx6,,i doubt all the places that made loads of efforts to comply with the restrictions are just going to abandon the policies overnight   ,True,False
2406,2406,2406,1.416874184320471e+18,2021-07-18 21:35:04+00:00,['1416874184320471042'],"Prof Helen Stokes-Lampard, the chairwoman of the Academy of Medical Royal Colleges, said her professional body did not usually comment on political decisions but said “we felt it necessary to say caution is vital” regarding 19 July.
I think restrictions likely to be local by-laws https://t.co/5G1FF9nHNX",,"prof helen stokeslampard the chairwoman of the academy of medical royal colleges said her professional body did not usually comment on political decisions but said “we felt it necessary to say caution is vital” regarding 19 july
i think restrictions likely to be local bylaws ",True,False
2407,2407,2407,1.4168484239789998e+18,2021-07-18 19:52:42+00:00,['1416848423978999808'],There is a lot of misinformation around.... but another issue is some people misinterpret or don't understand; even twist the facts of some the scientific articles and data; perhaps because of jargon/terms used in medical/science professions.... https://t.co/ozEHgnzaRy,,there is a lot of misinformation around but another issue is some people misinterpret or dont understand even twist the facts of some the scientific articles and data perhaps because of jargonterms used in medicalscience professions ,True,False
2409,2409,2409,1.4167819666539192e+18,2021-07-18 15:28:38+00:00,['1416781966653919237'],"organisations/companies can/should write their own policies (bylaws) - for how they will manage IPC in general and COVID-19.... I'm not expecting many places (if anywhere) to be 'totally free' of policy - mask free, acceptable to be closer than 1m etc.... #freedomdayUK https://t.co/ptqEp6Nv5q",,organisationscompanies canshould write their own policies bylaws  for how they will manage ipc in general and covid19 im not expecting many places if anywhere to be totally free of policy  mask free acceptable to be closer than 1m etc  ,True,False
2410,2410,2410,1.416771640533336e+18,2021-07-18 14:47:36+00:00,['1416771640533336066'],not taking advantage of a “special VIP lane” scheme.... OK.... https://t.co/9ubtu9MA0W,,not taking advantage of a “special vip lane” scheme ok ,True,False
2411,2411,2411,1.4164431626634568e+18,2021-07-17 17:02:20+00:00,['1416443162663456768'],"not seen the #FlyingAnts .... there was a baby dragonfly hovering around outside window for a bit 🐉
they look nicer/cuter in a way but some can bite sometimes (never been bitten)....",,"not seen the   there was a baby dragonfly hovering around outside window for a bit 
they look nicercuter in a way but some can bite sometimes never been bitten",True,False
2414,2414,2414,1.4163531747058688e+18,2021-07-17 11:04:46+00:00,['1416353174705868803'],@RBKC I think they offer the Pfizer at this venue.... so this is a good place for the young people worried about blood clots....,, i think they offer the pfizer at this venue so this is a good place for the young people worried about blood clots,True,False
2418,2418,2418,1.4161297015638344e+18,2021-07-16 20:16:45+00:00,['1416129701563834371'],"""We are the wings of doves too broke to fly...."" @StrungOut 🕊️   https://t.co/hkhxvglb4L",,we are the wings of doves too broke to fly     ,True,False
2420,2420,2420,1.4160411988930273e+18,2021-07-16 14:25:05+00:00,['1416041198893027331'],“... that person may at some stage still make the choice to end their life. If you try to help someone who is suicidal and they take their life it is their responsibility and choice to do that. If someone is that determined....” #suicide #takecare #health  https://t.co/tERyGwurZY,,“ that person may at some stage still make the choice to end their life if you try to help someone who is suicidal and they take their life it is their responsibility and choice to do that if someone is that determined”     ,True,False
2422,2422,2422,1.415895079668101e+18,2021-07-16 04:44:27+00:00,['1415895079668101125'],Individuals with a Rh-positive but not Rh-negative blood group are more vulnerable to SARS-CoV-2 infection  https://t.co/OSd2zWV5JP,,individuals with a rhpositive but not rhnegative blood group are more vulnerable to sarscov2 infection  ,True,False
2426,2426,2426,1.4158393279726428e+18,2021-07-16 01:02:55+00:00,['1415839327972642821'],Personally I'm more concerned about potential risk of viruses - such as the DNA entering my cells altering/hijacking DNA than utilising technology that 'could edit genes' - and taking a mRNA vaccine that doesn't alter my DNA - it just supports ribosomes function on a cell....,,personally im more concerned about potential risk of viruses  such as the dna entering my cells alteringhijacking dna than utilising technology that could edit genes  and taking a mrna vaccine that doesnt alter my dna  it just supports ribosomes function on a cell,True,False
2427,2427,2427,1.4158393264081674e+18,2021-07-16 01:02:55+00:00,['1415839326408167434'],"transcribes the RNA into DNA, and then that DNA integrates into the host cells to continue the replication process. This complexity in HIV replication is why an HIV vaccine is difficult to create while vaccines for rabies and for influenza are old.
#HIV #vaccines",,"transcribes the rna into dna and then that dna integrates into the host cells to continue the replication process this complexity in hiv replication is why an hiv vaccine is difficult to create while vaccines for rabies and for influenza are old
 ",True,False
2428,2428,2428,1.4158393247765668e+18,2021-07-16 01:02:54+00:00,['1415839324776566784'],"(not the nucleus, where DNA is kept), and the ribosomes do the work of replicating the virus. Examples of these viruses include rabies, influenza and the Human Immunodeficiency Virus (HIV). HIV is special because it carries with it an enzyme called “reverse transcriptase” ...",,not the nucleus where dna is kept and the ribosomes do the work of replicating the virus examples of these viruses include rabies influenza and the human immunodeficiency virus hiv hiv is special because it carries with it an enzyme called “reverse transcriptase” ,True,False
2429,2429,2429,1.4158393230275543e+18,2021-07-16 01:02:54+00:00,['1415839323027554305'],"For example, the Human Papillomavirus (HPV) is known to cause cervical cancer in women and genital/rectal cancer in men and women.
- RNA viruses carry RNA - they do not integrate that RNA into a host DNA. Instead, the RNA from the virus goes straight to the host ribosomes....",,"for example the human papillomavirus hpv is known to cause cervical cancer in women and genitalrectal cancer in men and women
 rna viruses carry rna  they do not integrate that rna into a host dna instead the rna from the virus goes straight to the host ribosomes",True,False
2430,2430,2430,1.415839321270231e+18,2021-07-16 01:02:53+00:00,['1415839321270231053'],"viruses comes in different classes:
DNA viruses eg. herpes viruses. DNA viruses contain DNA that integrates with host DNA in certain cells and uses the host cells’ replication mechanism to multiply - dangerous because DNA integration could trigger an activation of cancer genes...",,"viruses comes in different classes
dna viruses eg herpes viruses dna viruses contain dna that integrates with host dna in certain cells and uses the host cells’ replication mechanism to multiply  dangerous because dna integration could trigger an activation of cancer genes",True,False
2431,2431,2431,1.4158281932531343e+18,2021-07-16 00:18:40+00:00,['1415828193253134341'],@julesmattsson 🤷🏻‍♀️Ken/Chel out at 1st round to Enfield? What for? Not been to Enfield since 2011 riots tbh,, kenchel out at 1st round to enfield what for not been to enfield since 2011 riots tbh,True,False
2433,2433,2433,1.4157621746692014e+18,2021-07-15 19:56:20+00:00,['1415762174669201419'],"""Councils in England will be given the power to transform towns, taking over derelict buildings through compulsory purchase orders so they can be converted into new homes if property owners stall on regeneration plans..."" #property #housing #commercialrealestate #fashion @RBKC https://t.co/jtpUXLJsi2",,councils in england will be given the power to transform towns taking over derelict buildings through compulsory purchase orders so they can be converted into new homes if property owners stall on regeneration plans      ,True,False
2436,2436,2436,1.4157388348270264e+18,2021-07-15 18:23:36+00:00,['1415738834827026438'],"@Chelsea_gerl ""utilising gene therapy technology"" doesn't mean this is actually gene therapy, though.... the vaccines don't edit your genes or enter nucleus of human DNA....",, utilising gene therapy technology doesnt mean this is actually gene therapy though the vaccines dont edit your genes or enter nucleus of human dna,True,False
2437,2437,2437,1.4157309034610074e+18,2021-07-15 17:52:05+00:00,['1415730903461007373'],"""... The DNA is in the nucleus of the cell. The ribosomes are not. Thus, the mRNA from a Covid-19 vaccine will not go into the nucleus but instead will simply go to the ribosomes, which in turn will manufacture the spike protein...""  It's up to people to comprehend this.",, the dna is in the nucleus of the cell the ribosomes are not thus the mrna from a covid19 vaccine will not go into the nucleus but instead will simply go to the ribosomes which in turn will manufacture the spike protein  its up to people to comprehend this,True,False
2438,2438,2438,1.415730364811731e+18,2021-07-15 17:49:56+00:00,['1415730364811730946'],Obviously some people don't understand the biology of immunology... and what gene therapy actually is.... it's ridiculous/pathetic people abusing me on here and telling me to research this....,,obviously some people dont understand the biology of immunology and what gene therapy actually is its ridiculouspathetic people abusing me on here and telling me to research this,True,False
2439,2439,2439,1.4157241894499205e+18,2021-07-15 17:25:24+00:00,['1415724189449920521'],@Chelsea_gerl er the vaccines aren't gene therapy.... https://t.co/Z3irrdoi2q,, er the vaccines arent gene therapy ,True,False
2440,2440,2440,1.415723007612539e+18,2021-07-15 17:20:42+00:00,['1415723007612538892'],"The vaccines aren't ""experimental"" - they went through the same 'trials' (experiment phases) as all other medicines regulated by the MHRA (albeit accelerated). Safety data is accumulating - billions worldwide have had a vaccine and had no adverse effects. ""Otherwise healthy""? 🤔 https://t.co/BpGTrCwEj6",,the vaccines arent experimental  they went through the same trials experiment phases as all other medicines regulated by the mhra albeit accelerated safety data is accumulating  billions worldwide have had a vaccine and had no adverse effects otherwise healthy  ,True,False
2442,2442,2442,1.4156866602143007e+18,2021-07-15 14:56:16+00:00,['1415686660214300679'],😦 finally .... https://t.co/6sVQD8JE8Q,, finally  ,True,False
2444,2444,2444,1.415497447510585e+18,2021-07-15 02:24:24+00:00,['1415497447510585350'],"@BBCWorld ... even if 'don't have to' maybe some people would want to anyway? ... There's dress codes for non-uniformed nurses (mental health), doctors, therapists, support workers ...",,  even if dont have to maybe some people would want to anyway  theres dress codes for nonuniformed nurses mental health doctors therapists support workers ,True,False
2447,2447,2447,1.4154209831004652e+18,2021-07-14 21:20:34+00:00,['1415420983100465155'],trouvons la force... #BastilleDay https://t.co/7G3SxTynHL,,trouvons la force  ,True,False
2448,2448,2448,1.4153198869020058e+18,2021-07-14 14:38:51+00:00,['1415319886902005761'],"... @RBKC  “the Council’s decision is a
welcome development. The boatowners have had a terrible time over recent years. This has
potential to bring that to a close and let people get on with their lives.” https://t.co/sVIDz6w4rX",,"   “the council’s decision is a
welcome development the boatowners have had a terrible time over recent years this has
potential to bring that to a close and let people get on with their lives” ",True,False
2449,2449,2449,1.4153074515330417e+18,2021-07-14 13:49:26+00:00,['1415307451533041670'],“This variant gives us insight into what cellular pathways would be perturbed among people with schizophrenia and a lead to study this biology...” https://t.co/P5n3nbfmuu,,“this variant gives us insight into what cellular pathways would be perturbed among people with schizophrenia and a lead to study this biology” ,True,False
2450,2450,2450,1.4151595209013494e+18,2021-07-14 04:01:36+00:00,['1415159520901349379'],I experimented using incense sticks to smoke one out.... this was effective.... I don’t agree it’s normal to have spiders around - I don’t like the idea of spiders nesting/breeding inside.... they will get more flies outside... @TC_Africa https://t.co/rZYKqtM4wR,,i experimented using incense sticks to smoke one out this was effective i don’t agree it’s normal to have spiders around  i don’t like the idea of spiders nestingbreeding inside they will get more flies outside  ,True,False
2452,2452,2452,1.4150251013057004e+18,2021-07-13 19:07:28+00:00,['1415025101305700353'],"It was approved, though.... Emma: ""we'll regret this""...
Seemed a bit like they'd approve almost anything there just because it's just a dusty site not used for a couple of years.... Apparently the new homes will be affordable and good quality - boasts of considering design... https://t.co/XBA4I0TEaV",,"it was approved though emma well regret this
seemed a bit like theyd approve almost anything there just because its just a dusty site not used for a couple of years apparently the new homes will be affordable and good quality  boasts of considering design ",True,False
2453,2453,2453,1.4150017892340408e+18,2021-07-13 17:34:50+00:00,['1415001789234040834'],#streaming Planning Committee - 13 July 2021 https://t.co/P8fW4IqUqv @rbkc,, planning committee  13 july 2021  ,True,False
2456,2456,2456,1.4149768211967304e+18,2021-07-13 15:55:37+00:00,['1414976821196730376'],Interesting.... councils buying ex-council https://t.co/DKTycYiQPF,,interesting councils buying excouncil ,True,False
2458,2458,2458,1.414969772689793e+18,2021-07-13 15:27:37+00:00,['1414969772689793026'],@Harini_Iyengar I used to ❤️ @NamcoFunscapeUK ....,, i used to   ,True,False
2459,2459,2459,1.4148022513072333e+18,2021-07-13 04:21:57+00:00,['1414802251307233282'],Good news 🗞 ... https://t.co/Bdeu0nO0gi,,good news   ,True,False
2463,2463,2463,1.4147251936086671e+18,2021-07-12 23:15:45+00:00,['1414725193608667139'],most effective option to filter content on iPad is to configure a VPN connection; set it to apply for all Internet traffic - make it mandatory for all Internet access 'off site'; it automatically connects to the network via VPN. #tech #safety #mentalhealth https://t.co/zGHJGQhdDU,,most effective option to filter content on ipad is to configure a vpn connection set it to apply for all internet traffic  make it mandatory for all internet access off site it automatically connects to the network via vpn    ,True,False
2464,2464,2464,1.4147015960181596e+18,2021-07-12 21:41:59+00:00,['1414701596018159619'],#flooding ... I think LFB know about this.... https://t.co/28j6FUsI4B,,  i think lfb know about this ,True,False
2468,2468,2468,1.4146592589526016e+18,2021-07-12 18:53:45+00:00,['1414659258952601603'],"@j4 Bilateral numbness occurs on occasions after stroke/Ischemia/Infarctions. Carpel Tunnel Syndrome has symptoms of bilateral numbness. https://t.co/osSjlZ8v2A If diagnosed Raynaud's, I'm unsure this is CTS. Symmetric numbness indicates a systemic cause (eg, metabolic, toxic...)",, bilateral numbness occurs on occasions after strokeischemiainfarctions carpel tunnel syndrome has symptoms of bilateral numbness  if diagnosed raynauds im unsure this is cts symmetric numbness indicates a systemic cause eg metabolic toxic,True,False
2469,2469,2469,1.4146255184068485e+18,2021-07-12 16:39:40+00:00,['1414625518406848513'],"... but they don't care that you feel that way... #embarrassing 
""The key to shame-related psychopathology such as we see in narcissistic personality disorders is the relative vulnerability of the individual to mental states associated with shame..."" https://t.co/7IP7YLmT3C",," but they dont care that you feel that way  
the key to shamerelated psychopathology such as we see in narcissistic personality disorders is the relative vulnerability of the individual to mental states associated with shame ",True,False
2470,2470,2470,1.414614803553964e+18,2021-07-12 15:57:06+00:00,['1414614803553964037'],@j4 I saw this post bc someone I know/follow replied; I recommend seeing a doctor ASAP. Numbness can be bc of circulation issues - caused by health condition. It could indicate serious issue; heart attack/stroke. Other conditions contribute to Peripheral Neuropathy - nerve damage.,, i saw this post bc someone i knowfollow replied i recommend seeing a doctor asap numbness can be bc of circulation issues  caused by health condition it could indicate serious issue heart attackstroke other conditions contribute to peripheral neuropathy  nerve damage,True,False
2471,2471,2471,1.414604725748646e+18,2021-07-12 15:17:03+00:00,['1414604725748645889'],.... beautiful weather .... ⛈️,, beautiful weather  ,True,False
2474,2474,2474,1.414350419795579e+18,2021-07-11 22:26:32+00:00,['1414350419795578882'],... bravi ... bravo ...  👏🏻💅🏻 #ITAENG,, bravi  bravo    ,True,False
2478,2478,2478,1.4142543225070305e+18,2021-07-11 16:04:40+00:00,['1414254322507030532'],.... dark; sorry to see/share this ... https://t.co/H0S3Njuccb,, dark sorry to seeshare this  ,True,False
2479,2479,2479,1.414226896385151e+18,2021-07-11 14:15:41+00:00,['1414226896385150984'],"There's almost 60,000 nurse job vacancies in UK - so we can have a visual of that amount of people later to get some idea of the crisis of staff shortages... it's not for everyone though; especially nowadays, BSc degree and post graduate is the route to be a 'Registered Nurse'.",,theres almost 60000 nurse job vacancies in uk  so we can have a visual of that amount of people later to get some idea of the crisis of staff shortages its not for everyone though especially nowadays bsc degree and post graduate is the route to be a registered nurse,True,False
