Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
839,1.3063110899745833e+18,2020-09-16 19:16:48+00:00,['1306311089974583296'],"@DaveKiernan29 Massively long slog but if it helps even one person it's worthwhile. 
Definitely agreed there - open discussion is important (even if it often don't feel very open)",," massively long slog but if it helps even one person its worthwhile 
definitely agreed there  open discussion is important even if it often dont feel very open",True,False
840,1.3063103624893932e+18,2020-09-16 19:13:55+00:00,['1306310362489393153'],@4fucksake4 Obviously the behaviour of them 4 is disgusting and I hope your lad was alright though. Can't condone violence.,, obviously the behaviour of them 4 is disgusting and i hope your lad was alright though cant condone violence,True,False
841,1.3063102280366817e+18,2020-09-16 19:13:23+00:00,['1306310228036681742'],"@4fucksake4 So that's 4 people of a community of thousands across Ireland and England. 
This white English lad was a serial killer, not going to be racist towards the entire of England am I.",," so thats 4 people of a community of thousands across ireland and england 
this white english lad was a serial killer not going to be racist towards the entire of england am i",True,False
842,1.3063099242390856e+18,2020-09-16 19:12:10+00:00,['1306309924239085568'],"@4fucksake4 You do understand that that's really not a fair or okay thing to be saying as well, right? For the same reason?",, you do understand that thats really not a fair or okay thing to be saying as well right for the same reason,True,False
843,1.306309745226154e+18,2020-09-16 19:11:27+00:00,['1306309745226153989'],"@DaveKiernan29 Haha! I like em more when there's a chance someone's learnt something.
Though to be fair I've learnt just how racist this one.......",," haha i like em more when theres a chance someones learnt something
though to be fair ive learnt just how racist this one",True,False
844,1.3063093983320883e+18,2020-09-16 19:10:05+00:00,['1306309398332088320'],"@Minceirbeoir @DaveKiernan29 Honest to God, any time. Busy life but I can deffo find time if needed!",,  honest to god any time busy life but i can deffo find time if needed,True,False
845,1.3063089423484068e+18,2020-09-16 19:08:16+00:00,['1306308942348406784'],"@DaveKiernan29 Bless ya, yeah go on of course! 
Happy to have a back n forth. I do polite conversation too, sometimes.",," bless ya yeah go on of course 
happy to have a back n forth i do polite conversation too sometimes",True,False
846,1.3063087135323177e+18,2020-09-16 19:07:22+00:00,['1306308713532317696'],"@4fucksake4 To dislike an entire community as a whole because of a few bad experiences falls under racism. It's a generalisation, it will affect how you work with them and around them. 
If you'd said the same about Pakistani people, for e.g., it would be racist.",," to dislike an entire community as a whole because of a few bad experiences falls under racism its a generalisation it will affect how you work with them and around them 
if youd said the same about pakistani people for eg it would be racist",True,False
847,1.3063078236770796e+18,2020-09-16 19:03:49+00:00,['1306307823677079552'],"@4fucksake4 Discussion is fine. Discussion is how we learn. But discussion requires a degree of shift and compromise, not admittance and denial.",, discussion is fine discussion is how we learn but discussion requires a degree of shift and compromise not admittance and denial,True,False
848,1.306307622069506e+18,2020-09-16 19:03:01+00:00,['1306307622069506049'],@4fucksake4 But you've just admitted you have racist views! That will make you racist because whether you're conscious of it or not it will drip into how you view and treat other people.,, but youve just admitted you have racist views that will make you racist because whether youre conscious of it or not it will drip into how you view and treat other people,True,False
849,1.3063073225291653e+18,2020-09-16 19:01:50+00:00,['1306307322529165318'],@DaveKiernan29 Aw stop it. There's better people than me 😂,, aw stop it theres better people than me ,True,False
850,1.3063072427827896e+18,2020-09-16 19:01:31+00:00,['1306307242782789641'],"@4fucksake4 No, totally. But it doesn't make it right or okay either, yeah?",, no totally but it doesnt make it right or okay either yeah,True,False
851,1.306307143663063e+18,2020-09-16 19:01:07+00:00,['1306307143663063041'],"@4fucksake4 Cool. Okay. I disagree with you, massively, but you're entitled to opinion, just don't be pushing it as fact when it's against a group that already has a shit lot in life cos it's doing nobody no good. Don't make you look good, don't improve their lives either.",, cool okay i disagree with you massively but youre entitled to opinion just dont be pushing it as fact when its against a group that already has a shit lot in life cos its doing nobody no good dont make you look good dont improve their lives either,True,False
852,1.306306018100613e+18,2020-09-16 18:56:39+00:00,['1306306018100613120'],@4fucksake4 @Minceirbeoir If you're being legit here you owe @Minceirbeoir  a proper chat too,,  if youre being legit here you owe   a proper chat too,True,False
853,1.3063058102686433e+18,2020-09-16 18:55:49+00:00,['1306305810268643328'],@4fucksake4 @howzatcp @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Nah no worries. Appreciate the apology anyway.,,       nah no worries appreciate the apology anyway,True,False
854,1.3063057457686487e+18,2020-09-16 18:55:34+00:00,['1306305745768648704'],"@4fucksake4 Don't exactly trust ya here, this is a shift and a half from previous..
But, 
1. Yes, teach about them too.
2. Pro, it's situational.
3. Ain't your business. 
Haven't honestly enjoyed yours but hopeful you got smth from it all even if it's just a lil chip in the racist armour.",," dont exactly trust ya here this is a shift and a half from previous
but 
1 yes teach about them too
2 pro its situational
3 aint your business 
havent honestly enjoyed yours but hopeful you got smth from it all even if its just a lil chip in the racist armour",True,False
856,1.3063021628222136e+18,2020-09-16 18:41:20+00:00,['1306302162822213638'],"@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 😴
Different history, different culture, do some reading love. That's like you saying the Irish and the English are the bloody same.",,"       
different history different culture do some reading love thats like you saying the irish and the english are the bloody same",True,False
857,1.3063009994690683e+18,2020-09-16 18:36:42+00:00,['1306300999469068289'],@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Literally do not have the time to give you an entire history lesson but if you don't even know that basic bit you've got no right doing any judging..,,       literally do not have the time to give you an entire history lesson but if you dont even know that basic bit youve got no right doing any judging,True,False
858,1.306290671242875e+18,2020-09-16 17:55:40+00:00,['1306290671242874882'],"@DaveKiernan29 Lost the first word out the mouth to be fair.. Just don't get how people can be so stubborn about this? ""That's racist"" ""I'm sorry, I wasn't aware - I'll do better, can you point me in the right direction"" 
Easy as pie innit",," lost the first word out the mouth to be fair just dont get how people can be so stubborn about this thats racist im sorry i wasnt aware  ill do better can you point me in the right direction 
easy as pie innit",True,False
859,1.3062870256042353e+18,2020-09-16 17:41:11+00:00,['1306287025604235271'],@DaveKiernan29 I don't have time for this but who honestly does.. Can't be having the lad think he's won it 😂,, i dont have time for this but who honestly does cant be having the lad think hes won it ,True,False
860,1.306286514045948e+18,2020-09-16 17:39:09+00:00,['1306286514045947907'],"@4fucksake4 @howzatcp @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Do you actually know any black people?

That's like saying you don't see colour though, denying the differences of each culture... 
That's also racist, buddy.",,"       do you actually know any black people

thats like saying you dont see colour though denying the differences of each culture 
thats also racist buddy",True,False
861,1.3062827973347574e+18,2020-09-16 17:24:23+00:00,['1306282797334757376'],"@brassoteach That RE board is goals, honestly.",, that re board is goals honestly,True,False
862,1.3062821680590807e+18,2020-09-16 17:21:53+00:00,['1306282168059080704'],@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Same reason black people aren't in the same lump as white people... Because separate race with a separate culture etc..,,       same reason black people arent in the same lump as white people because separate race with a separate culture etc,True,False
863,1.3062807440803348e+18,2020-09-16 17:16:13+00:00,['1306280744080334849'],"@4fucksake4 @DaveKiernan29 @howzatcp @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 In itself a v judgy statement, that. 
Grand with most people just can't stand racists 😉",,"       in itself a v judgy statement that 
grand with most people just cant stand racists ",True,False
864,1.3062697264909804e+18,2020-09-16 16:32:26+00:00,['1306269726490980352'],"@4fucksake4 @DaveKiernan29 @howzatcp @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Your words say otherwise and honest to god if that's how you feel about them groups, they deserve someone better working with them 🙄",,       your words say otherwise and honest to god if thats how you feel about them groups they deserve someone better working with them ,True,False
865,1.306266137311748e+18,2020-09-16 16:18:11+00:00,['1306266137311748101'],getting stress spots is deffo a reason to midweek drink ain't it,,getting stress spots is deffo a reason to midweek drink aint it,True,False
866,1.3062646884188692e+18,2020-09-16 16:12:25+00:00,['1306264688418869251'],"@4fucksake4 @DaveKiernan29 @howzatcp @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Thing is, no matter what you come back with what you've said is racist. Doesn't matter how you flower it up or who you claim to know. 
It is racist 🤷🏼‍♀️",,"       thing is no matter what you come back with what youve said is racist doesnt matter how you flower it up or who you claim to know 
it is racist ",True,False
867,1.3062470570118676e+18,2020-09-16 15:02:21+00:00,['1306247057011867648'],@DaveKiernan29 @4fucksake4 @howzatcp @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Ah likewise. Like finding decent people out there!,,       ah likewise like finding decent people out there,True,False
868,1.3062461232927007e+18,2020-09-16 14:58:39+00:00,['1306246123292700684'],"@4fucksake4 @DaveKiernan29 @howzatcp @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Calling you racist for using racist language isn't hypocritical... 
If I'd said ""you're a man so you're a rapist"" that would be. Come on 🙄",,"       calling you racist for using racist language isnt hypocritical 
if id said youre a man so youre a rapist that would be come on ",True,False
869,1.3062448853815132e+18,2020-09-16 14:53:44+00:00,['1306244885381513222'],"@4fucksake4 @DaveKiernan29 @howzatcp @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Cool.. You're racist. Replace ""Traveller"" with any other race, you'd be racist. 

Not sure they should be your mates if you're calling them criminals....",,"       cool youre racist replace traveller with any other race youd be racist 

not sure they should be your mates if youre calling them criminals",True,False
